clock,report_date,quarter,cutoff_date,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,included,scope
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,INDEPENDENT_BRIDGE,12.310436459835685,8.048806481176504,4.261629978659181,5.357456509835686,1.0958265311765043,-3.165803447482677,-16.960654288576325,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,STABLE_PIPELINE_R14B,11.832658294034834,8.048806481176504,3.7838518128583303,4.879678344034835,1.0958265311765043,-2.688025281681826,-13.116698755240943,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2022-11-10,2023Q3,2022-10-21,4,2022-09,2022-10-10 21:59:00+00:00,cnb,6.95297995,8.048806481176504,-1.0958265311765043,0.0,1.0958265311765043,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,11.356566757967668,16.393468660721574,-5.036901902753906,-4.951058742505532,0.08584316024837335,-4.951058742505532,-25.363011729804487,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,11.2925675749528,16.393468660721574,-5.100901085768774,-5.0150579255204,0.08584316024837335,-5.0150579255204,-26.011822838635627,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,cnb,16.3076255004732,16.393468660721574,-0.08584316024837335,0.0,0.08584316024837335,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,8.172404333783053,11.15840613352934,-2.986001799746287,-3.1353487662169464,-0.14934696647065948,-2.8366548332756274,-8.893902231694076,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,7.934105292342586,11.15840613352934,-3.2243008411867535,-3.373647807657413,-0.14934696647065948,-3.074953874716094,-10.373811398083618,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,5.6645504296252085,8.048806481176504,-2.3842560515512954,-2.111353740374791,0.2729023111765043,-2.111353740374791,-5.610201247913496,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,5.410206133076842,8.048806481176504,-2.6386003480996623,-2.365698036923158,0.2729023111765043,-2.365698036923158,-6.887736125546182,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,6.828869221166937,7.563594181986673,-0.7347249608197357,-0.7939597588330631,-0.05923479801332743,-0.6754901628064083,-0.5363120067558825,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,6.5446876415717865,7.563594181986673,-1.0189065404148865,-1.078141338428214,-0.05923479801332743,-0.9596717424015591,-1.034661776804553,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,11.356566757967668,16.393468660721574,-5.036901902753906,-4.951058742505532,0.08584316024837335,-4.951058742505532,-25.363011729804487,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,11.2925675749528,16.393468660721574,-5.100901085768774,-5.0150579255204,0.08584316024837335,-5.0150579255204,-26.011822838635627,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q1,2023-01-20,1,2022-12,2023-01-10 22:59:00+00:00,cnb,16.3076255004732,16.393468660721574,-0.08584316024837335,0.0,0.08584316024837335,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,8.172404333783053,11.15840613352934,-2.986001799746287,-3.1353487662169464,-0.14934696647065948,-2.8366548332756274,-8.893902231694076,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,7.934105292342586,11.15840613352934,-3.2243008411867535,-3.373647807657413,-0.14934696647065948,-3.074953874716094,-10.373811398083618,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q2,2023-01-20,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,5.6645504296252085,8.048806481176504,-2.3842560515512954,-2.111353740374791,0.2729023111765043,-2.111353740374791,-5.610201247913496,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,5.410206133076842,8.048806481176504,-2.6386003480996623,-2.365698036923158,0.2729023111765043,-2.365698036923158,-6.887736125546182,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q3,2023-01-20,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,INDEPENDENT_BRIDGE,6.828869221166937,7.563594181986673,-0.7347249608197357,-0.7939597588330631,-0.05923479801332743,-0.6754901628064083,-0.5363120067558825,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,6.5446876415717865,7.563594181986673,-1.0189065404148865,-1.078141338428214,-0.05923479801332743,-0.9596717424015591,-1.034661776804553,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-02-09,2023Q4,2023-01-20,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,INDEPENDENT_BRIDGE,12.191910991016238,11.15840613352934,1.0335048574868981,0.5552235256177376,-0.47828133186916055,-0.5552235256177376,-0.8393792580344754,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,STABLE_PIPELINE_R14B,12.101405962208739,11.15840613352934,0.9429998286793992,0.4647184968102387,-0.47828133186916055,-0.4647184968102387,-0.6604956444748382,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q2,2023-04-21,1,2023-04,2023-05-10 21:59:00+00:00,cnb,11.6366874653985,11.15840613352934,0.47828133186916055,0.0,-0.47828133186916055,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,INDEPENDENT_BRIDGE,9.55594199945441,8.048806481176504,1.5071355182779058,1.232918959454409,-0.2742165588234968,-1.232918959454409,-2.1962627493218116,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,STABLE_PIPELINE_R14B,9.356077583254255,8.048806481176504,1.3072711020777508,1.033054543254254,-0.2742165588234968,-1.033054543254254,-1.6337630131945766,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q3,2023-04-21,2,2023-04,2023-05-10 21:59:00+00:00,cnb,8.32302304,8.048806481176504,0.2742165588234968,0.0,-0.2742165588234968,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,INDEPENDENT_BRIDGE,10.517203670163171,7.563594181986673,2.9536094881764985,2.184631450163172,-0.7689780380133264,-2.184631450163172,-8.132481785699412,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,STABLE_PIPELINE_R14B,10.233892989839234,7.563594181986673,2.6702988078525607,1.9013207698392343,-0.7689780380133264,-1.9013207698392343,-6.539168500271981,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2023Q4,2023-04-21,3,2023-04,2023-05-10 21:59:00+00:00,cnb,8.33257222,7.563594181986673,0.7689780380133264,0.0,-0.7689780380133264,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,INDEPENDENT_BRIDGE,5.589045668907453,2.085759093902354,3.5032865750050988,3.0869975789074524,-0.41628899609764636,-3.0869975789074524,-12.09972029833897,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,STABLE_PIPELINE_R14B,5.169255485244398,2.085759093902354,3.0834963913420443,2.667207395244398,-0.41628899609764636,-2.667207395244398,-9.334653467147422,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-05-11,2024Q1,2023-04-21,4,2023-04,2023-05-10 21:59:00+00:00,cnb,2.50204809,2.085759093902354,0.41628899609764636,0.0,-0.41628899609764636,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,INDEPENDENT_BRIDGE,12.542984362161762,11.15840613352934,1.3845782286324226,0.9062968967632621,-0.47828133186916055,-0.9062968967632621,-1.688303838788359,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,STABLE_PIPELINE_R14B,12.321806787382462,11.15840613352934,1.163400653853122,0.6851193219839615,-0.47828133186916055,-0.6851193219839615,-1.1247480489713337,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q2,2023-04-21,1,2023-03,2023-04-12 21:59:00+00:00,cnb,11.6366874653985,11.15840613352934,0.47828133186916055,0.0,-0.47828133186916055,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,INDEPENDENT_BRIDGE,10.047794497330012,8.048806481176504,1.9989880161535076,1.7247714573300108,-0.2742165588234968,-1.7247714573300108,-3.920758367592336,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,STABLE_PIPELINE_R14B,9.839620396625675,8.048806481176504,1.7908139154491707,1.5165973566256739,-0.2742165588234968,-1.5165973566256739,-3.131819758633389,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q3,2023-04-21,2,2023-03,2023-04-12 21:59:00+00:00,cnb,8.32302304,8.048806481176504,0.2742165588234968,0.0,-0.2742165588234968,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,INDEPENDENT_BRIDGE,11.077229441883233,7.563594181986673,3.51363525989656,2.7446572218832337,-0.7689780380133264,-2.7446572218832337,-11.754305516641542,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,STABLE_PIPELINE_R14B,10.85488790255704,7.563594181986673,3.2912937205703674,2.522315682557041,-0.7689780380133264,-2.522315682557041,-10.241287132119107,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2023Q4,2023-04-21,3,2023-03,2023-04-12 21:59:00+00:00,cnb,8.33257222,7.563594181986673,0.7689780380133264,0.0,-0.7689780380133264,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,INDEPENDENT_BRIDGE,5.911684800887376,2.085759093902354,3.8259257069850223,3.409636710887376,-0.41628899609764636,-3.409636710887376,-14.464410987096857,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,STABLE_PIPELINE_R14B,5.583004003681947,2.085759093902354,3.4972449097795932,3.080955913681947,-0.41628899609764636,-3.080955913681947,-12.057425430707289,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-05-11,2024Q1,2023-04-21,4,2023-03,2023-04-12 21:59:00+00:00,cnb,2.50204809,2.085759093902354,0.41628899609764636,0.0,-0.41628899609764636,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,INDEPENDENT_BRIDGE,7.951094198938076,8.048806481176504,-0.09771228223842776,-0.2355648733781237,-0.13785259113969595,0.040140308901268185,0.009455646783686012,False,False,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,8.062986818699192,8.048806481176504,0.014180337522688546,-0.1236722536170074,-0.13785259113969595,0.1236722536170074,0.01880225491167081,False,False,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q3,2023-07-21,1,2023-07,2023-08-09 21:59:00+00:00,cnb,8.1866590723162,8.048806481176504,0.13785259113969595,0.0,-0.13785259113969595,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,INDEPENDENT_BRIDGE,8.179200123899776,7.563594181986673,0.6156059419131026,-0.00954492610022406,-0.6251508680133266,0.00954492610022406,0.011842932059097533,False,False,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,8.32156045355538,7.563594181986673,0.7579662715687068,0.13281540355538013,-0.6251508680133266,-0.13281540355538013,-0.1836992610579508,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2023Q4,2023-07-21,2,2023-07,2023-08-09 21:59:00+00:00,cnb,8.18874505,7.563594181986673,0.6251508680133266,0.0,-0.6251508680133266,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,INDEPENDENT_BRIDGE,2.8185632290948033,2.085759093902354,0.7328041351924495,0.26978239909480317,-0.4630217360976463,-0.26978239909480317,-0.3226127724562753,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.7588507030963263,2.085759093902354,0.6730916091939725,0.2100698730963262,-0.4630217360976463,-0.2100698730963262,-0.23866318626845298,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q1,2023-07-21,3,2023-07,2023-08-09 21:59:00+00:00,cnb,2.54878083,2.085759093902354,0.4630217360976463,0.0,-0.4630217360976463,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,INDEPENDENT_BRIDGE,3.4632879564553267,2.4619743363836153,1.0013136200717114,1.1152363764553268,0.11392275638361538,-0.887390863688096,-0.989650571319075,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.1506986173193448,2.4619743363836153,0.6887242809357295,0.8026470373193448,0.11392275638361538,-0.5748015245521141,-0.461362740728397,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-08-10,2024Q2,2023-07-21,4,2023-07,2023-08-09 21:59:00+00:00,cnb,2.34805158,2.4619743363836153,-0.11392275638361538,0.0,0.11392275638361538,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,INDEPENDENT_BRIDGE,6.955968529913015,8.048806481176504,-1.0928379512634887,-1.2306905424031847,-0.13785259113969595,-0.9549853601237928,-1.1752914508378511,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,7.300005729539664,8.048806481176504,-0.74880075163684,-0.886653342776536,-0.13785259113969595,-0.6109481604971441,-0.5416992287679684,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q3,2023-07-21,1,2023-06,2023-07-12 21:59:00+00:00,cnb,8.1866590723162,8.048806481176504,0.13785259113969595,0.0,-0.13785259113969595,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,INDEPENDENT_BRIDGE,6.768424025446692,7.563594181986673,-0.7951701565399807,-1.4203210245533073,-0.6251508680133266,-0.17001928852665404,-0.24148197007400168,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,7.096355012381404,7.563594181986673,-0.4672391696052687,-1.0923900376185953,-0.6251508680133266,0.15791169840805797,0.17250116616439473,True,False,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,cnb,8.18874505,7.563594181986673,0.6251508680133266,0.0,-0.6251508680133266,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,INDEPENDENT_BRIDGE,1.3261959881537806,2.085759093902354,-0.7595631057485732,-1.2225848418462195,-0.4630217360976463,-0.2965413696509269,-0.3625469835155398,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,1.4349914546904394,2.085759093902354,-0.6507676392119144,-1.1137893753095607,-0.4630217360976463,-0.1877459031142681,-0.20910939214656996,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,cnb,2.54878083,2.085759093902354,0.4630217360976463,0.0,-0.4630217360976463,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,INDEPENDENT_BRIDGE,2.1658914881118525,2.4619743363836153,-0.2960828482717628,-0.1821600918881474,0.11392275638361538,-0.1821600918881474,-0.07468665861867912,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,2.0176574763609376,2.4619743363836153,-0.4443168600226777,-0.3303941036390623,0.11392275638361538,-0.3303941036390623,-0.18443907767837117,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,cnb,2.34805158,2.4619743363836153,-0.11392275638361538,0.0,0.11392275638361538,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,INDEPENDENT_BRIDGE,8.629565334465347,7.563594181986673,1.0659711524786744,1.1426123298942477,0.0766411774155733,-0.989329975063101,-1.1304206278410678,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,8.755307527571075,7.563594181986673,1.191713345584402,1.2683545229999753,0.0766411774155733,-1.1150721681688287,-1.414306827968323,False,True,True,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733,0.0,0.0766411774155733,0.0,0.0,False,False,False,True,paired_pipeline_INDEPENDENT_BRIDGE
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,INDEPENDENT_BRIDGE,3.17620160970241,2.085759093902354,1.0904425158000564,0.45177322876089,-0.6386692870391664,-0.45177322876089,-0.7811664220572392,False,True,False,True,paired_pipeline_INDEPENDENT_BRIDGE
