"Ukazatel","IndicatorType","Druh PHM","CENPHM","Území","Uz0","Týdny","CASTPHM","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 24. týden 2023","2023-W24","15.19","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 25. týden 2023","2023-W25","15.12","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 26. týden 2023","2023-W26","15.02","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 27. týden 2023","2023-W27","14.99","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 28. týden 2023","2023-W28","14.97","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 29. týden 2023","2023-W29","14.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 30. týden 2023","2023-W30","14.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 31. týden 2023","2023-W31","14.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 32. týden 2023","2023-W32","14.74","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 33. týden 2023","2023-W33","14.74","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 34. týden 2023","2023-W34","14.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 35. týden 2023","2023-W35","14.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 36. týden 2023","2023-W36","14.94","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 37. týden 2023","2023-W37","15.13","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 38. týden 2023","2023-W38","15.41","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 39. týden 2023","2023-W39","15.45","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 40. týden 2023","2023-W40","15.47","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 41. týden 2023","2023-W41","15.58","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 42. týden 2023","2023-W42","15.62","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 43. týden 2023","2023-W43","15.68","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 44. týden 2023","2023-W44","15.68","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 45. týden 2023","2023-W45","15.69","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 46. týden 2023","2023-W46","15.69","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 47. týden 2023","2023-W47","15.76","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 48. týden 2023","2023-W48","15.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 49. týden 2023","2023-W49","15.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 50. týden 2023","2023-W50","15.65","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 51. týden 2023","2023-W51","15.87","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 01. týden 2024","2024-W01","15.9","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 02. týden 2024","2024-W02","16.1","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 03. týden 2024","2024-W03","16.26","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 04. týden 2024","2024-W04","16.67","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 05. týden 2024","2024-W05","16.76","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 06. týden 2024","2024-W06","16.77","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 07. týden 2024","2024-W07","16.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 08. týden 2024","2024-W08","16.88","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 09. týden 2024","2024-W09","16.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 10. týden 2024","2024-W10","16.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 11. týden 2024","2024-W11","17.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 12. týden 2024","2024-W12","17.28","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 13. týden 2024","2024-W13","17.31","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 14. týden 2024","2024-W14","17.35","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 15. týden 2024","2024-W15","17.42","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 16. týden 2024","2024-W16","17.42","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 17. týden 2024","2024-W17","17.44","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 18. týden 2024","2024-W18","17.43","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 19. týden 2024","2024-W19","17.42","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 20. týden 2024","2024-W20","17.4","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 21. týden 2024","2024-W21","17.29","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 22. týden 2024","2024-W22","17.3","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 23. týden 2024","2024-W23","17.31","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 24. týden 2024","2024-W24","17.3","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 25. týden 2024","2024-W25","17.23","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 26. týden 2024","2024-W26","17.18","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 27. týden 2024","2024-W27","17.12","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 28. týden 2024","2024-W28","17.1","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 29. týden 2024","2024-W29","17.1","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 30. týden 2024","2024-W30","17.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 31. týden 2024","2024-W31","17.09","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 32. týden 2024","2024-W32","17.06","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 33. týden 2024","2024-W33","17.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 34. týden 2024","2024-W34","17.03","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 35. týden 2024","2024-W35","17.0","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 36. týden 2024","2024-W36","17.04","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 37. týden 2024","2024-W37","17.02","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 38. týden 2024","2024-W38","17.06","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 39. týden 2024","2024-W39","17.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 40. týden 2024","2024-W40","17.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 41. týden 2024","2024-W41","17.06","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 42. týden 2024","2024-W42","17.06","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 43. týden 2024","2024-W43","17.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 44. týden 2024","2024-W44","17.08","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 45. týden 2024","2024-W45","17.23","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 46. týden 2024","2024-W46","17.29","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 47. týden 2024","2024-W47","17.52","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 48. týden 2024","2024-W48","17.65","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 49. týden 2024","2024-W49","17.73","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 50. týden 2024","2024-W50","17.74","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 51. týden 2024","2024-W51","17.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 02. týden 2025","2025-W02","17.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 03. týden 2025","2025-W03","17.79","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 04. týden 2025","2025-W04","17.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 05. týden 2025","2025-W05","18.02","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 06. týden 2025","2025-W06","18.0","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 07. týden 2025","2025-W07","18.14","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 08. týden 2025","2025-W08","18.23","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 09. týden 2025","2025-W09","18.22","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 10. týden 2025","2025-W10","18.22","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 11. týden 2025","2025-W11","18.23","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 12. týden 2025","2025-W12","18.18","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 13. týden 2025","2025-W13","18.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 14. týden 2025","2025-W14","18.07","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 15. týden 2025","2025-W15","18.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 16. týden 2025","2025-W16","18.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 17. týden 2025","2025-W17","18.01","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 18. týden 2025","2025-W18","17.99","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 19. týden 2025","2025-W19","17.98","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 20. týden 2025","2025-W20","17.95","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 21. týden 2025","2025-W21","17.92","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 22. týden 2025","2025-W22","17.89","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 23. týden 2025","2025-W23","17.87","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 24. týden 2025","2025-W24","17.86","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 25. týden 2025","2025-W25","17.75","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 26. týden 2025","2025-W26","17.65","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 27. týden 2025","2025-W27","17.64","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 28. týden 2025","2025-W28","17.65","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 29. týden 2025","2025-W29","17.63","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 30. týden 2025","2025-W30","17.22","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 31. týden 2025","2025-W31","17.2","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 32. týden 2025","2025-W32","17.15","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 33. týden 2025","2025-W33","17.09","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 34. týden 2025","2025-W34","17.05","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 35. týden 2025","2025-W35","16.98","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 36. týden 2025","2025-W36","16.96","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 37. týden 2025","2025-W37","16.92","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 38. týden 2025","2025-W38","16.95","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 39. týden 2025","2025-W39","16.9","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 40. týden 2025","2025-W40","16.9","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 41. týden 2025","2025-W41","16.9","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 42. týden 2025","2025-W42","16.9","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 43. týden 2025","2025-W43","16.78","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 44. týden 2025","2025-W44","16.77","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 45. týden 2025","2025-W45","16.71","koruna česká","Kč"
"Průměrná cena pohonných hmot (Kč/litr)","6621T","LPG","0722301","Česko","CZ"," 46. týden 2025","2025-W46","16.7","koruna česká","Kč"
