origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2025-10,2025-11-04T22:59:00+00:00,2026-01,3,BVAR_U_FX,1.1475289741693795,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,0.8376288659793785,1.62337662337662,2.093207144042804,2.3732393055797862,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-02,4,BVAR_U_FX,0.0442028306014705,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.0638977635782689,1.3609850939727857,1.9397513003477227,2.219362546793363,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-03,5,BVAR_U_FX,-0.1195995354003825,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5754475703324768,1.8782383419689104,1.751887639803548,2.030983593719861,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-04,6,BVAR_U_FX,0.0690632360332957,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,0.4450095359186168,2.464332036316472,1.9542258455179573,2.2338767942933084,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-05,7,BVAR_U_FX,0.1075150029361712,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,0.18987341772152,2.129032258064519,1.5370608147677478,1.815567518705009,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-06,8,BVAR_U_FX,0.0583135260767477,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3158559696778251,1.544401544401539,1.3347615930279653,1.6127134090356008,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-07,9,BVAR_U_FX,0.2371239362249499,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,0.6337135614702172,1.7296604740550945,1.1195570681744342,1.3969185982075851,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-08,10,BVAR_U_FX,-0.2166942758991447,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,,,0.8358398256321848,1.1124231456852895,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-09,11,BVAR_U_FX,-0.4643102234068251,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,,,0.9493028260580736,1.2261973645570727,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-10,12,BVAR_U_FX,0.0355042000361221,0.0980439271399674,0.2401825150651718,0.5151320025756467,HARD_BASE,,,0.7431765732184049,0.7431765732184049,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-10,0,RF_U_FX,0.2401825150651718,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5151320025756467,2.4950755088640726,2.214710076097318,2.4950755088640726,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-11,1,RF_U_FX,0.082222520322462,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3203074951953821,2.099737532808387,2.2316284204665973,2.51204025867673,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-12,2,RF_U_FX,0.0802097361501987,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.5828745297265145,2.8642498033106447,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-01,3,RF_U_FX,1.123286789019898,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.8376288659793785,1.62337662337662,2.3879643498805274,2.668805002988971,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-02,4,RF_U_FX,0.1962465132765303,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.0638977635782689,1.3609850939727857,2.3894372173008818,2.670281910347524,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-03,5,RF_U_FX,0.0777040351505344,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5754475703324768,1.8782383419689104,2.402632010277327,2.6835128954125675,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-04,6,RF_U_FX,0.1690262935893799,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.4450095359186168,2.464332036316472,2.7087618212946327,2.9904823919984644,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-05,7,RF_U_FX,0.2679328250992001,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.18987341772152,2.129032258064519,2.4524222320360423,2.733439687113716,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-06,8,RF_U_FX,0.2472698441009075,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3158559696778251,1.544401544401539,2.4413912960029127,2.722378494250112,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-07,9,RF_U_FX,0.4097228922787609,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.6337135614702172,1.7296604740550945,2.3998565123908246,2.680729784593782,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-08,10,RF_U_FX,0.1076527433460459,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,2.444465306950624,2.7254609369236382,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-09,11,RF_U_FX,-0.3265884217887174,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,2.7016443763688325,2.9833454245839213,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-10,12,RF_U_FX,0.2147999884467991,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,2.675638565557963,2.675638565557963,estimated,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-10,0,NAIVE,0.2401825150651718,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5151320025756467,2.4950755088640726,2.214710076097318,2.4950755088640726,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-11,1,NAIVE,0.2947954125372654,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3203074951953821,2.099737532808387,2.448766613263574,2.7297740413193203,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-12,2,NAIVE,-0.0849724404691487,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.631086326031333,2.91259384008384,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-01,3,NAIVE,2.919901252152366,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.8376288659793785,1.62337662337662,4.256022925428124,4.541987489278741,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-02,4,NAIVE,0.5074115964812576,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.0638977635782689,1.3609850939727857,4.58130027006101,4.868157039382144,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-03,5,NAIVE,0.434764725213479,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5754475703324768,1.8782383419689104,4.967954386488238,5.255871712050272,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-04,6,NAIVE,0.5303768605421455,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.4450095359186168,2.464332036316472,5.661547416938796,5.951367203604537,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-05,7,NAIVE,0.5452947306233424,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.18987341772152,2.129032258064519,5.689390580757554,5.979286738629239,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-06,8,NAIVE,0.4872625521330453,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3158559696778251,1.544401544401539,5.931005066978489,6.221563950889719,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-07,9,NAIVE,0.7920711437007322,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,0.6337135614702172,1.7296604740550945,6.291264510568853,6.582811552590938,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-08,10,NAIVE,0.3309428023194982,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,,,6.574754414685693,6.86707904311969,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-09,11,NAIVE,-0.1472828706596463,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,,,7.034504150039263,7.328089829191116,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-10,12,NAIVE,0.0307565055855185,0.0307565055855185,0.2401825150651718,0.5151320025756467,HARD_BASE,,,6.810883157754985,6.810883157754985,seasonal_mean_last_five,True,False,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-10,0,F1B_STORED_REF,0.2401825150651718,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5151320025756467,2.4950755088640726,2.214710076097318,2.4950755088640726,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-11,1,F1B_STORED_REF,-0.0495602174815717,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3203074951953821,2.099737532808387,2.097015463798113,2.377058071201601,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-12,2,F1B_STORED_REF,-0.2728271075018581,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.086410464214259,2.3664239830912948,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-01,3,F1B_STORED_REF,1.0340146854654164,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.8376288659793785,1.62337662337662,1.802492460534865,2.081727218762748,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-02,4,F1B_STORED_REF,0.2541483700352852,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.0638977635782689,1.3609850939727857,1.8627878335055488,2.1421879763275293,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-03,5,F1B_STORED_REF,0.0421065621443054,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5754475703324768,1.8782383419689104,1.839677664292252,2.1190144180718145,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-04,6,F1B_STORED_REF,0.2745755238079228,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.4450095359186168,2.464332036316472,2.2517549524662823,2.5322219958797554,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-05,7,F1B_STORED_REF,0.2915809868266316,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.18987341772152,2.129032258064519,2.0206118137469216,2.300444853052084,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-06,8,F1B_STORED_REF,0.2293084411212085,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3158559696778251,1.544401544401539,1.991350203922116,2.271102981356008,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-07,9,F1B_STORED_REF,0.4509376537562261,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.6337135614702172,1.7296604740550945,1.991844880877346,2.2715990151640684,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-08,10,F1B_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-09,11,F1B_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-10,12,F1B_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-10,0,SURVEY_TREND_STORED_REF,0.2401825150651718,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5151320025756467,2.4950755088640726,2.214710076097318,2.4950755088640726,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-11,1,SURVEY_TREND_STORED_REF,0.022656968899125,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3203074951953821,2.099737532808387,2.1707836154010995,2.451028561976054,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2025-12,2,SURVEY_TREND_STORED_REF,0.0282142908764461,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.468556720579736,2.74961843105724,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-01,3,SURVEY_TREND_STORED_REF,1.5129200952396724,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.8376288659793785,1.62337662337662,2.6679302869424237,2.9495388605492554,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-02,4,SURVEY_TREND_STORED_REF,0.1708612438294037,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.0638977635782689,1.3609850939727857,2.643395323430127,2.924936599916438,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-03,5,SURVEY_TREND_STORED_REF,0.0576371135677155,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.5754475703324768,1.8782383419689104,2.6360388142716693,2.9175599125383056,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-04,6,SURVEY_TREND_STORED_REF,0.1627762332367468,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.4450095359186168,2.464332036316472,2.9364432539248404,3.218788333599492,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-05,7,SURVEY_TREND_STORED_REF,0.2182665896654233,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.18987341772152,2.129032258064519,2.6286746323670327,2.910175531368366,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-06,8,SURVEY_TREND_STORED_REF,0.2092128820824824,,0.2401825150651718,0.5151320025756467,HARD_BASE,-0.3158559696778251,1.544401544401539,2.5786678974472967,2.860031632630755,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-07,9,SURVEY_TREND_STORED_REF,0.4027255160124564,,0.2401825150651718,0.5151320025756467,HARD_BASE,0.6337135614702172,1.7296604740550945,2.529931827293417,2.811161883974145,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-08,10,SURVEY_TREND_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-09,11,SURVEY_TREND_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-10,2025-11-04T22:59:00+00:00,2026-10,12,SURVEY_TREND_STORED_REF,,,0.2401825150651718,0.5151320025756467,HARD_BASE,,,,,stored_legacy_reference,,,2025-09,trend_cycle,2025-10,416,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2025-11,0,TARGET_ML,0.013912520901711,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.3203074951953821,2.099737532808387,2.4420718143881524,2.099737532808387,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2025-12,1,TARGET_ML,0.1077026111270043,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.82227934957387,2.478674515074744,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-01,2,TARGET_ML,1.3411772129455524,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,0.8376288659793785,1.62337662337662,2.848044585495587,2.504353650399581,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-02,3,TARGET_ML,0.216809702489172,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.0638977635782689,1.3609850939727857,2.870631790320864,2.52686537476649,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-03,4,TARGET_ML,0.0624159494432019,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,0.5754475703324768,1.8782383419689104,2.868171829706029,2.524413634688734,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-04,5,TARGET_ML,0.2251742237339691,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,0.4450095359186168,2.464332036316472,3.2335266218362184,2.8885475078344625,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-05,6,TARGET_ML,0.2548869606507891,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,0.18987341772152,2.129032258064519,2.962479134175421,2.618405789115263,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-06,7,TARGET_ML,0.2112307990055561,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.3158559696778251,1.544401544401539,2.9143820993346288,2.570469481830802,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-07,8,TARGET_ML,0.3973245469255644,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,0.6337135614702172,1.7296604740550945,2.8599530797511976,2.516222349620265,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-08,9,TARGET_ML,-0.0504751051448552,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,,,2.7422162064344286,2.398878921762267,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-09,10,TARGET_ML,-0.2709858576148101,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,,,3.057601129798289,2.713209912213129,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-10,11,TARGET_ML,0.2209275462503316,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,,,2.75595495069556,2.4125717547775283,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-11,12,TARGET_ML,0.0680032876503075,0.1072376322530397,0.013912520901711,-0.3203074951953821,HARD_BASE,,,2.8115287028983413,2.8115287028983413,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2025-11,0,TARGET_FX_ML,0.013912520901711,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.3203074951953821,2.099737532808387,2.4420718143881524,2.099737532808387,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2025-12,1,TARGET_FX_ML,0.1544563342523168,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.2570694087403624,2.1052631578947296,2.870300872937539,2.526535563221446,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-01,2,TARGET_FX_ML,1.3950510041233126,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,0.8376288659793785,1.62337662337662,2.950778531220392,2.6067442864774737,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-02,3,TARGET_FX_ML,0.2758875566641115,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.0638977635782689,1.3609850939727857,3.03409115668332,2.6897785032038426,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-03,4,TARGET_FX_ML,0.1217772984308004,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,0.5754475703324768,1.8782383419689104,3.092750100697745,2.748241424557833,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-04,5,TARGET_FX_ML,0.285013354697205,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,0.4450095359186168,2.464332036316472,3.520672341366573,3.174733662394457,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-05,6,TARGET_FX_ML,0.3135929479374703,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,0.18987341772152,2.129032258064519,3.309330097256947,2.964097668109961,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-06,7,TARGET_FX_ML,0.2681053205972194,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,-0.3158559696778251,1.544401544401539,3.3196764847346163,2.974409480699974,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-07,8,TARGET_FX_ML,0.4536884586190631,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,0.6337135614702172,1.7296604740550945,3.3230069820587813,2.97772884838386,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-08,9,TARGET_FX_ML,0.0037007549819211,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,,,3.2606803736218453,2.915610518970811,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-09,10,TARGET_FX_ML,-0.2199422940274669,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,,,3.630670197914433,3.284363935228618,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-10,11,TARGET_FX_ML,0.267273201635989,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,,,3.3751288366876486,3.0296765255742684,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
2025-11,2025-12-03T22:59:00+00:00,2026-11,12,TARGET_FX_ML,0.1099296232265436,0.1473846044773297,0.013912520901711,-0.3203074951953821,HARD_BASE,,,3.474372832579527,3.474372832579527,converged,True,False,2025-10,trend_cycle,2025-11,417,,,,,,,,,,,,,,,,,,
