period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2021-10,2021-11-09 23:59:00,TARGET_SHARED,imputed_rent,1.0443982372336404,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_SHARED,catering,0.8207129655490084,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_SHARED,accommodation,-0.18023167448228877,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_SHARED,package_holidays,-1.06979936195316,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.2771272555517593,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,actual_rent,0.18330554019365455,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,imputed_rent,2.2120528386894547,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,catering,0.6318819681714027,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,accommodation,-0.6394534084665795,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,package_holidays,-1.0399477863621218,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.33167844594321194,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,actual_rent,0.18330554019365455,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,imputed_rent,2.2120528386894547,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,catering,0.5124866868000318,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,accommodation,-0.6747420259225447,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,package_holidays,-1.0341458345592205,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-10,2021-11-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.3073786029427617,80,2015-02,2021-09,2021-10-11 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,NO_PROXY,core,0.6923650922854742,178,2007-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,OFFICIAL_PREDICTORS,core,0.7319579907508983,178,2007-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,BROAD_SPLIT,goods,0.11042520972163676,166,2008-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,BROAD_SPLIT,services,0.3011691008086199,166,2008-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,BROAD_SPLIT,reconciliation,0.05407614210151758,166,2008-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.37600796520773017,166,2008-01,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,AGG_COMMON,core,0.6682130999731017,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,actual_rent,0.35526737821138143,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,imputed_rent,1.6781921472205736,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,catering,0.8097672689387986,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,accommodation,-0.5460955660417293,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,package_holidays,-3.3235637736613324,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.20189422215995081,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,actual_rent,0.2074843994696185,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,imputed_rent,2.517536596655195,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,catering,0.6573053937886566,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,accommodation,-0.7467708528483474,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,package_holidays,-0.37432195831283177,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.06277063157699356,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,actual_rent,0.2074843994696185,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,imputed_rent,2.517536596655195,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,catering,0.6328480997611692,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,accommodation,-0.7181688299355355,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,package_holidays,-0.3385262113674373,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-11,2021-12-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.1738221186987262,81,2015-02,2021-10,2021-11-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,NO_PROXY,core,1.2615694908910549,179,2007-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,OFFICIAL_PREDICTORS,core,1.3029880874077358,179,2007-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,BROAD_SPLIT,goods,0.3695345663361507,167,2008-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,BROAD_SPLIT,services,0.43271387787457805,167,2008-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,BROAD_SPLIT,reconciliation,0.016626119544362192,167,2008-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.5887348977387531,167,2008-01,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,AGG_COMMON,core,1.1509995874447707,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,actual_rent,0.28560818368356455,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,imputed_rent,2.0931113549905094,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,catering,1.4997776977985273,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,accommodation,0.7353322824510111,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,package_holidays,-2.1522008265660952,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.36927384432380916,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,actual_rent,0.16320740090609215,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,imputed_rent,2.0882225670178576,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,catering,1.23852913312199,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,accommodation,0.28422620209755345,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,package_holidays,0.24296965362710965,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.1746306593110304,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,actual_rent,0.16320740090609215,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,imputed_rent,2.0882225670178576,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,catering,1.4135355973192778,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,accommodation,0.3391957274704013,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,package_holidays,0.2140815006634238,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2021-12,2022-01-11 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.38112046921550224,82,2015-02,2021-11,2021-12-10 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,NO_PROXY,core,1.1549755657195035,180,2007-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,OFFICIAL_PREDICTORS,core,1.2482905264799917,180,2007-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,BROAD_SPLIT,goods,0.5675870232416562,168,2008-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,BROAD_SPLIT,services,0.3105723617574369,168,2008-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,BROAD_SPLIT,reconciliation,-0.00109295826606351,168,2008-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.5788756372623824,168,2008-01,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,AGG_COMMON,core,1.6379293659901215,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,actual_rent,0.3163240234015808,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,imputed_rent,-2.719773493194043,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,catering,2.3724954087208268,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,accommodation,2.3732774941671737,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,package_holidays,17.0306167088964,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.7234500028324311,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,actual_rent,0.5536920579796063,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,imputed_rent,0.5364048631873118,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,catering,0.8207218849517921,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,accommodation,0.007939051959528376,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,package_holidays,8.287369970531907,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.2603340379877551,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,actual_rent,0.5536920579796063,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,imputed_rent,0.5364048631873118,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,catering,1.0095681848915228,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,accommodation,0.29333633678695525,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,package_holidays,8.092519884078571,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-01,2022-02-13 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.9122143583590417,83,2015-02,2021-12,2022-01-12 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,NO_PROXY,core,1.0556009125928663,181,2007-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,OFFICIAL_PREDICTORS,core,1.1993616748242137,181,2007-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,BROAD_SPLIT,goods,0.612372487885683,169,2008-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,BROAD_SPLIT,services,0.4899255542982347,169,2008-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,BROAD_SPLIT,reconciliation,0.016721591473833758,169,2008-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.7054928810440662,169,2008-01,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,AGG_COMMON,core,1.2746411977985188,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,actual_rent,0.4501669381712229,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,imputed_rent,1.7824673448676243,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,catering,1.1055982478721946,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,accommodation,0.8532453593093339,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,package_holidays,4.8972072133081594,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.34217557670593846,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,actual_rent,0.38997954896527764,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,imputed_rent,0.44549428388943346,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,catering,0.8732527409786028,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,accommodation,0.3687348888213793,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,package_holidays,3.6951504785001767,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.3724890950047437,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,actual_rent,0.38997954896527764,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.44549428388943346,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,catering,1.3166266189159352,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,accommodation,0.3596093310842907,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,package_holidays,3.696164063959026,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-02,2022-03-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.36776996205408885,84,2015-02,2022-01,2022-02-14 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,NO_PROXY,core,0.11981075610395216,182,2007-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,OFFICIAL_PREDICTORS,core,0.2875597558229443,182,2007-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,BROAD_SPLIT,goods,0.41004307144298574,170,2008-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,BROAD_SPLIT,services,0.18122039930857423,170,2008-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,BROAD_SPLIT,reconciliation,0.020538115674515082,170,2008-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.3937095299361786,170,2008-01,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,AGG_COMMON,core,0.19529344332079332,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,actual_rent,0.013679645557110931,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,imputed_rent,2.295964687112595,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,catering,0.1705652329580898,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,accommodation,1.199661781711543,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,package_holidays,-11.33901115984301,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.004851631426807085,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,actual_rent,0.1839009266358808,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,imputed_rent,0.5269727242220978,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,catering,1.7751631032120452,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,accommodation,0.9562312283580219,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,package_holidays,-8.305267871317307,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.18951857612789935,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,actual_rent,0.1839009266358808,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.5269727242220978,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,catering,2.303591765127465,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,accommodation,0.9412859176324023,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,package_holidays,-8.4012868097105,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-03,2022-04-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.007011240800707863,85,2015-02,2022-02,2022-03-10 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,NO_PROXY,core,0.989906717737738,183,2007-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,OFFICIAL_PREDICTORS,core,1.2707703108333241,183,2007-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,BROAD_SPLIT,goods,0.6550840426443073,171,2008-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,BROAD_SPLIT,services,0.2354570462868147,171,2008-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,BROAD_SPLIT,reconciliation,0.041710638057911587,171,2008-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,0.5406134791037108,171,2008-01,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,AGG_COMMON,core,1.2334402587262596,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,actual_rent,0.47625661666811253,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,imputed_rent,1.1460897413705395,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,catering,1.4944079303975066,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,accommodation,1.3713527849558274,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,package_holidays,-0.24347650265452692,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.4595456388032616,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,actual_rent,0.27886683947834257,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,imputed_rent,0.8213689676173547,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,catering,1.3888193092601424,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,accommodation,2.2383362204387156,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,package_holidays,-2.3680518429028634,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.3213480908859415,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_CHANNEL,actual_rent,0.27886683947834257,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.8213689676173547,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_CHANNEL,catering,1.7944847432755662,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
2022-04,2022-05-09 23:59:00,TARGET_CHANNEL,accommodation,2.4309712764336115,86,2015-02,2022-03,2022-04-11 09:00:00,[],estimated
