origin,as_of,model,variable,h,target,forecast,actual,persistence,n_distinct_ulc_quarters
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,3,2026-09,-0.6149052224911173,,-0.6933039334052659,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,4,2026-10,0.5289505184874274,,0.44360636901620054,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,5,2026-11,0.08854412375852397,,-0.004531639857096703,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,6,2026-12,0.0950674021134541,,-0.006278735041975708,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,7,2027-01,0.6106998186082793,,0.5012880744230966,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,8,2027-02,0.45634827389361066,,0.3394498756095028,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,9,2027-03,-0.011589235610255766,,-0.13534653056803228,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,10,2027-04,0.32054907872774063,,0.19049166173977938,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,11,2027-05,0.33562618235061253,,0.19980026626730563,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,core,12,2027-06,0.4756168999336028,,0.3345574823824371,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,1,2026-07,3.958982300229848,3.6675292407086606,4.085885447225815,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,2,2026-08,0.7176053430385501,,0.8408019381177645,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,3,2026-09,-3.467324872671701,,-3.344511856841265,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,4,2026-10,0.1800718627088369,,0.3147161813381536,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,5,2026-11,-0.053679572411024945,,0.0896752708880666,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,6,2026-12,0.13530425535610702,,0.2823762311635884,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,7,2027-01,2.1505635626063584,,2.297880629244129,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,8,2027-02,1.255079808282824,,1.4011419315528078,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,9,2027-03,-0.4856226874102427,,-0.3411196601596349,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,10,2027-04,-0.08107542419027286,,0.06170676191640745,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,11,2027-05,0.28717979516642866,,0.42799004847585076,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,services,12,2027-06,1.1434328507290603,,1.2820718178725727,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,1,2026-07,0.6819255665193027,0.8596555936986153,0.6939454294150675,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,2,2026-08,0.5509576893566086,,0.563676546751847,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,3,2026-09,0.4877398081985025,,0.5034257885999223,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,4,2026-10,0.6420969549180923,,0.6604111636714542,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,5,2026-11,0.46235623448235685,,0.48265812893387855,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,6,2026-12,0.28531495971567966,,0.3064812300155222,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,7,2027-01,0.5053659774839807,,0.5266849603997632,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,8,2027-02,0.24209247574892925,,0.26326176616412744,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,9,2027-03,0.22036927457679845,,0.24130041610138087,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,10,2027-04,0.39159082280893354,,0.41229477532736586,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,11,2027-05,0.5668944757868362,,0.5874382086254224,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,housing,12,2027-06,0.5309265533763077,,0.5514076924210348,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,1,2026-07,2.911898444383439,3.3,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,2,2026-08,2.905965448444679,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,3,2026-09,2.8993023860746865,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,4,2026-10,2.8911042211431366,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,5,2026-11,2.8826140050543483,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,6,2026-12,2.8746029689820194,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,7,2027-01,2.8668894879425992,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,8,2027-02,2.8594462890553936,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,9,2027-03,2.85227809907179,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,10,2027-04,2.84541907240996,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,11,2027-05,2.8388892765116203,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,12,2027-06,2.832694516430646,,2.9,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,1,2026-07,5.576625470856934,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,2,2026-08,5.4654708032123125,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,3,2026-09,5.378514713789001,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,4,2026-10,5.302681946086257,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,5,2026-11,5.238217732201252,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,6,2026-12,5.184877187780613,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,7,2027-01,5.142217895382594,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,8,2027-02,5.108921952192853,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,9,2027-03,5.083324295572023,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,10,2027-04,5.063892035175212,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,11,2027-05,5.049403174823124,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ulc,12,2027-06,5.038903744438458,,5.868746612562665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,1,2026-07,0.486317183319527,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,2,2026-08,0.21484946248946418,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,3,2026-09,0.2539716003131797,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,4,2026-10,0.34448388969729526,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,5,2026-11,0.41541408654365625,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,6,2026-12,0.44432134714385724,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,7,2027-01,0.4479963750986386,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,8,2027-02,0.4373655594198271,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,9,2027-03,0.4208385952374209,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,10,2027-04,0.4042845558213469,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,11,2027-05,0.3907466607682734,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_DOMESTIC_R22,ip,12,2027-06,0.380927661811663,,2.7344921378221145,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,1,2026-07,1.000839739696438,0.9950330853168083,0.9507853822191221,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,2,2026-08,0.24414434151718553,,0.16586987749648496,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,3,2026-09,-0.6123655503721482,,-0.6933039334052659,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,4,2026-10,0.5287382222399964,,0.44360636901620054,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,5,2026-11,0.08012922601132291,,-0.004531639857096703,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,6,2026-12,0.0809228202548481,,-0.006278735041975708,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,7,2027-01,0.5979017216555154,,0.5012880744230966,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,8,2027-02,0.44665988554713637,,0.3394498756095028,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,9,2027-03,-0.01860147156093339,,-0.13534653056803228,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,10,2027-04,0.31526215243430195,,0.19049166173977938,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,11,2027-05,0.33156989457984964,,0.19980026626730563,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,core,12,2027-06,0.4728770062290901,,0.3345574823824371,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,1,2026-07,-0.09368588074291645,-0.1910369288017293,-0.5322646563282656,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,2,2026-08,-0.3234177310015751,,-0.8470950900305005,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,3,2026-09,0.2753393383814698,,-0.2997932273430115,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,4,2026-10,0.6854492275197669,,0.08630510107976103,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,5,2026-11,-0.19702808165783503,,-0.7985826432367111,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,6,2026-12,0.2522633123177846,,-0.3600945067262951,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,7,2027-01,0.10649279612782074,,-0.5231853817592785,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,8,2027-02,0.48806164280234643,,-0.15866796451850612,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,9,2027-03,0.1449460456363491,,-0.515295089570187,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,10,2027-04,0.5143897250478757,,-0.1556507301623697,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,11,2027-05,0.29925731515401666,,-0.3785548663907016,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,goods,12,2027-06,0.10989427051363654,,-0.5748183292694315,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,1,2026-07,0.7234083601175035,,3.3021263386606727,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,2,2026-08,0.15634054456713523,,2.8584725307006282,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,3,2026-09,0.11888176068555435,,2.8393890055156406,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,4,2026-10,0.313013053044799,,3.011806885429945,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,5,2026-11,-0.5171477938623248,,2.139581191435593,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,6,2026-12,-0.4565460098229552,,2.1360012533160955,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,7,2027-01,-0.33126180233093117,,2.2371356320755247,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,8,2027-02,0.03280020772001779,,2.596128455370807,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,9,2027-03,1.5400635851008577,,4.099409339182612,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,10,2027-04,0.11176080992771442,,2.664193094642121,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,11,2027-05,0.044260541744932436,,2.5881724528842804,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,imports,12,2027-06,-0.01538845965780783,,2.521972654451413,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,1,2026-07,-0.3734045159856629,0.32284128121191785,0.030074421994394807,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,2,2026-08,-0.336526653880005,,-0.18944580212570283,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,3,2026-09,-0.106288036907353,,-0.0651433822735557,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,4,2026-10,0.3146560894115278,,0.28752328802725974,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,5,2026-11,-0.2670681622232139,,-0.3398056684638404,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,6,2026-12,-0.6629450621477991,,-0.7760721545179867,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,7,2027-01,0.7085107391954255,,0.5704692953792092,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,8,2027-02,0.4002492097247281,,0.24482511094103734,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,9,2027-03,0.9877598222361317,,0.8180279445605851,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,10,2027-04,0.5505952134767111,,0.36937050234880836,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,11,2027-05,0.5924859023587812,,0.4020914142791259,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,ppi,12,2027-06,0.27099450961088745,,0.07350648125331326,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,1,2026-07,0.6027703441531789,0.0,0.17563374489712824,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,2,2026-08,0.023039048204977902,-0.12812831114933532,-0.2537920790802495,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,3,2026-09,0.27629601576031915,,0.2004560443949862,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,4,2026-10,0.41006669691747144,,0.4072085170144846,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,5,2026-11,-0.6260758987867467,,-0.63308833570947,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,6,2026-12,-0.33624613671187864,,-0.38044020575528203,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,7,2027-01,-0.7238493430977203,,-0.7825306860592095,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,8,2027-02,-0.1259692897461658,,-0.1730251940059835,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,9,2027-03,1.1825746342336823,,1.151907966540867,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,10,2027-04,-0.27992532310905677,,-0.3005217413674608,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,11,2027-05,-0.06404713536953102,,-0.08138955371291037,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,fx,12,2027-06,-0.40751023907437856,,-0.4245415769929044,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,1,2026-07,-10.628743164101007,-0.547561019352191,-23.85026113633828,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,2,2026-08,-4.588331323339332,4.769582016674582,-26.86905283063788,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,3,2026-09,2.5284409269059536,,-23.72298037169039,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,4,2026-10,3.1561396517165248,,-23.477080827057396,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,5,2026-11,-1.9135114614202986,,-27.32261999722315,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,6,2026-12,-2.4393237669833177,,-27.00557961894763,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,7,2027-01,5.868187395243522,,-18.58588335146395,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,8,2027-02,3.093810668726547,,-21.592159158210116,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,9,2027-03,1.392628346454208,,-23.50944527788304,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,10,2027-04,-1.6027662696752958,,-26.571134681343846,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,11,2027-05,2.545631481148643,,-22.38961868782343,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,brent,12,2027-06,4.318129962138821,,-20.56540587984645,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,1,2026-07,-2.7725223862530757,-3.2374704555019007,-2.4548983884561117,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,2,2026-08,-0.30541755878966725,3.882610145286617,-0.8667233952776121,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,3,2026-09,1.7134467477587303,,0.2325363221687894,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,4,2026-10,2.5688487116366234,,0.7867651625780718,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,5,2026-11,0.9890029328874282,,-0.42388002647682665,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,6,2026-12,2.4143365181508125,,1.2095896490929696,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,7,2027-01,2.782796671873216,,1.6516740792484137,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,8,2027-02,1.0865100811104258,,-0.05560742460751561,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,9,2027-03,2.260269494108107,,1.092898411806072,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,10,2027-04,0.5621447723511586,,-0.6023813721002753,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,11,2027-05,-0.5345619327926254,,-1.6862200255200122,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_IMPORTED_R22,metals,12,2027-06,-0.517206137698544,,-1.6527080851973135,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,1,2026-07,0.9887531524312387,0.9950330853168083,0.9507853822191221,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,2,2026-08,0.24211511468336097,,0.16586987749648496,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,3,2026-09,-0.6043893244156888,,-0.6933039334052659,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,4,2026-10,0.5416563032229122,,0.44360636901620054,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,5,2026-11,0.09320218018949297,,-0.004531639857096703,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,6,2026-12,0.09342546743255076,,-0.006278735041975708,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,7,2027-01,0.6111979315496092,,0.5012880744230966,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,8,2027-02,0.4623329460358213,,0.3394498756095028,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,9,2027-03,8.734833386175866e-05,,-0.13534653056803228,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,10,2027-04,0.3366086300018544,,0.19049166173977938,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,11,2027-05,0.3549145188598342,,0.19980026626730563,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,core,12,2027-06,0.4977060116261406,,0.3345574823824371,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,1,2026-07,3.809387828205879,3.6675292407086606,4.085885447225815,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,2,2026-08,0.5913755803019318,,0.8408019381177645,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,3,2026-09,-3.5833440046056473,,-3.344511856841265,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,4,2026-10,0.10155731369578419,,0.3147161813381536,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,5,2026-11,-0.10880345777424089,,0.0896752708880666,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,6,2026-12,0.09621979201052061,,0.2823762311635884,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,7,2027-01,2.122214713347326,,2.297880629244129,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,8,2027-02,1.233322870283264,,1.4011419315528078,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,9,2027-03,-0.5009034639266577,,-0.3411196601596349,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,10,2027-04,-0.08958512043838218,,0.06170676191640745,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,11,2027-05,0.28528970516689517,,0.42799004847585076,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,services,12,2027-06,1.1477456049032226,,1.2820718178725727,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,1,2026-07,0.6297373503890851,0.8596555936986153,0.6939454294150675,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,2,2026-08,0.5001992422744288,,0.563676546751847,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,3,2026-09,0.4385572224796161,,0.5034257885999223,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,4,2026-10,0.5963980410612182,,0.6604111636714542,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,5,2026-11,0.4226998399870205,,0.48265812893387855,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,6,2026-12,0.253016837788856,,0.3064812300155222,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,7,2027-01,0.4842207084154329,,0.5266849603997632,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,8,2027-02,0.23169591206173193,,0.26326176616412744,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,9,2027-03,0.21828729128369545,,0.24130041610138087,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,10,2027-04,0.3950183531724682,,0.41229477532736586,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,11,2027-05,0.5738260413039696,,0.5874382086254224,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,housing,12,2027-06,0.5403587013479247,,0.5514076924210348,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,1,2026-07,-0.05440577876967598,-0.1910369288017293,-0.5322646563282656,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,2,2026-08,-0.273698314231985,,-0.8470950900305005,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,3,2026-09,0.3357603998637507,,-0.2997932273430115,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,4,2026-10,0.7468260064886312,,0.08630510107976103,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,5,2026-11,-0.14296218473557504,,-0.7985826432367111,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,6,2026-12,0.29853755556137895,,-0.3600945067262951,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,7,2027-01,0.1483858682123112,,-0.5231853817592785,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,8,2027-02,0.5293220515008534,,-0.15866796451850612,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,9,2027-03,0.18722939412567408,,-0.515295089570187,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,10,2027-04,0.5577456227554951,,-0.1556507301623697,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,11,2027-05,0.34336193785566343,,-0.3785548663907016,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,goods,12,2027-06,0.15454860178238056,,-0.5748183292694315,33
2026-06,2026-07-06T21:59:00+00:00,JOINT_LINEAR_R22,unemployment,1,2026-07,2.9016596372130343,3.3,2.9,33
