sample,model,h,metric,policy,n_intended,n,rmse,mae,bias
recent_origins,CORE_LEVEL_RIDGE_R14,2,core_log,extended,31,29,0.26288748880130625,0.2242931521513542,-0.029645948815726023
recent_origins,CORE_LEVEL_RIDGE_R14,3,yy,short,31,28,0.5628430063613564,0.46369534205519963,0.12447549640901201
recent_origins,CORE_LEVEL_RIDGE_R14,3,yy,extended,31,28,0.5499837048885614,0.4389996441194032,0.048783118937749385
recent_origins,CORE_LEVEL_RIDGE_R14,3,core_mm,short,31,28,0.14907816524361986,0.12417944244906108,0.0321709995493294
recent_origins,CORE_LEVEL_RIDGE_R14,3,core_mm,extended,31,28,0.14387587986010306,0.11057865210456168,-0.014403797792809533
recent_origins,CORE_LEVEL_RIDGE_R14,3,core_log,short,31,28,0.32363248621368845,0.2717445326726647,0.08540532828215364
recent_origins,CORE_LEVEL_RIDGE_R14,3,core_log,extended,31,28,0.30502306303858945,0.2587871403205562,-0.053872679107196245
recent_origins,CORE_LEVEL_RIDGE_R14,4,yy,short,31,27,0.5248178572144241,0.43898447074642677,0.24216369122698375
recent_origins,CORE_LEVEL_RIDGE_R14,4,yy,extended,31,27,0.48119266147941886,0.4021738552160912,0.12870712840924128
recent_origins,CORE_LEVEL_RIDGE_R14,4,core_mm,short,31,27,0.16239661405768152,0.13864854294088533,0.07858696360213174
recent_origins,CORE_LEVEL_RIDGE_R14,4,core_mm,extended,31,27,0.14213460998567665,0.11850475735422794,0.008554754797453894
recent_origins,CORE_LEVEL_RIDGE_R14,4,core_log,short,31,27,0.3546611307111657,0.2738538932611715,0.14621103109220032
recent_origins,CORE_LEVEL_RIDGE_R14,4,core_log,extended,31,27,0.3161081058952543,0.2621157996637293,-0.06280685396560388
recent_origins,CORE_LEVEL_RIDGE_R14,5,yy,short,31,26,0.5922046673016401,0.4623784663139524,0.3644303564230953
recent_origins,CORE_LEVEL_RIDGE_R14,5,yy,extended,31,26,0.5043465505452702,0.39044213277585604,0.21380260541013413
recent_origins,CORE_LEVEL_RIDGE_R14,5,core_mm,short,31,26,0.16703590383176545,0.1347154339706068,0.06876695837865056
recent_origins,CORE_LEVEL_RIDGE_R14,5,core_mm,extended,31,26,0.15131698463710053,0.11063084979380158,-0.0020230260474429795
recent_origins,CORE_LEVEL_RIDGE_R14,5,core_log,short,31,26,0.4197307847880816,0.29826166934795667,0.19661899316641232
recent_origins,CORE_LEVEL_RIDGE_R14,5,core_log,extended,31,26,0.3626604310147897,0.321281075797421,-0.08109261364858536
recent_origins,CORE_LEVEL_RIDGE_R14,6,yy,short,31,25,0.7216000291943067,0.5838250408190412,0.4917526201436943
recent_origins,CORE_LEVEL_RIDGE_R14,6,yy,extended,31,25,0.5893849806953728,0.4455225340161638,0.3058481931434198
recent_origins,CORE_LEVEL_RIDGE_R14,6,core_mm,short,31,25,0.15308738129115398,0.11762910849083984,0.05584049917578174
recent_origins,CORE_LEVEL_RIDGE_R14,6,core_mm,extended,31,25,0.14097914186089436,0.11497318357694444,-0.01458778881657357
recent_origins,CORE_LEVEL_RIDGE_R14,6,core_log,short,31,25,0.5095741166235555,0.3316383761201908,0.2548794677685848
recent_origins,CORE_LEVEL_RIDGE_R14,6,core_log,extended,31,25,0.42095070576953453,0.36704257512664795,-0.0881570284257781
recent_origins,CORE_LEVEL_RIDGE_R14,7,yy,short,31,24,0.8815354947423054,0.7566376692467509,0.6544824768162304
recent_origins,CORE_LEVEL_RIDGE_R14,7,yy,extended,31,24,0.7015484476747311,0.5695677520644769,0.4035373027511738
recent_origins,CORE_LEVEL_RIDGE_R14,7,core_mm,short,31,24,0.18552862400406397,0.16112664147091146,0.14347881297721707
recent_origins,CORE_LEVEL_RIDGE_R14,7,core_mm,extended,31,24,0.13469808347480194,0.1160516615847403,0.01986791231767099
recent_origins,CORE_LEVEL_RIDGE_R14,7,core_log,short,31,24,0.6240902447170031,0.4348899444660119,0.3981197946000776
recent_origins,CORE_LEVEL_RIDGE_R14,7,core_log,extended,31,24,0.4791818382458848,0.38704792596507076,-0.06450939769405305
recent_origins,CORE_LEVEL_RIDGE_R14,8,yy,short,31,23,1.0518212182948397,0.9245086975126715,0.8338155073004642
recent_origins,CORE_LEVEL_RIDGE_R14,8,yy,extended,31,23,0.8149155245780613,0.678888434094072,0.5203382710010842
recent_origins,CORE_LEVEL_RIDGE_R14,8,core_mm,short,31,23,0.19053040236100632,0.16437928690336592,0.1455626463989667
recent_origins,CORE_LEVEL_RIDGE_R14,8,core_mm,extended,31,23,0.14028216474536623,0.1176282522360998,0.02119109500981395
recent_origins,CORE_LEVEL_RIDGE_R14,8,core_log,short,31,23,0.7652309554844741,0.5917014393725896,0.5609496012929704
recent_origins,CORE_LEVEL_RIDGE_R14,8,core_log,extended,31,23,0.5338810584091022,0.4289174627116859,-0.01626521194746239
recent_origins,CORE_LEVEL_RIDGE_R14,9,yy,short,31,22,1.1888691653290313,1.0174849811887483,0.988847438995541
recent_origins,CORE_LEVEL_RIDGE_R14,9,yy,extended,31,22,0.8791014394804801,0.719959252073077,0.6088238928485662
recent_origins,CORE_LEVEL_RIDGE_R14,9,core_mm,short,31,22,0.17663997340145385,0.15392931592167539,0.1359066112446928
recent_origins,CORE_LEVEL_RIDGE_R14,9,core_mm,extended,31,22,0.1201803693299201,0.10036291215592058,0.010550812381901925
recent_origins,CORE_LEVEL_RIDGE_R14,9,core_log,short,31,22,0.8883826889240443,0.7142132465408101,0.7090131175219248
recent_origins,CORE_LEVEL_RIDGE_R14,9,core_log,extended,31,22,0.5745678706748959,0.46371294111550443,0.009588808330870642
recent_origins,CORE_LEVEL_RIDGE_R14,10,yy,short,31,21,1.3890883483885597,1.2143539778230876,1.1995242939041024
recent_origins,CORE_LEVEL_RIDGE_R14,10,yy,extended,31,21,0.9950175968918129,0.8298498580785124,0.7219922225077811
recent_origins,CORE_LEVEL_RIDGE_R14,10,core_mm,short,31,21,0.25772848974803186,0.22690265519925382,0.21874447638461986
recent_origins,CORE_LEVEL_RIDGE_R14,10,core_mm,extended,31,21,0.12547427720210497,0.10524115565443062,0.043076438636171194
recent_origins,CORE_LEVEL_RIDGE_R14,10,core_log,short,31,21,1.0525168854190625,0.9342222010056325,0.9342222010056325
recent_origins,CORE_LEVEL_RIDGE_R14,10,core_log,extended,31,21,0.5751846223005942,0.4663985410603263,0.05637874924089362
recent_origins,CORE_LEVEL_RIDGE_R14,11,yy,short,31,20,1.5499355527536243,1.3894061693430495,1.3894061693430495
recent_origins,CORE_LEVEL_RIDGE_R14,11,yy,extended,31,20,1.062999065857954,0.9013327162383916,0.8088137708172516
recent_origins,CORE_LEVEL_RIDGE_R14,11,core_mm,short,31,20,0.2564010321145164,0.22455799555294043,0.21665917358805725
recent_origins,CORE_LEVEL_RIDGE_R14,11,core_mm,extended,31,20,0.11387214193005339,0.09374678716290696,0.03694327580874723
recent_origins,CORE_LEVEL_RIDGE_R14,11,core_log,short,31,20,1.2136533905009876,1.1378884244048804,1.1378884244048804
recent_origins,CORE_LEVEL_RIDGE_R14,11,core_log,extended,31,20,0.5512576486354953,0.45193093893329656,0.07188499171880634
recent_origins,CORE_LEVEL_RIDGE_R14,12,yy,short,31,19,1.7269372397016232,1.6140622935151823,1.6140622935151823
recent_origins,CORE_LEVEL_RIDGE_R14,12,yy,extended,31,19,1.1279590518372378,0.9870347066040782,0.930027610804302
recent_origins,CORE_LEVEL_RIDGE_R14,12,core_mm,short,31,19,0.2579002977495061,0.2231057193536086,0.21195431246379814
recent_origins,CORE_LEVEL_RIDGE_R14,12,core_mm,extended,31,19,0.13532357396474956,0.1119954736660328,0.029669655821632397
recent_origins,CORE_LEVEL_RIDGE_R14,12,core_log,short,31,19,1.4092153925963329,1.347328364633792,1.347328364633792
recent_origins,CORE_LEVEL_RIDGE_R14,12,core_log,extended,31,19,0.5892809186912878,0.4645581043248582,0.09317479027682303
recent_origins,CORE_LOCAL_R14,1,yy,short,31,30,0.3484592628384919,0.26366327651706273,0.02489385516008132
recent_origins,CORE_LOCAL_R14,1,yy,extended,31,30,0.3484592628384919,0.26366327651706273,0.02489385516008132
recent_origins,CORE_LOCAL_R14,1,core_mm,short,31,30,0.13942203806869044,0.11239960990004076,-0.01779595777411736
recent_origins,CORE_LOCAL_R14,1,core_mm,extended,31,30,0.13942203806869044,0.11239960990004076,-0.01779595777411736
recent_origins,CORE_LOCAL_R14,1,core_log,short,31,30,0.13900084325889359,0.11212448834274384,-0.01756319853331349
recent_origins,CORE_LOCAL_R14,1,core_log,extended,31,30,0.13900084325889359,0.11212448834274384,-0.01756319853331349
recent_origins,CORE_LOCAL_R14,2,yy,short,31,29,0.47414075269267425,0.36136697742283824,0.04857015671036101
recent_origins,CORE_LOCAL_R14,2,yy,extended,31,29,0.47414075269267425,0.36136697742283824,0.04857015671036101
recent_origins,CORE_LOCAL_R14,2,core_mm,short,31,29,0.14187418769874421,0.11243550249110873,-0.013637977229184332
recent_origins,CORE_LOCAL_R14,2,core_mm,extended,31,29,0.14187418769874421,0.11243550249110873,-0.013637977229184332
recent_origins,CORE_LOCAL_R14,2,core_log,short,31,29,0.1972058254761122,0.1488203834789372,-0.028424213663229104
recent_origins,CORE_LOCAL_R14,2,core_log,extended,31,29,0.1972058254761122,0.1488203834789372,-0.028424213663229104
recent_origins,CORE_LOCAL_R14,3,yy,short,31,28,0.49420155627389306,0.3918728831421706,0.0588243727645956
recent_origins,CORE_LOCAL_R14,3,yy,extended,31,28,0.49420155627389306,0.3918728831421706,0.0588243727645956
recent_origins,CORE_LOCAL_R14,3,core_mm,short,31,28,0.14868465850112894,0.11527589515850402,-0.008327740834896574
recent_origins,CORE_LOCAL_R14,3,core_mm,extended,31,28,0.14868465850112894,0.11527589515850402,-0.008327740834896574
recent_origins,CORE_LOCAL_R14,3,core_log,short,31,28,0.23104974313868973,0.18019836480784499,-0.035423441120236925
recent_origins,CORE_LOCAL_R14,3,core_log,extended,31,28,0.23104974313868973,0.18019836480784499,-0.035423441120236925
recent_origins,CORE_LOCAL_R14,4,yy,short,31,27,0.4330121445639252,0.35320457489285645,0.13417181079706672
recent_origins,CORE_LOCAL_R14,4,yy,extended,31,27,0.4330121445639252,0.35320457489285645,0.13417181079706672
recent_origins,CORE_LOCAL_R14,4,core_mm,short,31,27,0.14139362198462832,0.11269838175719936,-0.018582490771328786
recent_origins,CORE_LOCAL_R14,4,core_mm,extended,31,27,0.14139362198462832,0.11269838175719936,-0.018582490771328786
recent_origins,CORE_LOCAL_R14,4,core_log,short,31,27,0.2518885078513612,0.20697042225224754,-0.05315133881322249
recent_origins,CORE_LOCAL_R14,4,core_log,extended,31,27,0.2518885078513612,0.20697042225224754,-0.05315133881322249
recent_origins,CORE_LOCAL_R14,5,yy,short,31,26,0.44084405844159574,0.35651592052844805,0.2183325995182841
recent_origins,CORE_LOCAL_R14,5,yy,extended,31,26,0.44084405844159574,0.35651592052844805,0.2183325995182841
recent_origins,CORE_LOCAL_R14,5,core_mm,short,31,26,0.13998377608530474,0.10924084084942559,-0.02351844970196409
recent_origins,CORE_LOCAL_R14,5,core_mm,extended,31,26,0.13998377608530474,0.10924084084942559,-0.02351844970196409
recent_origins,CORE_LOCAL_R14,5,core_log,short,31,26,0.27674885448972686,0.23876252964281042,-0.07360025349750211
recent_origins,CORE_LOCAL_R14,5,core_log,extended,31,26,0.27674885448972686,0.23876252964281042,-0.07360025349750211
recent_origins,CORE_LOCAL_R14,6,yy,short,31,25,0.49642502377614073,0.37685311570565205,0.3029252386138013
recent_origins,CORE_LOCAL_R14,6,yy,extended,31,25,0.49642502377614073,0.37685311570565205,0.3029252386138013
recent_origins,CORE_LOCAL_R14,6,core_mm,short,31,25,0.12645455428171834,0.10103503398397638,-0.03431466812775247
recent_origins,CORE_LOCAL_R14,6,core_mm,extended,31,25,0.12645455428171834,0.10103503398397638,-0.03431466812775247
recent_origins,CORE_LOCAL_R14,6,core_log,short,31,25,0.2777697368437639,0.2335218589910712,-0.09424221069874747
recent_origins,CORE_LOCAL_R14,6,core_log,extended,31,25,0.2777697368437639,0.2335218589910712,-0.09424221069874747
recent_origins,CORE_LOCAL_R14,7,yy,short,31,24,0.5845857511198124,0.4853850515946491,0.38456271254906965
recent_origins,CORE_LOCAL_R14,7,yy,extended,31,24,0.5845857511198124,0.4853850515946491,0.38456271254906965
recent_origins,CORE_LOCAL_R14,7,core_mm,short,31,24,0.11935383061567238,0.09564170583402822,-0.021970353012422766
recent_origins,CORE_LOCAL_R14,7,core_mm,extended,31,24,0.11935383061567238,0.09564170583402822,-0.021970353012422766
recent_origins,CORE_LOCAL_R14,7,core_log,short,31,24,0.3066555023263623,0.2542060276827229,-0.09972216612668888
recent_origins,CORE_LOCAL_R14,7,core_log,extended,31,24,0.3066555023263623,0.2542060276827229,-0.09972216612668888
recent_origins,CORE_LOCAL_R14,8,yy,short,31,23,0.6440056064509545,0.5643937104600365,0.47371108339952156
recent_origins,CORE_LOCAL_R14,8,yy,extended,31,23,0.6440056064509545,0.5643937104600365,0.47371108339952156
recent_origins,CORE_LOCAL_R14,8,core_mm,short,31,23,0.12231305728879277,0.0997651989675605,-0.02072140964136465
recent_origins,CORE_LOCAL_R14,8,core_mm,extended,31,23,0.12231305728879277,0.0997651989675605,-0.02072140964136465
recent_origins,CORE_LOCAL_R14,8,core_log,short,31,23,0.3502182203149099,0.2965819032066373,-0.10198909951855938
recent_origins,CORE_LOCAL_R14,8,core_log,extended,31,23,0.3502182203149099,0.2965819032066373,-0.10198909951855938
recent_origins,CORE_LOCAL_R14,9,yy,short,31,22,0.680247570806538,0.5811164558110525,0.543378165106323
recent_origins,CORE_LOCAL_R14,9,yy,extended,31,22,0.680247570806538,0.5811164558110525,0.543378165106323
recent_origins,CORE_LOCAL_R14,9,core_mm,short,31,22,0.1153323079796945,0.09213525477011796,-0.029712211228777964
recent_origins,CORE_LOCAL_R14,9,core_mm,extended,31,22,0.1153323079796945,0.09213525477011796,-0.029712211228777964
recent_origins,CORE_LOCAL_R14,9,core_log,short,31,22,0.3790163220712555,0.3148708173420255,-0.1102872148549253
recent_origins,CORE_LOCAL_R14,9,core_log,extended,31,22,0.3790163220712555,0.3148708173420255,-0.1102872148549253
recent_origins,CORE_LOCAL_R14,10,yy,short,31,21,0.7709981554671773,0.6626727168031247,0.6209456161473744
recent_origins,CORE_LOCAL_R14,10,yy,extended,31,21,0.7709981554671773,0.6626727168031247,0.6209456161473744
recent_origins,CORE_LOCAL_R14,10,core_mm,short,31,21,0.11928192108914006,0.09634777885815116,-0.03430243604173625
recent_origins,CORE_LOCAL_R14,10,core_mm,extended,31,21,0.11928192108914006,0.09634777885815116,-0.03430243604173625
recent_origins,CORE_LOCAL_R14,10,core_log,short,31,21,0.4105890000873746,0.35125028290021765,-0.1284603198722394
recent_origins,CORE_LOCAL_R14,10,core_log,extended,31,21,0.4105890000873746,0.35125028290021765,-0.1284603198722394
recent_origins,CORE_LOCAL_R14,11,yy,short,31,20,0.8539966208717077,0.7315584113080649,0.6865376042412088
recent_origins,CORE_LOCAL_R14,11,yy,extended,31,20,0.8539966208717077,0.7315584113080649,0.6865376042412088
recent_origins,CORE_LOCAL_R14,11,core_mm,short,31,20,0.12479471990892452,0.09833723315152192,-0.03705764228038174
recent_origins,CORE_LOCAL_R14,11,core_mm,extended,31,20,0.12479471990892452,0.09833723315152192,-0.03705764228038174
recent_origins,CORE_LOCAL_R14,11,core_log,short,31,20,0.44640047545326844,0.37176148058419356,-0.15152341773720415
recent_origins,CORE_LOCAL_R14,11,core_log,extended,31,20,0.44640047545326844,0.37176148058419356,-0.15152341773720415
recent_origins,CORE_LOCAL_R14,12,yy,short,31,19,0.9194760402244281,0.786910078689433,0.778171904709134
recent_origins,CORE_LOCAL_R14,12,yy,extended,31,19,0.9194760402244281,0.786910078689433,0.778171904709134
recent_origins,CORE_LOCAL_R14,12,core_mm,short,31,19,0.12956312365247563,0.10162543284341988,-0.04282208431098553
recent_origins,CORE_LOCAL_R14,12,core_mm,extended,31,19,0.12956312365247563,0.10162543284341988,-0.04282208431098553
recent_origins,CORE_LOCAL_R14,12,core_log,short,31,19,0.46942527007497536,0.4159235694743141,-0.1840189299929346
recent_origins,CORE_LOCAL_R14,12,core_log,extended,31,19,0.46942527007497536,0.4159235694743141,-0.1840189299929346
