variant,origin,h,yy,actual_previous,scored
C2,2026-05,2,2.330519253243726,1.7296604740550945,True
C2,2026-05,3,2.338264352367291,,False
C2,2026-05,4,2.5686033086172144,,False
C2,2026-05,5,2.4406404434742917,,False
C2,2026-05,6,2.805571218022024,,False
C2,2026-05,7,3.0610476449733666,,False
C2,2026-05,8,3.24508410021179,,False
C2,2026-05,9,3.572687455879669,,False
C2,2026-05,10,3.0011943973964015,,False
C2,2026-05,11,2.7525491561428317,,False
C2,2026-05,12,2.756006521633953,,False
C2,2026-06,0,1.8536076763281062,1.544401544401539,False
C2,2026-06,1,1.6194273006712703,1.7296604740550945,True
C2,2026-06,2,1.603190194649299,,False
C2,2026-06,3,1.8107184337180973,,False
C2,2026-06,4,1.6608608543454133,,False
C2,2026-06,5,2.001146019902615,,False
C2,2026-06,6,2.2388784531689336,,False
C2,2026-06,7,2.400137430498884,,False
C2,2026-06,8,2.704091817640511,,False
C2,2026-06,9,2.1179228855342633,,False
C2,2026-06,10,1.8522827250860783,,False
C2,2026-06,11,2.1136468195739235,,False
C2,2026-06,12,2.410559426113914,,False
C2,2026-07,0,1.5729617875054853,1.7296604740550945,False
C2,2026-07,1,1.7634030883687102,,False
C2,2026-07,2,1.9649255496236924,,False
C2,2026-07,3,1.8006613563905125,,False
C2,2026-07,4,2.127881238143738,,False
C2,2026-07,5,2.352617080770414,,False
C2,2026-07,6,2.509412324460821,,False
C2,2026-07,7,2.7947231755502875,,False
C2,2026-07,8,2.1937136549820213,,False
C2,2026-07,9,1.9126248525749217,,False
C2,2026-07,10,2.1609254033070884,,False
C2,2026-07,11,2.6677271326046985,,False
C2,2026-07,12,2.5931451640205903,,False
C3,2019-02,0,2.854989597270483,2.6794258373205744,False
C3,2019-02,1,3.103455353891229,2.969348659003822,False
C3,2019-02,2,3.146840782320163,2.769818529130847,False
C3,2019-02,3,2.927403879098523,2.9467680608364977,False
C3,2019-02,4,2.731996681494503,2.7462121212121224,False
C3,2019-02,5,2.909271862235198,2.9300567107750517,False
C3,2019-02,6,2.8930499755173136,2.9272898961284195,False
C3,2019-02,7,3.125959064473194,2.6515151515151705,False
C3,2019-02,8,3.0804216435735348,2.735849056603792,False
C3,2019-02,9,3.277214456320453,3.116147308781873,False
C3,2019-02,10,3.3641057826837377,3.207547169811327,False
C3,2019-02,11,3.2446512871977764,3.6414565826330487,False
C3,2019-02,12,3.269110052599031,3.7278657968313063,False
C3,2019-03,0,2.9347015648036434,2.969348659003822,False
C3,2019-03,1,3.0064691291004735,2.769818529130847,True
C3,2019-03,2,2.7657481576297984,2.9467680608364977,False
C3,2019-03,3,2.5485719279952486,2.7462121212121224,False
C3,2019-03,4,2.7020504291319516,2.9300567107750517,False
C3,2019-03,5,2.6606170397159556,2.9272898961284195,False
C3,2019-03,6,2.8703708513101502,2.6515151515151705,False
C3,2019-03,7,2.7991450750600384,2.735849056603792,False
C3,2019-03,8,2.9686016825349015,3.116147308781873,False
C3,2019-03,9,3.0290305907654966,3.207547169811327,False
C3,2019-03,10,2.880947012768957,3.6414565826330487,False
C3,2019-03,11,2.9918970298300347,3.7278657968313063,False
C3,2019-03,12,2.945716313128584,3.4418604651162905,False
C3,2019-04,0,3.1318030288307415,2.769818529130847,False
C3,2019-04,1,2.89150902607477,2.9467680608364977,True
C3,2019-04,2,2.625632611436898,2.7462121212121224,True
C3,2019-04,3,2.7330103775789727,2.9300567107750517,False
C3,2019-04,4,2.646729625248213,2.9272898961284195,False
C3,2019-04,5,2.8139751245709927,2.6515151515151705,False
C3,2019-04,6,2.704992118546738,2.735849056603792,False
C3,2019-04,7,2.833554043636203,3.116147308781873,False
C3,2019-04,8,2.85342959311614,3.207547169811327,False
C3,2019-04,9,2.666661938963391,3.6414565826330487,False
C3,2019-04,10,2.737674587817522,3.7278657968313063,False
C3,2019-04,11,2.558227525156085,3.4418604651162905,False
C3,2019-04,12,2.4030189281737013,3.159851301115256,False
C3,2019-05,0,2.553571457186125,2.9467680608364977,False
C3,2019-05,1,2.365782866222502,2.7462121212121224,True
C3,2019-05,2,2.502043957585706,2.9300567107750517,True
C3,2019-05,3,2.4371090228017285,2.9272898961284195,True
C3,2019-05,4,2.6204232940111485,2.6515151515151705,True
C3,2019-05,5,2.5239225605200306,2.735849056603792,True
C3,2019-05,6,2.6637638051890637,3.116147308781873,True
C3,2019-05,7,2.6838051751520657,3.207547169811327,True
C3,2019-05,8,2.497159083298156,3.6414565826330487,True
C3,2019-05,9,2.567806197658585,3.7278657968313063,True
C3,2019-05,10,2.388281121504522,3.4418604651162905,True
C3,2019-05,11,2.4812409272934084,3.159851301115256,True
C3,2019-05,12,2.4431724677898368,2.862419205909517,True
C3,2019-06,0,2.7660047971461386,2.7462121212121224,False
C3,2019-06,1,2.8352054780342577,2.9300567107750517,True
C3,2019-06,2,2.756688874553456,2.9272898961284195,True
C3,2019-06,3,2.926199736409747,2.6515151515151705,True
C3,2019-06,4,2.818849109141086,2.735849056603792,True
C3,2019-06,5,2.9455312397465248,3.116147308781873,True
C3,2019-06,6,2.9624879440191987,3.207547169811327,True
C3,2019-06,7,2.768558363560188,3.6414565826330487,True
C3,2019-06,8,2.8324008473883606,3.7278657968313063,True
C3,2019-06,9,2.645197673147381,3.4418604651162905,True
C3,2019-06,10,2.7310427227617753,3.159851301115256,True
C3,2019-06,11,2.2913850325164935,2.862419205909517,True
C3,2019-06,12,2.2720009463485957,3.317972350230406,True
C3,2019-07,0,3.0868065501628803,2.9300567107750517,False
C3,2019-07,1,3.0389087550461227,2.9272898961284195,True
C3,2019-07,2,3.2383805519361575,2.6515151515151705,True
C3,2019-07,3,3.1571087776071165,2.735849056603792,True
C3,2019-07,4,3.3097165969431854,3.116147308781873,True
C3,2019-07,5,3.349611909048801,3.207547169811327,True
C3,2019-07,6,3.1793624154258184,3.6414565826330487,True
C3,2019-07,7,3.2630963445044148,3.7278657968313063,True
C3,2019-07,8,3.094490045595317,3.4418604651162905,True
C3,2019-07,9,3.1999152956692214,3.159851301115256,True
C3,2019-07,10,2.777164393889672,2.862419205909517,True
C3,2019-07,11,2.719343738303357,3.317972350230406,True
C3,2019-07,12,2.569806934520235,3.397612488521572,True
C3,2019-08,0,2.979156934710694,2.9272898961284195,False
C3,2019-08,1,3.248286444796128,2.6515151515151705,True
C3,2019-08,2,3.245483123151064,2.735849056603792,True
C3,2019-08,3,3.4804139990274567,3.116147308781873,True
C3,2019-08,4,3.6022387364205337,3.207547169811327,True
C3,2019-08,5,3.5165522028896183,3.6414565826330487,True
C3,2019-08,6,3.689232159916975,3.7278657968313063,True
C3,2019-08,7,3.608646336403324,3.4418604651162905,True
C3,2019-08,8,3.8029317822662745,3.159851301115256,True
C3,2019-08,9,3.465106257663625,2.862419205909517,True
C3,2019-08,10,3.4938291131957815,3.317972350230406,True
C3,2019-08,11,3.4762135162626926,3.397612488521572,True
C3,2019-08,12,3.5358336619556057,3.302752293577968,True
C3,2019-09,0,3.025620628289693,2.6515151515151705,False
C3,2019-09,1,2.9495904517262748,2.735849056603792,True
C3,2019-09,2,3.1195633052084104,3.116147308781873,True
C3,2019-09,3,3.1847787496347695,3.207547169811327,True
C3,2019-09,4,3.048859186869232,3.6414565826330487,True
C3,2019-09,5,3.175129629867119,3.7278657968313063,True
C3,2019-09,6,3.053009309061414,3.4418604651162905,True
C3,2019-09,7,3.2127364632342315,3.159851301115256,True
C3,2019-09,8,2.8440965549326935,2.862419205909517,True
C3,2019-09,9,2.8403782844028616,3.317972350230406,True
C3,2019-09,10,2.790955746307038,3.397612488521572,True
C3,2019-09,11,2.769634945669532,3.302752293577968,True
C3,2019-09,12,3.006473802590108,3.2287822878228734,True
C3,2019-10,0,2.565914774132826,2.735849056603792,False
C3,2019-10,1,2.6372424565870447,3.116147308781873,True
C3,2019-10,2,2.6014692308103404,3.207547169811327,True
C3,2019-10,3,2.3631777338414413,3.6414565826330487,True
C3,2019-10,4,2.3823515684197565,3.7278657968313063,True
C3,2019-10,5,2.154268152968494,3.4418604651162905,True
C3,2019-10,6,2.1975759689606305,3.159851301115256,True
C3,2019-10,7,1.716156976741549,2.862419205909517,True
C3,2019-10,8,1.5976620799376535,3.317972350230406,True
C3,2019-10,9,1.4344704534029897,3.397612488521572,True
C3,2019-10,10,1.300167020040966,3.302752293577968,True
C3,2019-10,11,1.6618539577089433,3.2287822878228734,True
C3,2019-10,12,1.6598964544347203,2.9384756657483617,True
C3,2019-11,0,3.075893038269624,3.116147308781873,False
C3,2019-11,1,3.062218130426326,3.207547169811327,True
C3,2019-11,2,2.860728888057804,3.6414565826330487,True
C3,2019-11,3,2.922507470936094,3.7278657968313063,True
C3,2019-11,4,2.7398238837415003,3.4418604651162905,True
C3,2019-11,5,2.8337919314875117,3.159851301115256,True
C3,2019-11,6,2.404479393615743,2.862419205909517,True
C3,2019-11,7,2.347215059458741,3.317972350230406,True
C3,2019-11,8,2.2443824943398005,3.397612488521572,True
C3,2019-11,9,2.170037256378612,3.302752293577968,True
C3,2019-11,10,2.5959799263609233,3.2287822878228734,True
C3,2019-11,11,2.4238519723022542,2.9384756657483617,True
C3,2019-11,12,2.3167106891257196,2.655677655677633,True
C3,2019-12,0,3.172850426038583,3.207547169811327,False
C3,2019-12,1,2.94411575730721,3.6414565826330487,True
C3,2019-12,2,2.9966391583308996,3.7278657968313063,True
C3,2019-12,3,2.8018311713256097,3.4418604651162905,True
C3,2019-12,4,2.8872974851139945,3.159851301115256,True
C3,2019-12,5,2.4468563246397093,2.862419205909517,True
C3,2019-12,6,2.3733875718328195,3.317972350230406,True
C3,2019-12,7,2.2639831976719575,3.397612488521572,True
C3,2019-12,8,2.182591882422785,3.302752293577968,True
C3,2019-12,9,2.601686585790094,3.2287822878228734,True
C3,2019-12,10,2.4221162327943717,2.9384756657483617,True
C3,2019-12,11,2.181437136194701,2.655677655677633,True
C3,2019-12,12,2.271218972264013,2.285191956124307,True
C3,2020-01,0,3.217466254833037,3.6414565826330487,False
C3,2020-01,1,3.225618655948685,3.7278657968313063,True
C3,2020-01,2,3.0093416629442205,3.4418604651162905,True
C3,2020-01,3,3.072986880603449,3.159851301115256,True
C3,2020-01,4,2.610767309073201,2.862419205909517,True
C3,2020-01,5,2.5163935042817807,3.317972350230406,True
C3,2020-01,6,2.3789836137554095,3.397612488521572,True
C3,2020-01,7,2.2797349601206918,3.302752293577968,True
C3,2020-01,8,2.6813369681749846,3.2287822878228734,True
C3,2020-01,9,2.4834747470535685,2.9384756657483617,True
C3,2020-01,10,2.224553227551464,2.655677655677633,True
C3,2020-01,11,2.147473110099548,2.285191956124307,True
C3,2020-01,12,2.072137504816221,2.162162162162171,True
C3,2020-02,0,3.9678781956046585,3.7278657968313063,False
C3,2020-02,1,3.783138523807053,3.4418604651162905,True
C3,2020-02,2,3.9266962739929663,3.159851301115256,True
C3,2020-02,3,3.5341740583421073,2.862419205909517,True
C3,2020-02,4,3.519447508217481,3.317972350230406,True
C3,2020-02,5,3.456460970432013,3.397612488521572,True
C3,2020-02,6,3.427089601071245,3.302752293577968,True
C3,2020-02,7,3.9142372026551118,3.2287822878228734,True
C3,2020-02,8,3.7951883026438016,2.9384756657483617,True
C3,2020-02,9,3.6138485725229472,2.655677655677633,True
C3,2020-02,10,3.6181698947277576,2.285191956124307,True
C3,2020-02,11,3.0918096287270176,2.162162162162171,True
C3,2020-02,12,3.1154652094468824,2.066486972147356,True
C3,2020-03,0,3.470438763722887,3.4418604651162905,False
C3,2020-03,1,3.3169841353808898,3.159851301115256,True
C3,2020-03,2,2.948811404489465,2.862419205909517,True
C3,2020-03,3,2.9626140767913096,3.317972350230406,True
C3,2020-03,4,2.9300861571233927,3.397612488521572,True
C3,2020-03,5,2.9343620177005034,3.302752293577968,True
C3,2020-03,6,3.443806703933569,3.2287822878228734,True
C3,2020-03,7,3.3636609171607357,2.9384756657483617,True
C3,2020-03,8,3.2214425006063974,2.655677655677633,True
C3,2020-03,9,3.264151637249308,2.285191956124307,True
C3,2020-03,10,2.7775325854174344,2.162162162162171,True
C3,2020-03,11,2.841546491777676,2.066486972147356,True
C3,2020-03,12,3.2446947468294454,2.33812949640288,True
C3,2020-04,0,3.2150321864883757,3.159851301115256,False
C3,2020-04,1,2.5817173952812973,2.862419205909517,True
C3,2020-04,2,2.486770264475212,3.317972350230406,True
C3,2020-04,3,2.344595065271504,3.397612488521572,True
C3,2020-04,4,2.2435055502721903,3.302752293577968,True
C3,2020-04,5,2.6426745081982608,3.2287822878228734,True
C3,2020-04,6,2.4476422419974697,2.9384756657483617,True
C3,2020-04,7,2.2044284071337934,2.655677655677633,True
C3,2020-04,8,2.1448982770655887,2.285191956124307,True
C3,2020-04,9,1.5636078977098011,2.162162162162171,True
C3,2020-04,10,1.5268464204627539,2.066486972147356,True
C3,2020-04,11,1.6610834325277897,2.33812949640288,True
C3,2020-04,12,2.1796479791798475,3.0630630630630717,True
C3,2020-05,0,2.822480173374522,2.862419205909517,False
C3,2020-05,1,2.7011231670853566,3.317972350230406,True
C3,2020-05,2,2.5195424712712,3.397612488521572,True
C3,2020-05,3,2.3597232428167496,3.302752293577968,True
C3,2020-05,4,2.6584025752123055,3.2287822878228734,True
C3,2020-05,5,2.432176827892846,2.9384756657483617,True
C3,2020-05,6,2.12386112361636,2.655677655677633,True
C3,2020-05,7,2.0286881123501455,2.285191956124307,True
C3,2020-05,8,1.3375023508509274,2.162162162162171,True
C3,2020-05,9,1.2648884767634743,2.066486972147356,True
C3,2020-05,10,1.3521997722577406,2.33812949640288,True
C3,2020-05,11,1.7431233223896632,3.0630630630630717,True
C3,2020-05,12,1.7752326038755446,2.872531418312392,True
C3,2020-06,0,3.1901180419698014,3.317972350230406,False
C3,2020-06,1,3.155179527609449,3.397612488521572,True
C3,2020-06,2,3.1001052213635387,3.302752293577968,True
C3,2020-06,3,3.565168410130495,3.2287822878228734,True
C3,2020-06,4,3.423974887555356,2.9384756657483617,True
C3,2020-06,5,3.2330742099392054,2.655677655677633,True
C3,2020-06,6,3.231639342821671,2.285191956124307,True
C3,2020-06,7,2.727870315242132,2.162162162162171,True
C3,2020-06,8,2.763623407168449,2.066486972147356,True
C3,2020-06,9,2.973551759396594,2.33812949640288,True
C3,2020-06,10,3.4713382692827444,3.0630630630630717,True
C3,2020-06,11,3.416090358282616,2.872531418312392,True
C3,2020-06,12,3.2574714721905367,2.765388046387192,True
C3,2020-07,0,3.5491806126725645,3.397612488521572,False
C3,2020-07,1,3.525857928662702,3.302752293577968,True
C3,2020-07,2,3.9884816634547087,3.2287822878228734,True
C3,2020-07,3,3.861762945047087,2.9384756657483617,True
C3,2020-07,4,3.681613937510323,2.655677655677633,True
C3,2020-07,5,3.698523736943467,2.285191956124307,True
C3,2020-07,6,3.1848095625411923,2.162162162162171,True
C3,2020-07,7,3.2437446862741943,2.066486972147356,True
C3,2020-07,8,3.475498268034763,2.33812949640288,True
C3,2020-07,9,4.0005530006858026,3.0630630630630717,True
C3,2020-07,10,3.9654511689535386,2.872531418312392,True
C3,2020-07,11,3.6273368737446208,2.765388046387192,True
C3,2020-07,12,3.4980930158440517,3.3747779751332514,True
C3,2020-08,0,3.3408037246645663,3.302752293577968,False
C3,2020-08,1,3.89255683895482,3.2287822878228734,True
C3,2020-08,2,3.8029746278156082,2.9384756657483617,True
C3,2020-08,3,3.6845710405458845,2.655677655677633,True
C3,2020-08,4,3.7498886608998805,2.285191956124307,True
C3,2020-08,5,3.3489431432271273,2.162162162162171,True
C3,2020-08,6,3.449352782783506,2.066486972147356,True
C3,2020-08,7,3.7430690187916817,2.33812949640288,True
C3,2020-08,8,4.316364211815716,3.0630630630630717,True
C3,2020-08,9,4.343996103746988,2.872531418312392,True
C3,2020-08,10,4.059153282024519,2.765388046387192,True
C3,2020-08,11,4.043830434271204,3.3747779751332514,True
C3,2020-08,12,4.204643350842246,4.085257548845505,True
C3,2020-09,0,3.5790220410392397,3.2287822878228734,False
C3,2020-09,1,3.357506137994673,2.9384756657483617,True
C3,2020-09,2,3.129143340104392,2.655677655677633,True
C3,2020-09,3,3.0894468427716637,2.285191956124307,True
C3,2020-09,4,2.5927925534038905,2.162162162162171,True
C3,2020-09,5,2.59704835591972,2.066486972147356,True
C3,2020-09,6,2.7870748010846667,2.33812949640288,True
C3,2020-09,7,3.2675684526923674,3.0630630630630717,True
C3,2020-09,8,3.208737239285224,2.872531418312392,True
C3,2020-09,9,2.8418203747309225,2.765388046387192,True
C3,2020-09,10,2.741975415518049,3.3747779751332514,True
C3,2020-09,11,2.811263831160905,4.085257548845505,True
C3,2020-09,12,3.0831819220739374,4.915102770330665,True
C3,2020-10,0,3.039014955331416,2.9384756657483617,False
C3,2020-10,1,2.7294705622358926,2.655677655677633,True
C3,2020-10,2,2.6025357746336546,2.285191956124307,True
C3,2020-10,3,1.9990004335998144,2.162162162162171,True
C3,2020-10,4,1.9212115836809613,2.066486972147356,True
C3,2020-10,5,2.0314266020718996,2.33812949640288,True
C3,2020-10,6,2.4264981102089958,3.0630630630630717,True
C3,2020-10,7,2.287013890651698,2.872531418312392,True
C3,2020-10,8,1.8477483629346945,2.765388046387192,True
C3,2020-10,9,1.6809530675488884,3.3747779751332514,True
C3,2020-10,10,1.6756398163798476,4.085257548845505,True
C3,2020-10,11,2.0154535821725736,4.915102770330665,True
C3,2020-10,12,2.108572385798646,5.798394290811807,True
C3,2020-11,0,2.8481124903273387,2.655677655677633,False
C3,2020-11,1,2.7345814452298884,2.285191956124307,True
C3,2020-11,2,2.124746321116067,2.162162162162171,True
C3,2020-11,3,2.066273580797604,2.066486972147356,True
C3,2020-11,4,2.195226257592143,2.33812949640288,True
C3,2020-11,5,2.615005857045857,3.0630630630630717,True
C3,2020-11,6,2.4888142742192327,2.872531418312392,True
C3,2020-11,7,2.07403638208192,2.765388046387192,True
C3,2020-11,8,1.9376131937582597,3.3747779751332514,True
C3,2020-11,9,1.9570824511060274,4.085257548845505,True
C3,2020-11,10,2.3103873965755612,4.915102770330665,True
C3,2020-11,11,2.459265333108688,5.798394290811807,True
C3,2020-11,12,2.4081818238958745,5.976806422836781,True
C3,2020-12,0,2.699726417023322,2.285191956124307,False
C3,2020-12,1,2.1001471882620906,2.162162162162171,True
C3,2020-12,2,2.0429759012589535,2.066486972147356,True
C3,2020-12,3,2.173393469384144,2.33812949640288,True
C3,2020-12,4,2.5931586101630826,3.0630630630630717,True
