model,h,metric,sample,n_intended,n,mae,rmse,bias
INDEPENDENT_BRIDGE,12,headline_cumulative_log,origins_2024plus,19,19,1.1323878138205021,1.3106505310409984,0.708745967789587
INDEPENDENT_BRIDGE,12,headline_cumulative_log,recent_targets,31,31,1.4582001166555787,1.8256619330054105,1.1394142167531836
MCT_FAST_R18,1,headline_cumulative_log,full,88,88,0.34598423107720855,0.6464608220064363,-0.08709538042217445
MCT_FAST_R18,1,headline_cumulative_log,origins_2019_2021,34,34,0.2307410934930015,0.29459826172876646,-0.08719139949508575
MCT_FAST_R18,1,headline_cumulative_log,origins_2022_2023,24,24,0.6703547129698678,1.1469023018666389,-0.23992952569609768
MCT_FAST_R18,1,headline_cumulative_log,origins_2024plus,30,30,0.2170967348251822,0.2742375082504364,0.03528075741293028
MCT_FAST_R18,1,headline_cumulative_log,recent_targets,31,31,0.22505716970458894,0.2823496976877141,0.019179113106487716
MCT_FAST_R18,2,headline_cumulative_log,full,86,86,0.5813029220064078,0.9442395358685675,-0.17197228313861612
MCT_FAST_R18,2,headline_cumulative_log,origins_2019_2021,33,33,0.41149909929892503,0.5124458114866148,-0.21270141584528357
MCT_FAST_R18,2,headline_cumulative_log,origins_2022_2023,24,24,1.137388597640754,1.6244025521773577,-0.4306502618568239
MCT_FAST_R18,2,headline_cumulative_log,origins_2024plus,29,29,0.3143191266313256,0.4018218355167497,0.08845298819093596
MCT_FAST_R18,2,headline_cumulative_log,recent_targets,31,31,0.31126842966562174,0.3970987339720034,0.06551838742617129
MCT_FAST_R18,3,headline_cumulative_log,full,84,84,0.872748255352411,1.2947518240898428,-0.29467984644809947
MCT_FAST_R18,3,headline_cumulative_log,origins_2019_2021,32,32,0.7181586039160353,0.947658522083866,-0.46865513941319087
MCT_FAST_R18,3,headline_cumulative_log,origins_2022_2023,24,24,1.6311710029943474,2.1035009524382473,-0.561087497454032
MCT_FAST_R18,3,headline_cumulative_log,origins_2024plus,28,28,0.399345501872323,0.4584565828308184,0.13249847494566133
MCT_FAST_R18,3,headline_cumulative_log,recent_targets,31,31,0.3834597312549683,0.44706925136388237,0.1018038179626514
MCT_FAST_R18,4,headline_cumulative_log,full,83,83,1.0522276835259239,1.5442618940541135,-0.4234768051671441
MCT_FAST_R18,4,headline_cumulative_log,origins_2019_2021,32,32,1.008861164193351,1.437619985355767,-0.780273431508125
MCT_FAST_R18,4,headline_cumulative_log,origins_2022_2023,24,24,1.898133985689114,2.2990651634824837,-0.6464745777370803
MCT_FAST_R18,4,headline_cumulative_log,origins_2024plus,27,27,0.3517083267379889,0.4277834364940075,0.19761351278062816
MCT_FAST_R18,4,headline_cumulative_log,recent_targets,31,31,0.3667527157229016,0.4493969170148015,0.1577392302475401
MCT_FAST_R18,5,headline_cumulative_log,full,82,82,1.2384086397810086,1.8303522920568636,-0.5586131868811274
MCT_FAST_R18,5,headline_cumulative_log,origins_2019_2021,32,32,1.350091590150122,1.991394120291169,-1.1482440382991637
MCT_FAST_R18,5,headline_cumulative_log,origins_2022_2023,24,24,2.029092897193023,2.4329731280298685,-0.65742995373207
MCT_FAST_R18,5,headline_cumulative_log,origins_2024plus,26,26,0.37109030940793253,0.4702750796224958,0.2583017996496336
MCT_FAST_R18,5,headline_cumulative_log,recent_targets,31,31,0.42168574135850545,0.5433602673505831,0.2501389432205984
MCT_FAST_R18,6,headline_cumulative_log,full,81,81,1.406594363705408,2.135197580909257,-0.6805849811981702
MCT_FAST_R18,6,headline_cumulative_log,origins_2019_2021,32,32,1.7583530494290143,2.614372004001575,-1.5575761642428945
MCT_FAST_R18,6,headline_cumulative_log,origins_2022_2023,24,24,1.9795475316663798,2.446715082243229,-0.5885199485428063
MCT_FAST_R18,6,headline_cumulative_log,origins_2024plus,25,25,0.4063082047366588,0.5250714851565871,0.35358130174992763
MCT_FAST_R18,6,headline_cumulative_log,recent_targets,31,31,0.4577583454654027,0.6123274403381994,0.3800576203344626
MCT_FAST_R18,7,headline_cumulative_log,full,80,80,1.6155154983411457,2.4721771562318473,-0.808987123756671
MCT_FAST_R18,7,headline_cumulative_log,origins_2019_2021,32,32,2.207160032712401,3.2709869859358003,-1.9868407769902376
MCT_FAST_R18,7,headline_cumulative_log,origins_2022_2023,24,24,1.93601394988553,2.392134325747475,-0.48916308870693936
MCT_FAST_R18,7,headline_cumulative_log,origins_2024plus,24,24,0.506157667635087,0.6197460695162075,0.44166037883835313
MCT_FAST_R18,7,headline_cumulative_log,recent_targets,31,31,0.5558618791105489,0.707082856958987,0.49651600329116147
MCT_FAST_R18,8,headline_cumulative_log,full,79,79,1.8549841942492735,2.8598575828419617,-0.9392851661560092
MCT_FAST_R18,8,headline_cumulative_log,origins_2019_2021,32,32,2.656796826768187,3.917584765190414,-2.429484264621721
MCT_FAST_R18,8,headline_cumulative_log,origins_2022_2023,24,24,1.9781542861287724,2.438114513377894,-0.38181261575977943
MCT_FAST_R18,8,headline_cumulative_log,origins_2024plus,23,23,0.6108934792182646,0.7324567489897762,0.552324831295872
MCT_FAST_R18,8,headline_cumulative_log,recent_targets,31,31,0.6971654526934566,0.8323028826841274,0.6341599256877876
MCT_FAST_R18,9,headline_cumulative_log,full,78,78,2.0916930266213813,3.266641389928957,-1.0684172522707436
MCT_FAST_R18,9,headline_cumulative_log,origins_2019_2021,32,32,3.1251002844433695,4.568930445064669,-2.8848433572707077
MCT_FAST_R18,9,headline_cumulative_log,origins_2022_2023,24,24,2.0005925030710636,2.505168352384899,-0.22525564911132112
MCT_FAST_R18,9,headline_cumulative_log,origins_2024plus,22,22,0.687937586389745,0.7893878278635739,0.653844424282561
MCT_FAST_R18,9,headline_cumulative_log,recent_targets,31,31,0.8370021153060504,1.0223026761892464,0.7998980360310114
MCT_FAST_R18,10,headline_cumulative_log,full,77,77,2.310777104039993,3.7035737270377878,-1.2058870897974998
MCT_FAST_R18,10,headline_cumulative_log,origins_2019_2021,32,32,3.4903264238384892,5.123773210282402,-3.284274665600683
MCT_FAST_R18,10,headline_cumulative_log,origins_2022_2023,24,24,2.1071608823316885,2.887255498752388,-0.14092778543089746
MCT_FAST_R18,10,headline_cumulative_log,origins_2024plus,21,21,0.7460728701089155,0.8728652429317959,0.7440833445312341
MCT_FAST_R18,10,headline_cumulative_log,recent_targets,31,31,1.0066547344753183,1.3187519363981124,0.9998546764025411
MCT_FAST_R18,11,headline_cumulative_log,full,76,76,2.574452613043204,4.136175174929304,-1.3486390983977448
MCT_FAST_R18,11,headline_cumulative_log,origins_2019_2021,32,32,3.8844240407821724,5.690027882474267,-3.716827267474616
MCT_FAST_R18,11,headline_cumulative_log,origins_2022_2023,24,24,2.2721376050568165,3.1944507826235418,-0.009285930122317154
MCT_FAST_R18,11,headline_cumulative_log,origins_2024plus,20,20,0.8412763382445198,0.9810732117457875,0.833238170194736
MCT_FAST_R18,11,headline_cumulative_log,recent_targets,31,31,1.2142955428708706,1.584622852051166,1.2091096280000424
MCT_FAST_R18,12,headline_cumulative_log,full,75,75,2.8861589725007426,4.584202235491673,-1.5263955960368965
MCT_FAST_R18,12,headline_cumulative_log,origins_2019_2021,32,32,4.271343660887645,6.23044778940506,-4.179270560815146
MCT_FAST_R18,12,headline_cumulative_log,origins_2022_2023,24,24,2.5990201820891436,3.604605479425105,0.07793849386246358
MCT_FAST_R18,12,headline_cumulative_log,origins_2024plus,19,19,0.915917969421664,1.0782679895432825,0.9150770731904379
MCT_FAST_R18,12,headline_cumulative_log,recent_targets,31,31,1.4340453068170185,1.8365409172893212,1.4335299188043316
MCT_SIGNALS_R18,1,headline_cumulative_log,full,88,88,0.336175452508547,0.6321587662793788,-0.07548396289502006
MCT_SIGNALS_R18,1,headline_cumulative_log,origins_2019_2021,34,34,0.2307410934930015,0.29459826172876646,-0.08719139949508575
MCT_SIGNALS_R18,1,headline_cumulative_log,origins_2022_2023,24,24,0.6296982781956642,1.1160466875563246,-0.19490434171339788
MCT_SIGNALS_R18,1,headline_cumulative_log,origins_2024plus,30,30,0.22084946550980497,0.2782524321538993,0.033320768306423304
MCT_SIGNALS_R18,1,headline_cumulative_log,recent_targets,31,31,0.23005846778523473,0.28843856987868255,0.015912726230470096
MCT_SIGNALS_R18,2,headline_cumulative_log,full,86,86,0.5592480738363621,0.892992482350436,-0.1413982768496436
MCT_SIGNALS_R18,2,headline_cumulative_log,origins_2019_2021,33,33,0.41149909929892503,0.5124458114866148,-0.21270141584528357
MCT_SIGNALS_R18,2,headline_cumulative_log,origins_2022_2023,24,24,1.0397958662739981,1.5146482785116444,-0.31955208979868754
MCT_SIGNALS_R18,2,headline_cumulative_log,origins_2024plus,29,29,0.3296814924995401,0.40911216408062284,0.08717741617219013
MCT_SIGNALS_R18,2,headline_cumulative_log,recent_targets,31,31,0.3305289748509762,0.4080992582856674,0.059435810680642354
MCT_SIGNALS_R18,3,headline_cumulative_log,full,84,84,0.8263638592171263,1.2128706171567214,-0.23965350149308204
MCT_SIGNALS_R18,3,headline_cumulative_log,origins_2019_2021,32,32,0.7181586039160353,0.947658522083866,-0.46865513941319087
MCT_SIGNALS_R18,3,headline_cumulative_log,origins_2022_2023,24,24,1.4527275662515955,1.9222727173979517,-0.3694527802914213
MCT_SIGNALS_R18,3,headline_cumulative_log,origins_2024plus,28,28,0.4131438306745423,0.46857077786212264,0.13331918081419036
MCT_SIGNALS_R18,3,headline_cumulative_log,recent_targets,31,31,0.40364090743576897,0.46371085053243166,0.08993858681211851
MCT_SIGNALS_R18,4,headline_cumulative_log,full,83,83,0.9856016651307647,1.4498102129832477,-0.3399443768052552
MCT_SIGNALS_R18,4,headline_cumulative_log,origins_2019_2021,32,32,1.008861164193351,1.437619985355767,-0.780273431508125
MCT_SIGNALS_R18,4,headline_cumulative_log,origins_2022_2023,24,24,1.6539604848361293,2.06855664113871,-0.3672540412691654
MCT_SIGNALS_R18,4,headline_cumulative_log,origins_2024plus,27,27,0.36393812279996757,0.4567009021578505,0.20620235273643672
MCT_SIGNALS_R18,4,headline_cumulative_log,recent_targets,31,31,0.37617400093829073,0.48090669356955795,0.13592635207950637
MCT_SIGNALS_R18,5,headline_cumulative_log,full,82,82,1.1948975093226295,1.735832955811327,-0.44377205382944723
MCT_SIGNALS_R18,5,headline_cumulative_log,origins_2019_2021,32,32,1.350091590150122,1.991394120291169,-1.1482440382991637
MCT_SIGNALS_R18,5,headline_cumulative_log,origins_2022_2023,24,24,1.8236272906595115,2.173691719874858,-0.2825427461146728
MCT_SIGNALS_R18,5,headline_cumulative_log,origins_2024plus,26,26,0.4235234578393624,0.510514150771568,0.27444333531964316
MCT_SIGNALS_R18,5,headline_cumulative_log,recent_targets,31,31,0.45357123110653336,0.5438766575295284,0.20788787058041205
MCT_SIGNALS_R18,6,headline_cumulative_log,full,81,81,1.363479977486217,2.0570728042395063,-0.5291915208699312
MCT_SIGNALS_R18,6,headline_cumulative_log,origins_2019_2021,32,32,1.7583530494290143,2.614372004001575,-1.5575761642428945
MCT_SIGNALS_R18,6,headline_cumulative_log,origins_2022_2023,24,24,1.7917703810841044,2.197163461108716,-0.10718365223468022
MCT_SIGNALS_R18,6,headline_cumulative_log,origins_2024plus,25,25,0.4468836579454654,0.5718973499328138,0.3820132687576209
MCT_SIGNALS_R18,6,headline_cumulative_log,recent_targets,31,31,0.4616557575106156,0.5776133922694371,0.31634666297900715
MCT_SIGNALS_R18,7,headline_cumulative_log,full,80,80,1.5127445862268099,2.382749931449136,-0.6113045043153684
MCT_SIGNALS_R18,7,headline_cumulative_log,origins_2019_2021,32,32,2.207160032712401,3.2709869859358003,-1.9868407769902376
MCT_SIGNALS_R18,7,headline_cumulative_log,origins_2022_2023,24,24,1.5276363681182898,2.047360979960291,0.11232561900598519
MCT_SIGNALS_R18,7,headline_cumulative_log,origins_2024plus,24,24,0.571965542354541,0.6837367823880882,0.49911373592977065
MCT_SIGNALS_R18,7,headline_cumulative_log,recent_targets,31,31,0.5647060919540929,0.6727735152927888,0.4372008320046829
MCT_SIGNALS_R18,8,headline_cumulative_log,full,79,79,1.6932399657081008,2.7805653976582607,-0.6889380452330023
MCT_SIGNALS_R18,8,headline_cumulative_log,origins_2019_2021,32,32,2.656796826768187,3.917584765190414,-2.429484264621721
MCT_SIGNALS_R18,8,headline_cumulative_log,origins_2022_2023,24,24,1.3643682918863647,2.084387456916069,0.34492352266019305
MCT_SIGNALS_R18,8,headline_cumulative_log,origins_2024plus,23,23,0.6958095577863135,0.8182912277916883,0.6538794065497062
MCT_SIGNALS_R18,8,headline_cumulative_log,recent_targets,31,31,0.6759034420831475,0.8012971371184854,0.594426420547702
MCT_SIGNALS_R18,9,headline_cumulative_log,full,78,78,1.9434287832603947,3.155711857102228,-0.7609046767252408
MCT_SIGNALS_R18,9,headline_cumulative_log,origins_2019_2021,32,32,3.1251002844433695,4.568930445064669,-2.8848433572707077
MCT_SIGNALS_R18,9,headline_cumulative_log,origins_2022_2023,24,24,1.3768128863068148,1.915143996439795,0.632152762918258
MCT_SIGNALS_R18,9,headline_cumulative_log,origins_2024plus,22,22,0.8427603054890639,0.9707939938081708,0.8087616517298032
MCT_SIGNALS_R18,9,headline_cumulative_log,recent_targets,31,31,0.8652993845477969,1.0161530046141474,0.7847796489021134
MCT_SIGNALS_R18,10,headline_cumulative_log,full,77,77,2.2563169325168175,3.5971528990579924,-0.8434267271719654
MCT_SIGNALS_R18,10,headline_cumulative_log,origins_2019_2021,32,32,3.4903264238384892,5.123773210282402,-3.284274665600683
MCT_SIGNALS_R18,10,headline_cumulative_log,origins_2022_2023,24,24,1.7609291642201275,2.322675596491777,0.8487197086375127
MCT_SIGNALS_R18,10,headline_cumulative_log,origins_2024plus,21,21,0.9420789666514385,1.1290283228244344,0.9420789666514385
MCT_SIGNALS_R18,10,headline_cumulative_log,recent_targets,31,31,1.0807414832076268,1.4062273947976063,1.0351188769842448
MCT_SIGNALS_R18,11,headline_cumulative_log,full,76,76,2.5884137777757665,4.032210183366331,-0.9300280671080234
MCT_SIGNALS_R18,11,headline_cumulative_log,origins_2019_2021,32,32,3.8844240407821724,5.690027882474267,-3.716827267474616
MCT_SIGNALS_R18,11,headline_cumulative_log,origins_2022_2023,24,24,2.1212994533338083,2.631592350411511,1.1187193866329797
MCT_SIGNALS_R18,11,headline_cumulative_log,origins_2024plus,20,20,1.0753345462958654,1.2924900057545297,1.0703537089893205
MCT_SIGNALS_R18,11,headline_cumulative_log,recent_targets,31,31,1.3054995581041484,1.6966464213127035,1.2723521924631427
MCT_SIGNALS_R18,12,headline_cumulative_log,full,75,75,2.9650706858644282,4.539385407935293,-1.0489010214063814
MCT_SIGNALS_R18,12,headline_cumulative_log,origins_2019_2021,32,32,4.271343660887645,6.23044778940506,-4.179270560815146
MCT_SIGNALS_R18,12,headline_cumulative_log,origins_2022_2023,24,24,2.6187664479696307,3.32568167296863,1.3425904916854041
MCT_SIGNALS_R18,12,headline_cumulative_log,origins_2024plus,19,19,1.2024689231661247,1.4107917890141841,1.2024689231661247
MCT_SIGNALS_R18,12,headline_cumulative_log,recent_targets,31,31,1.5450596673021486,1.9868213777142267,1.5450596673021486
MCT_SLOW_R18,1,headline_cumulative_log,full,88,88,0.3524623959231094,0.6510599743595743,-0.08784461685060735
MCT_SLOW_R18,1,headline_cumulative_log,origins_2019_2021,34,34,0.23542544672274932,0.2980965595236577,-0.09539424265498797
MCT_SLOW_R18,1,headline_cumulative_log,origins_2022_2023,24,24,0.6897414159510634,1.1559181946223025,-0.2407241389974979
MCT_SLOW_R18,1,headline_cumulative_log,origins_2024plus,30,30,0.2152810556611544,0.2715720896155112,0.043015243445203126
MCT_SLOW_R18,1,headline_cumulative_log,recent_targets,31,31,0.2222983834395137,0.27823601054764735,0.02766577698599359
MCT_SLOW_R18,2,headline_cumulative_log,full,86,86,0.5931502801370127,0.9602612017871148,-0.17381130531268366
MCT_SLOW_R18,2,headline_cumulative_log,origins_2019_2021,33,33,0.4202079805162649,0.5282930172379082,-0.23050604177445913
MCT_SLOW_R18,2,headline_cumulative_log,origins_2022_2023,24,24,1.1729338191472962,1.6527147502786097,-0.4324029223285848
MCT_SLOW_R18,2,headline_cumulative_log,origins_2024plus,29,29,0.3101258301796977,0.3954684916860116,0.10471025026042714
MCT_SLOW_R18,2,headline_cumulative_log,recent_targets,31,31,0.30306464025859087,0.38857859926755806,0.08500782208862272
MCT_SLOW_R18,3,headline_cumulative_log,full,84,84,0.9011435950487025,1.3326985471797756,-0.29757431524744127
MCT_SLOW_R18,3,headline_cumulative_log,origins_2019_2021,32,32,0.7459795977789615,1.0004243117904332,-0.4974273652390644
MCT_SLOW_R18,3,headline_cumulative_log,origins_2022_2023,24,24,1.6979860462372045,2.153800847650429,-0.56390922924548
MCT_SLOW_R18,3,headline_cumulative_log,origins_2024plus,28,28,0.3954660623382621,0.45636057075012304,0.15911623959844667
MCT_SLOW_R18,3,headline_cumulative_log,recent_targets,31,31,0.3776321565910291,0.4421232304778191,0.13526201326048726
MCT_SLOW_R18,4,headline_cumulative_log,full,83,83,1.0938977468175601,1.6081607567033482,-0.4268563483518121
MCT_SLOW_R18,4,headline_cumulative_log,origins_2019_2021,32,32,1.0508835726738415,1.525463134433224,-0.8190875086678309
MCT_SLOW_R18,4,headline_cumulative_log,origins_2022_2023,24,24,1.9667952289917254,2.3711823544000916,-0.6504720018500088
MCT_SLOW_R18,4,headline_cumulative_log,origins_2024plus,27,27,0.36896863572196875,0.44086101102532893,0.23677968179890332
MCT_SLOW_R18,4,headline_cumulative_log,recent_targets,31,31,0.3813224729227844,0.4586335701231547,0.20899248467659126
MCT_SLOW_R18,5,headline_cumulative_log,full,82,82,1.2875051927528969,1.9224749394424647,-0.5628867968629258
MCT_SLOW_R18,5,headline_cumulative_log,origins_2019_2021,32,32,1.3989908576786112,2.1111619557927286,-1.1971250446194723
MCT_SLOW_R18,5,headline_cumulative_log,origins_2022_2023,24,24,2.1000976292431,2.534933945218862,-0.6626907678384694
MCT_SLOW_R18,5,headline_cumulative_log,origins_2024plus,26,26,0.40020674069952256,0.48907663921194133,0.30984086589178683
MCT_SLOW_R18,5,headline_cumulative_log,recent_targets,31,31,0.44536608664984145,0.5553591159499515,0.314774125017448
MCT_SLOW_R18,6,headline_cumulative_log,full,81,81,1.470377104885223,2.257569872076962,-0.6866072083259752
MCT_SLOW_R18,6,headline_cumulative_log,origins_2019_2021,32,32,1.814827037773064,2.7612168179286827,-1.6165418975426062
MCT_SLOW_R18,6,headline_cumulative_log,origins_2022_2023,24,24,2.0911603003520383,2.5922392633614972,-0.595137509315833
MCT_SLOW_R18,6,headline_cumulative_log,origins_2024plus,25,25,0.433529323140643,0.5504641041221677,0.415898282821576
MCT_SLOW_R18,6,headline_cumulative_log,recent_targets,31,31,0.4885139821932899,0.6524899483987304,0.4646346739015879
MCT_SLOW_R18,7,headline_cumulative_log,full,80,80,1.7109203355887743,2.624425139014285,-0.8152853368691787
MCT_SLOW_R18,7,headline_cumulative_log,origins_2019_2021,32,32,2.272943661268602,3.438431322391796,-2.0559240641807586
MCT_SLOW_R18,7,headline_cumulative_log,origins_2022_2023,24,24,2.1329707434595218,2.6025056319847693,-0.4972027778950248
MCT_SLOW_R18,7,headline_cumulative_log,origins_2024plus,24,24,0.5395054934782558,0.6495451162529527,0.5208170739054409
MCT_SLOW_R18,7,headline_cumulative_log,recent_targets,31,31,0.6223404911863013,0.7750579409266385,0.6078720373234768
MCT_SLOW_R18,8,headline_cumulative_log,full,79,79,1.9775199303305007,3.033867881199219,-0.9468174027091756
