dataset,freq,indic_bt,nace_r2,s_adj,unit,geo,time,value,status
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2023-08,11.7,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2023-09,4.3,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2023-10,6.9,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2023-11,8.1,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2023-12,6.3,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-01,-0.7,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-02,0.8,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-03,2.6,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-04,5.1,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-05,4.2,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-06,4.2,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-07,4.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-08,3.7,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-09,5.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-10,4.8,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-11,5.9,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2024-12,9.2,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-01,-2.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-02,-1.6,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-03,-0.1,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-04,-3.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-05,-3.5,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-06,-3.7,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-07,-4.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-08,-2.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-09,-3.7,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-10,-2.6,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-11,-3.2,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2025-12,-5.6,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-01,-7.4,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-02,-7.2,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-03,-9.1,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-04,-6.4,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-05,-6.0,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-06,-4.4,
sts_inppd_m,M,PRC_PRR_DOM,D,NSA,PCH_SM,CZ,2026-07,-3.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-01,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-02,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-03,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-04,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-05,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-06,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-07,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-08,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-09,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-10,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-11,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1990-12,3.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-01,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-02,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-03,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-04,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-05,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-06,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-07,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-08,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-09,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-10,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-11,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1991-12,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-01,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-02,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-03,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-04,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-05,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-06,4.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-07,6.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-08,6.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-09,11.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-10,11.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-11,11.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1992-12,11.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-01,12.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-02,12.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-03,12.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-04,12.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-05,12.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-06,15.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-07,15.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-08,16.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-09,16.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-10,16.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-11,16.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1993-12,16.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-01,17.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-02,18.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-03,18.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-04,18.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-05,18.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-06,18.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-07,18.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-08,18.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-09,18.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-10,18.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-11,18.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1994-12,19.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-01,19.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-02,20.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-03,20.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-04,20.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-05,20.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-06,20.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-07,21.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-08,21.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-09,21.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-10,21.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-11,21.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1995-12,21.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-01,22.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-02,23.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-03,23.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-04,23.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-05,23.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-06,23.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-07,23.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-08,24.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-09,24.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-10,24.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-11,24.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1996-12,24.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-01,27.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-02,27.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-03,27.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-04,27.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-05,27.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-06,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-07,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-08,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-09,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-10,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-11,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1997-12,28.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-01,30.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-02,30.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-03,30.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-04,30.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-05,30.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-06,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-07,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-08,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-09,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-10,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-11,30.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1998-12,31.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-01,33.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-02,34.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-03,34.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-04,34.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-05,34.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-06,34.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-07,34.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-08,34.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-09,34.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-10,34.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-11,35.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,1999-12,35.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-01,36.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-02,36.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-03,37.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-04,37.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-05,37.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-06,37.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-07,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-08,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-09,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-10,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-11,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2000-12,37.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-01,39.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-02,39.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-03,39.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-04,39.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-05,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-06,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-07,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-08,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-09,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-10,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-11,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2001-12,40.2,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-01,42.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-02,42.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-03,43.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-04,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-05,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-06,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-07,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-08,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-09,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-10,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-11,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2002-12,43.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-01,45.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-02,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-03,45.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-04,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-05,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-06,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-07,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-08,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-09,45.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-10,45.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-11,45.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2003-12,45.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-01,47.3,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-02,47.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-03,47.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-04,47.8,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-05,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-06,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-07,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-08,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-09,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-10,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-11,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2004-12,47.9,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-01,49.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-02,49.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-03,49.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-04,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-05,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-06,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-07,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-08,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-09,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-10,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-11,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2005-12,50.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-01,51.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-02,51.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-03,51.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-04,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-05,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-06,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-07,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-08,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-09,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-10,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-11,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2006-12,51.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-01,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-02,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-03,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-04,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-05,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-06,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-07,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-08,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-09,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-10,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-11,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2007-12,55.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-01,57.1,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-02,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-03,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-04,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-05,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-06,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-07,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-08,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-09,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-10,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-11,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2008-12,57.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-01,61.0,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-02,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-03,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-04,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-05,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-06,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-07,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-08,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-09,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-10,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-11,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2009-12,61.4,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-01,63.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-02,63.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-03,63.7,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-04,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-05,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-06,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-07,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-08,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-09,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-10,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-11,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2010-12,63.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-01,67.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-02,67.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-03,67.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-04,67.5,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-05,67.6,
sts_inppd_m,M,PRC_PRR_DOM,E36,NSA,I21,CZ,2011-06,67.6,
