model,h,sample,scope,benchmark,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
FOOD_ASYMMETRIC_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.13726808799245416,1.8092177297777055e-05,0.4188143000947692,0.025,ok
FOOD_ASYMMETRIC_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.020351423397414952,-0.013332246078317353,0.06469148090962315,0.0905,ok
FOOD_ASYMMETRIC_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.43807153207129734,-0.13906798688944028,0.7331409817547723,0.0825,ok
FOOD_ASYMMETRIC_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.013055609747776196,-0.02190962189504762,0.025508513523872487,0.295,ok
FOOD_ASYMMETRIC_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.013039364272890883,-0.015541995949335122,0.030528530393743192,0.2,ok
FOOD_ASYMMETRIC_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.12331305863940743,-0.0229695193963359,0.3777922610397507,0.0515,ok
FOOD_ASYMMETRIC_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0257277582037251,-0.026246709615369675,0.1007225767743203,0.1145,ok
FOOD_ASYMMETRIC_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3590483949279946,-0.32588374407261217,0.5673197687494357,0.188,ok
FOOD_ASYMMETRIC_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.02942718986221276,0.0078078995227796166,0.043365031652413816,0.0,ok
FOOD_ASYMMETRIC_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.04904541119416781,0.009132718634819998,0.0702842327959206,0.0,ok
FOOD_ASYMMETRIC_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.04698607167881067,-0.10880420097151404,0.2275746420080042,0.2305,ok
FOOD_ASYMMETRIC_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-9.536950198741137e-05,-0.10970444406601965,0.17050525932064972,0.321,ok
FOOD_ASYMMETRIC_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.11078553201931067,-0.4987547254612374,0.34149186840686424,0.714,ok
FOOD_ASYMMETRIC_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.04604065127933133,0.014891899034197836,0.0704082283567681,0.001,ok
FOOD_ASYMMETRIC_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.09288765649353758,0.022743662596359945,0.12608739471621258,0.0,ok
FOOD_ASYMMETRIC_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.02185394182455787,-0.2424737469196267,0.2843819293220001,0.405,ok
FOOD_ASYMMETRIC_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.033769059508652735,-0.1910567520955009,0.22549221592030022,0.4,ok
FOOD_ASYMMETRIC_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.042831615121781,-0.7483709817697949,0.6457852383277302,0.688,ok
FOOD_ASYMMETRIC_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.07291281716573325,0.02068751335659867,0.10071658667746451,0.0,ok
FOOD_ASYMMETRIC_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.15714273664248996,0.028484678405147203,0.23567118472999427,0.0,ok
FOOD_ASYMMETRIC_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.10016227138476808,-0.14433790296318502,0.43967790840181326,0.2105,ok
FOOD_ASYMMETRIC_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.03985904111370793,-0.2603907043849206,0.259791203514053,0.4455,ok
FOOD_ASYMMETRIC_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.28964267955714607,-0.5171148984598473,1.0381844801112872,0.31,ok
FOOD_ASYMMETRIC_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.09737694654369138,0.03293252135453915,0.1111361469817117,0.0,ok
FOOD_ASYMMETRIC_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.21912096643851814,0.0460818455341159,0.3463777091117593,0.0,ok
FOOD_ASYMMETRIC_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.2471953003227418,-0.05978609063788733,0.7216803580682125,0.06,ok
FOOD_ASYMMETRIC_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.04889476454016296,-0.39798384479494786,0.3325085602473267,0.5085,ok
FOOD_ASYMMETRIC_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.806869789695719,0.14521010388015512,1.5992960189435201,0.015,ok
FOOD_ASYMMETRIC_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.07513853209063293,-0.019723913637164376,0.08049215296409283,0.0375,ok
FOOD_ASYMMETRIC_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.2512417112820615,0.01619658952244328,0.42045293373839987,0.014,ok
FOOD_ASYMMETRIC_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.3872445262382582,-0.06634123982676822,1.1100715311362934,0.0645,ok
FOOD_ASYMMETRIC_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.02724225779575275,-0.5170829516421702,0.4179079580598716,0.5405,ok
FOOD_ASYMMETRIC_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.2227906833817894,0.7223537710947996,2.204678929401466,0.0,ok
FOOD_ASYMMETRIC_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.07862949522205864,0.01506875224366275,0.11451122740698351,0.0165,ok
FOOD_ASYMMETRIC_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.4461570940841187,0.04013274397636907,0.6954256167931528,0.0,ok
FOOD_ASYMMETRIC_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.5156881368847841,-0.12466184912915862,1.4916815716465979,0.0715,ok
FOOD_ASYMMETRIC_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.1381939493290524,-0.7779063423450033,0.41877295611005894,0.7065,ok
FOOD_ASYMMETRIC_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.7795035345871095,1.5716411284238472,2.970007267784761,0.0,ok
FOOD_ASYMMETRIC_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.0677194327889252,0.008305374543355068,0.12156743526610074,0.012,ok
FOOD_ASYMMETRIC_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.6294110722474289,0.02190412748629559,1.1038848892496727,0.0015,ok
FOOD_ASYMMETRIC_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.542127845849522,-0.2826424456498831,1.6633700081601406,0.099,ok
FOOD_ASYMMETRIC_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.3567118669353179,-1.2669475017875464,0.3230090759420887,0.882,ok
FOOD_ASYMMETRIC_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.1101593460854855,2.1101593460854855,3.2118319684680405,0.0,ok
FOOD_ASYMMETRIC_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.09863358602210924,0.0661820299894496,0.14446885914256172,0.0,ok
FOOD_ASYMMETRIC_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.9435543551389751,0.08857946834442111,1.5596057915219077,0.0,ok
FOOD_ASYMMETRIC_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,0.5324603458262424,-0.623903183257984,1.9364047668363358,0.171,ok
FOOD_ASYMMETRIC_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,-0.7152144681364045,-2.2066201649816604,0.30220314308391366,0.9255,ok
FOOD_ASYMMETRIC_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,2.5659602776116315,2.589153752522322,3.591410681044721,0.0,ok
FOOD_ASYMMETRIC_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.06517590813968277,0.022581293935851336,0.10663178406001073,0.0,ok
FOOD_ASYMMETRIC_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,1.0757872400470712,0.044699465372713854,1.9122536902313874,0.0,ok
FOOD_HALF_CORRECTION_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,-6.621707983009428e-05,-0.024607498400071374,0.022327560037940408,0.4585,ok
FOOD_HALF_CORRECTION_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.0009554877146255107,-0.007750278947175392,0.00973610680870305,0.437,ok
FOOD_HALF_CORRECTION_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.011975667772422672,-0.07873967007300148,0.024121490296382293,0.7775,ok
FOOD_HALF_CORRECTION_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.008303411373860963,-0.002352730091628065,0.018783427982228783,0.128,ok
FOOD_HALF_CORRECTION_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.009018420473065543,-0.0019167259320823848,0.02158646118895987,0.096,ok
FOOD_HALF_CORRECTION_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.012689101774712936,-0.0727827639252686,0.09667655594636632,0.349,ok
FOOD_HALF_CORRECTION_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.019909625701278164,-0.009017296127838697,0.03839966578116371,0.1425,ok
FOOD_HALF_CORRECTION_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.012166385961777474,-0.21519516001814595,0.23339801006570307,0.448,ok
FOOD_HALF_CORRECTION_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.02504270232985481,-0.009177755887110646,0.04874215816321334,0.084,ok
FOOD_HALF_CORRECTION_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02606605742384957,-0.003301061025962112,0.05943480697619034,0.047,ok
FOOD_HALF_CORRECTION_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.06379475081568783,-0.11317850320237327,0.282408660771327,0.214,ok
FOOD_HALF_CORRECTION_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.03134532395898296,-0.0008013134071647656,0.05119797269237263,0.0325,ok
FOOD_HALF_CORRECTION_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.14215821183830535,-0.25727154608335934,0.7900576990155471,0.2645,ok
FOOD_HALF_CORRECTION_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.03371112920396406,-0.02053359285619471,0.04871762592515916,0.221,ok
FOOD_HALF_CORRECTION_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.034985324070811036,-0.011097581883160509,0.07024964506288438,0.119,ok
FOOD_HALF_CORRECTION_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.03092774062933773,-0.2315509070180045,0.2638273550390398,0.3675,ok
FOOD_HALF_CORRECTION_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.015255610777457455,-0.04031038274210116,0.06406822009120212,0.2065,ok
FOOD_HALF_CORRECTION_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.022118254644373597,-0.5170090795289385,0.8240948661178876,0.3655,ok
FOOD_HALF_CORRECTION_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.057332770958941764,0.007764493523271931,0.078845569767714,0.0005,ok
FOOD_HALF_CORRECTION_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.06825146976721001,0.009765087985664323,0.12431007209389792,0.0015,ok
FOOD_HALF_CORRECTION_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,-0.04622758331390764,-0.3993183693173441,0.19348023409515105,0.603,ok
FOOD_HALF_CORRECTION_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.017524097929885428,-0.07645460736941805,0.10583901897160683,0.236,ok
FOOD_HALF_CORRECTION_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.30147469871970456,-1.0530497072815639,0.4741997677558563,0.6535,ok
FOOD_HALF_CORRECTION_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.11092153091446735,0.026491964436704703,0.1745045530168642,0.0,ok
FOOD_HALF_CORRECTION_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.12528626525528727,0.03673589737882535,0.23643731000295748,0.0,ok
FOOD_HALF_CORRECTION_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,-0.10143960313190163,-0.6404180758182998,0.2810539045635709,0.6455,ok
FOOD_HALF_CORRECTION_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.05089628046002323,-0.0784676937776175,0.2221316503394064,0.125,ok
FOOD_HALF_CORRECTION_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.5952313995883173,-1.7042915501866052,0.6610332743355991,0.684,ok
FOOD_HALF_CORRECTION_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.17761059046859365,0.01551126934262933,0.2631248806651555,0.004,ok
FOOD_HALF_CORRECTION_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.16980076467680771,0.04231552301761072,0.36166566395628896,0.0,ok
FOOD_HALF_CORRECTION_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,-0.0014833180929828993,-0.6472756873320792,0.5057106080038855,0.4825,ok
FOOD_HALF_CORRECTION_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.1575107238099301,-0.0021809256377836577,0.39733385481749417,0.026,ok
FOOD_HALF_CORRECTION_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.45555921178845543,-1.6230831062962323,1.1398942877473375,0.431,ok
FOOD_HALF_CORRECTION_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.24060051973193883,0.045894844179840445,0.2929219297845151,0.0,ok
FOOD_HALF_CORRECTION_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.2105539944520465,0.0759168835623352,0.4611090289955257,0.0,ok
FOOD_HALF_CORRECTION_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.21550230769683068,-0.4806670520061051,0.9523560764544778,0.2475,ok
FOOD_HALF_CORRECTION_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.25627710719357244,0.04421310684784853,0.5746332944267435,0.0145,ok
FOOD_HALF_CORRECTION_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.15427298691148392,-0.9636949379728655,2.0474520442310684,0.102,ok
FOOD_HALF_CORRECTION_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.2226636170425955,0.003977055725918341,0.2804218740786773,0.019,ok
FOOD_HALF_CORRECTION_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.17495080124646578,0.045147138034545134,0.4530395676622289,0.0045,ok
FOOD_HALF_CORRECTION_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.43018308210723305,-0.5846428019932619,1.5902692634939508,0.1785,ok
FOOD_HALF_CORRECTION_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.35990454558235896,0.07553702794588203,0.7859813504726418,0.011,ok
FOOD_HALF_CORRECTION_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.6735886715543767,-0.17420496769327723,3.8755497329697803,0.0295,ok
FOOD_HALF_CORRECTION_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.26687303765562054,0.058865221500070494,0.3511304565528796,0.0,ok
FOOD_HALF_CORRECTION_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.4360398592816416,0.10274045771526659,0.7102039049151552,0.0,ok
FOOD_HALF_CORRECTION_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.6525412929997267,-0.7179687352225882,2.332185490008537,0.1575,ok
FOOD_HALF_CORRECTION_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.4009418936571568,0.14247598473268133,0.9845834659594207,0.005,ok
FOOD_HALF_CORRECTION_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.2958320017557456,0.7654055703239006,5.9901610683687165,0.015,ok
FOOD_HALF_CORRECTION_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.30074147246723987,0.06796205992460992,0.4291083664763376,0.0,ok
FOOD_HALF_CORRECTION_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.67356614116203,0.12346915424622786,0.9814783660062236,0.0,ok
FOOD_HALF_CORRECTION_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.8154818765606291,-0.9284169284631208,2.96135950391476,0.164,ok
FOOD_HALF_CORRECTION_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.3641368258203802,0.09393234660941029,1.0671317673372864,0.012,ok
FOOD_HALF_CORRECTION_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.7861631450347988,1.7861631450347988,7.835312974403709,0.0,ok
FOOD_HALF_CORRECTION_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.3728164355760236,0.10111290175119698,0.5998681744003036,0.0,ok
FOOD_HALF_CORRECTION_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,1.1159046635444865,0.17496755511222803,1.539586262154378,0.0,ok
FOOD_HALF_CORRECTION_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,1.2557014242226654,-0.5013255810557637,3.933242116355559,0.078,ok
FOOD_HALF_CORRECTION_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.4922313008677286,0.23307185384092277,1.3323858376364512,0.002,ok
FOOD_HALF_CORRECTION_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,3.0299445660457334,3.2333220561440714,9.829456283477784,0.0,ok
FOOD_HALF_CORRECTION_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.30039661072815604,-0.07703833791751677,0.506877186214635,0.034,ok
FOOD_HALF_CORRECTION_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,1.5408869766422904,0.13837372998875747,2.112070620475056,0.001,ok
FOOD_OWN_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.023435428738097584,0.0007062905883002493,0.06264736923180324,0.022,ok
FOOD_OWN_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.010627931773451837,0.00661415668336734,0.014829306012862854,0.0,ok
FOOD_OWN_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.06360332493777904,-0.0419633966472516,0.08742242597753315,0.312,ok
FOOD_OWN_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.005816275004950932,-0.0017929744261821871,0.012881924990334956,0.114,ok
FOOD_OWN_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0062402370150369865,-0.0015055769266247784,0.014794259063866687,0.0795,ok
FOOD_OWN_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.06079591909457525,-0.002809304325682459,0.17037248429173749,0.0305,ok
FOOD_OWN_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.032083554999532485,0.012615912676826584,0.043533538077201506,0.0,ok
FOOD_OWN_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.15141101124590084,-0.1568167201976972,0.21123552676480473,0.2085,ok
FOOD_OWN_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.01847680887059587,-0.007509570435884742,0.03596218826862651,0.1085,ok
FOOD_OWN_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.018811560590566562,-0.002942732806761274,0.044899803080630594,0.059,ok
FOOD_OWN_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.1489302272795256,0.005684920594625318,0.4217509407982623,0.0205,ok
FOOD_OWN_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.04815944850987726,0.023926364993038268,0.07090986081164352,0.0,ok
FOOD_OWN_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.43574060545651655,-0.166214952235768,0.6764264501640506,0.1265,ok
