block,origin,H,actual,FAST,CURRENT_CORE,GENTLE_SLOPE,FAST_FOODNORM_R24,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
core,2024-01,3,0.698654217720614,0.5819905156881398,0.8109631999399844,0.46017707995192947,0.5819905156881398,0.0,1.5288520113542963,0.6236723786381679,-0.022084727140773197
core,2024-01,6,1.9925482881707568,1.9191415485358914,2.3271031196940917,1.5648644841539658,1.9191415485358914,0.0,4.479624557424348,2.3469920604071755,1.0554778488492929
core,2024-01,12,2.3878433387992692,2.7835571219053024,3.485210105823097,1.6787405483121296,2.7835571219053024,0.0,8.064987917567665,3.8903657719239244,1.3073373488081594
core,2024-02,3,0.29985009992505995,0.18513052869752983,0.5417528317970131,0.06558904362400857,0.18513052869752983,0.0,1.5288520113542963,0.11271015699704559,-0.5361672685618628
core,2024-02,6,1.6935944033341555,1.2112573803433064,1.8617569668301144,0.8454172482106317,1.2112573803433064,0.0,4.545849725407667,1.5381743750967811,0.24041952397896443
core,2024-02,12,2.3878433387992692,1.7306383845439322,2.8881934071727144,0.5479066993772091,1.7306383845439322,0.0,7.899944143513301,3.0823745284989883,0.4868648262633536
core,2024-03,3,0.29985009992505995,0.9695575782089786,0.9211586263898112,0.7880170099636868,0.9695575782089786,0.0,2.2578148152251196,1.3065857526118565,0.6483660181518041
core,2024-03,6,0.8911828763293559,1.4431583742592458,1.3216545235350088,0.9794260227186556,1.4431583742592458,0.0,4.279449301455669,2.2164764729865807,0.900037004066476
core,2024-03,12,2.287893305490916,2.988875238777326,2.689386184634099,1.7086590281485248,2.988875238777326,0.0,7.966169311496621,4.542816963803332,1.9099380259631227
core,2024-04,3,1.293894070450143,1.6030933138976617,1.3013715657501201,1.4057525133964073,1.6030933138976617,0.0,2.9507725460700516,1.9598303480213715,1.2953606114779839
core,2024-04,6,1.190434969974748,1.9964547426082015,1.3902862121423192,1.5192884115544587,1.9964547426082015,0.0,4.543999720298076,2.557510785358285,1.2285713122715103
core,2024-04,12,2.387743538449868,3.8081028331262785,2.589535951675145,2.572050499224854,3.8081028331262785,0.0,8.065886786935856,4.744745951728632,2.086867005555083
core,2024-05,3,1.3937443034090955,1.1981622769045597,1.2353459710093353,1.0499481406786972,1.1981622769045597,0.0,3.01699771405337,1.3068913288451225,0.6455419120817029
core,2024-05,6,1.090484936666395,1.135308494183031,1.1797379315347354,0.7362421902164137,1.135308494183031,0.0,4.444579662398864,1.5089070304853904,0.18620819695855087
core,2024-05,12,2.487593771408821,2.4692693107387464,2.489685718716193,1.3200446422141343,2.4692693107387464,0.0,7.999639682823744,3.663306700955489,1.0179090339018109
core,2024-06,3,0.5913327764042959,0.24616712115002204,0.3663473353304513,0.09540299808772135,0.24616712115002204,0.0,2.021634486230549,0.5092270559343363,-0.15212236082908348
core,2024-06,6,0.9905349033580413,0.7499493072815141,0.9589708649344542,0.34471341488035345,0.7499493072815141,0.0,3.881757451653554,1.4038538482784961,0.0811550147516566
core,2024-06,12,2.6871946360803154,2.1432877746459966,2.489685718716194,0.9790407204348186,2.1432877746459966,0.0,7.900219624924533,3.862625499217735,1.217227832164056
core,2024-07,3,-0.10345910047539497,-0.21171680131409892,-0.015187901706056661,-0.35806914768724,-0.21171680131409892,0.0,1.593227174228024,-0.022047838763299188,-0.6865206940676047
core,2024-07,6,0.3952950506285124,0.13924657865796514,0.4929301804281776,-0.2642314486890471,0.13924657865796514,0.0,3.420319586088955,0.8198290632566752,-0.509116647351936
core,2024-07,12,2.489174769394069,1.4735294826259104,2.0908816009206395,0.2880854218258961,1.4735294826259104,0.0,7.635756660868002,3.575950321031372,0.918058899814149
core,2024-08,3,-0.3032593667427006,0.119565011611534,-0.14171862256609982,-0.08114099433880315,0.119565011611534,0.0,1.4275819483454943,0.44024517493011806,-0.24593992652667832
core,2024-08,6,0.6942489354651141,1.2077257023263215,0.6890160599538742,0.7319693691897118,1.2077257023263215,0.0,3.4203195860889544,1.8768180924467277,0.5044478895331348
core,2024-08,12,2.588925401106611,3.218442715687294,2.1898425194372684,2.0219715253415584,3.218442715687294,0.0,7.504134397706413,4.694866694652263,1.9501262888250777
core,2024-09,3,0.39920212695374535,0.7571631330146692,0.5071428502775224,0.5814359298897658,0.7571631330146692,0.0,1.8601229654230051,0.8963935603283018,0.20396470055065238
core,2024-09,6,1.39671042916156,1.6128782310360739,1.1151903283391695,1.1909915572444498,1.6128782310360739,0.0,3.7864374854801865,2.071006450779,0.6861487312237016
core,2024-09,12,2.588925401106611,3.179839798938525,2.1898425194372684,2.107926628881793,3.179839798938525,0.0,7.238970172069338,4.388659030620351,1.618943591509753
core,2024-10,3,0.49875415110390736,0.5313475740503439,0.4965853480144269,0.3924184060231161,0.5313475740503439,0.0,1.8270924118609306,0.7332863630848621,0.05028435811791793
core,2024-10,6,1.1973085684751203,1.0031560180232268,0.917269879370904,0.6439946519994012,1.0031560180232268,0.0,3.455639962525668,1.5809971731001164,0.21499316316622796
core,2024-10,12,2.5889254011066116,2.298365707207634,2.0891882582971237,1.3131276605520856,2.298365707207634,0.0,6.93841893564164,4.0072004927235465,1.2751924728557693
core,2024-11,3,0.9975083022078147,0.8093299299867327,0.8363238947753883,0.6718557276790733,0.8093299299867327,0.0,1.9927376377434602,1.079532050428595,0.3996410462163432
core,2024-11,6,1.397108834742426,1.1123503855627366,1.149790973053629,0.7587133234181885,1.1123503855627366,0.0,3.455639962525668,1.8001520080005613,0.4403699995760576
core,2024-11,12,2.4888753677482582,2.15178791911605,2.1888394872710206,1.1863271532372395,2.15178791911605,0.0,6.640750450591582,4.034627399970125,1.315063383121118
core,2024-12,3,0.9975083022078147,0.6220301786718174,0.5882235500681694,0.48052486186887666,0.6220301786718174,0.0,1.9263145200571816,0.9697515437798849,0.28986053956763297
core,2024-12,6,1.6966597327222739,1.3662878454650673,1.287684848961793,1.0117999406069145,1.3662878454650673,0.0,3.753999209214447,2.1660999351853443,0.8063179267608402
core,2024-12,12,2.688675634015564,2.2712195735222824,2.088889453962667,1.3296876975422645,2.2712195735222824,0.0,6.275362234737707,4.1433148555841735,1.4237508387351658
core,2025-01,3,0.698554417371213,0.38521597789143014,0.42557128695325475,0.2537672287012252,0.38521597789143014,0.0,1.6285475506647376,0.7608021335084285,0.09649719651817379
core,2025-01,6,2.093879718765557,1.594681581802591,1.6607934591691644,1.2601168585178266,1.594681581802591,0.0,4.083814811617459,2.6228224758630025,1.294212601882493
core,2025-01,12,2.5891236098654025,1.9900405228188665,2.0888894539626675,1.0872859898701703,1.9900405228188665,0.0,6.009404631161824,4.116306527093965,1.4590867791329467
core,2025-02,3,0.39960053253461125,0.34964198641591127,0.3677663436960863,0.21128878791587458,0.34964198641591127,0.0,1.462902324782208,0.6051067514760715,-0.05919818551418307
core,2025-02,6,1.8946764656414974,1.5874533761743665,1.6189697273141792,1.2500661466712066,1.5874533761743665,0.0,3.8186505859803836,2.4077454765897732,1.0791356026092642
core,2025-02,12,2.589123609865402,2.3356295007593237,2.387843338799269,1.4665865439307544,2.3356295007593237,0.0,5.612184645118542,4.0801871226104485,1.4229673746494296
core,2025-03,3,0.6991514305144592,0.9524281854229413,0.7737742325742193,0.8075852811521785,0.9524281854229413,0.0,1.8276846891572656,1.2862280873269452,0.6188121495819985
core,2025-03,6,1.1922149719450514,1.4997712439158981,1.1535674881210203,1.166794606066128,1.4997712439158981,0.0,3.151981450161454,2.259313323994318,0.9244814485044239
core,2025-03,12,2.7889238761327078,3.0548651647141707,2.387843338799269,2.257754576990166,3.0548651647141707,0.0,5.479690422357452,4.539360383650168,1.8696966326703806
core,2025-04,3,1.3953253013943439,1.5274299170275079,1.2751714456670582,1.400638672707625,1.5274299170275079,0.0,2.4552672609527217,1.9049433493274905,1.2375274115825432
core,2025-04,6,1.391616832631491,1.7615359823577257,1.2699269577012167,1.472179205891838,1.7615359823577257,0.0,3.1851104880659133,2.399447624260239,1.0646157487703445
core,2025-04,12,2.88867450784525,3.241601995368537,2.2878933054909156,2.559061437418453,3.241601995368537,0.0,5.246861446398339,4.464877059217132,1.7952133082373443
core,2025-05,3,1.4950759331068864,1.3088980703334137,1.2517587479174204,1.2155147372617574,1.3088980703334137,0.0,2.3557482611981757,1.603186839661338,0.9420022100628416
core,2025-05,6,1.0917665330058324,1.2652297877078609,1.1488266138232182,1.035713043164263,1.2652297877078609,0.0,2.819722272212039,1.8312870072180152,0.5089177480210227
core,2025-05,12,2.8886745078452503,2.6254068655657092,2.3877435384498678,2.03624938418259,2.6254068655657092,0.0,4.815182210549713,3.9582902841463725,1.3135517657523885
core,2025-06,3,0.4930635414305924,0.42769149843080656,0.4104969998682464,0.33994758321041474,0.42769149843080656,0.0,1.3242967610041885,0.6968396696728748,0.032534720294411734
core,2025-06,6,0.99201590129329,1.0202954930247508,0.9829867734327647,0.8051310383460702,1.0202954930247508,0.0,2.255405421947377,1.5632769756379254,0.23466707688099922
core,2025-06,12,2.88867450784525,2.5688861165920844,2.4875937714088217,2.0176377795855625,2.5688861165920844,0.0,4.41651058616758,4.059766401674358,1.4025466041605066
core,2025-07,3,-0.0037084687628526902,0.06302968769336459,0.10348124651700763,-0.01967032923579337,0.06302968769336459,0.0,0.7298432271131918,0.19190618479395039,-0.478636291605497
core,2025-07,6,0.49524389109984496,0.6575271883592394,0.7354351479190762,0.45565659416003124,0.6575271883592394,0.0,1.5283698335010822,1.077438827566373,-0.26364612523252146
core,2025-07,12,2.987733456014868,2.5382260796513147,2.6871946360803154,2.0234816874413237,2.5382260796513147,0.0,4.018500110504903,4.012456556668996,1.3302866510712057
core,2025-08,3,-0.4033094001010539,-0.04301885824659285,-0.08877490376008573,-0.12218258904299475,-0.04301885824659285,0.0,0.4639740110138637,0.006449912680174266,-0.6765056882831255
core,2025-08,6,0.6944471442239044,0.9099191019413237,0.8182630011808103,0.7209765948539728,0.9099191019413237,0.0,1.661039836377068,1.1984234346297697,-0.16748776729683018
core,2025-09,3,0.49895235986269765,0.7629823466705783,0.584339445356089,0.6775993249503199,0.7629823466705783,0.0,0.9311086609431889,0.9027107653454427,0.21039419882027255
core,2025-09,6,1.5967089041876559,1.6739010109922883,1.3286361029415243,1.4860375433723332,1.6739010109922883,0.0,2.0948799962368843,2.123026288120127,0.7383931550697866
core,2025-10,3,0.49895235986269765,0.5691856099365308,0.6033167901894626,0.5179164904028544,0.5691856099365308,0.0,0.7985266063878904,0.7113452781699662,0.0315915426343758
core,2025-10,6,1.4970576752137585,1.0844105333232867,1.1466047163173978,0.9536478221397574,1.0844105333232867,0.0,1.6300717224837997,1.5471857151358737,0.18767824406469344
core,2025-11,3,1.0977565443249584,0.8364947351552275,0.9401157855659368,0.7904087488350895,0.8364947351552275,0.0,1.1970658253632043,0.9916537065877511,0.3118999710521617
core,2025-11,6,1.7969079748394177,1.1357962320710888,1.3326080598442802,1.0135794308552923,1.1357962320710888,0.0,1.5967883139555408,1.6602985196020104,0.3007910485308313
core,2025-12,3,1.0977565443249584,0.5643084355840491,0.731788867085224,0.5222847351140895,0.5643084355840491,0.0,1.1637713352936956,0.7899296208316073,0.11017588529601763
core,2025-12,6,1.8966586065519597,1.1805133980813984,1.5000071179302494,1.0630138013953654,1.1805133980813984,0.0,1.7630946885575263,1.8804433426649052,0.520935871593726
core,2026-01,3,0.998105315351061,0.5872529358789618,0.5754746694918911,0.5181949394482539,0.5872529358789618,0.0,0.8315451160959093,1.0216771724686398,0.33567967861219666
core,2026-01,6,2.492489564915023,2.0261879817251627,2.007723791400883,1.8718701195906386,2.0261879817251627,0.0,2.2593736227704273,3.1109280949734233,1.7389331072605367
core,2026-02,3,0.6991514305144592,0.2934210879937471,0.39500942424155017,0.2501680526472083,0.2934210879937471,0.0,0.39972248859233633,0.37542741400639446,-0.31680138799649976
core,2026-03,3,0.7989020622270014,0.875790524831203,0.7886909338499806,0.8168680778100976,0.875790524831203,0.0,0.5993233532638309,1.2764538199592463,0.5811140172016598
core,2026-04,3,1.4943842495639619,1.763320664787544,1.4431478209494082,1.6942006326302725,1.763320664787544,0.0,1.4278285066745182,2.291084756365498,1.5926246338279437
food,2019-05,3,-0.45977092486293625,-0.5328804327119119,-0.5328804327119119,-0.5328804327119119,-0.3545754771857288,0.0,-0.6380843157447058,-1.1844027959019248,-1.1844027959019248
food,2019-05,6,1.0041161499490623,0.40750504649006225,0.40750504649006225,0.40750504649006225,0.7641149575424282,0.0,0.6481804592795846,-0.3308399771121876,-0.3308399771121876
food,2019-05,12,6.137986811656255,2.0717489586842195,2.0717489586842195,2.0717489586842195,2.7849687807889514,0.0,2.4207923188664893,1.3591503687396747,1.3591503687396747
food,2019-06,3,-1.3806017723791868,-0.10557351836881596,-0.10557351836881596,-0.10557351836881596,-0.029666794138083485,0.0,-0.33874699043407736,-0.7594111282182324,-0.7594111282182324
food,2019-06,6,1.361800436844056,0.8360076216166379,0.8360076216166379,0.8360076216166379,0.9878210700781029,0.0,1.461885002733339,0.09794452325129765,0.09794452325129765
food,2019-06,12,5.252653728713258,2.551270505374585,2.551270505374585,2.551270505374585,2.8548974022975155,0.0,3.2374799151508795,1.78195280468262,1.78195280468262
food,2019-07,3,1.1102230246251565e-16,0.4122314238054723,0.4122314238054723,0.4122314238054723,0.4682760525786983,0.0,0.4288387727058503,0.2111758799026323,0.2111758799026323
food,2019-07,6,4.229150249961526,2.045553748272039,2.045553748272039,2.045553748272039,2.1576430058184908,0.0,2.6561706848099687,1.7912510388418568,1.7912510388418568
food,2019-07,12,4.317217186520889,2.5622248136405537,2.5622248136405537,2.5622248136405537,2.786403328733457,0.0,3.5612359809419085,1.831267078376999,1.831267078376999
food,2019-08,3,1.4638870748119985,0.8998645912280987,0.8998645912280987,0.8998645912280987,0.9873674605411713,0.0,1.2862647750242904,0.8303163830454139,0.8303163830454139
food,2019-08,6,4.5052663940943205,2.7874814167766035,2.7874814167766035,2.7874814167766035,2.9624871554027483,0.0,3.6015908069934115,2.5889304096856622,2.5889304096856622
food,2019-08,12,4.063764573182649,2.2025409192775114,2.2025409192775114,2.2025409192775114,2.5525523965298014,0.0,3.207829962996228,1.6751423791617506,1.6751423791617506
food,2019-09,3,2.7424022092232425,0.7180073640201996,0.7180073640201996,0.7180073640201996,0.7988545460383332,0.0,1.8006319931674164,0.7730013305184371,0.7730013305184371
food,2019-09,6,5.936995073020551,1.9910753408993043,1.9910753408993043,1.9910753408993043,2.152769704935572,0.0,3.029761228003663,1.9471744946890293,1.9471744946890293
food,2019-09,12,3.3716177683121704,2.0615328793608874,2.0615328793608874,2.0615328793608874,2.384921607433421,0.0,3.3186234176235896,1.5844417226389278,1.5844417226389278
food,2019-10,3,4.229150249961526,1.6184635165476116,1.6184635165476116,1.6184635165476116,1.7397761495342905,0.0,2.2273319121041184,1.512715146999674,1.512715146999674
food,2019-10,6,5.715841383994886,1.50396332414136,1.50396332414136,1.50396332414136,1.7465885901147178,0.0,1.8608850459262203,1.3768958763068952,1.3768958763068952
food,2019-10,12,3.166252732255534,2.119552013775422,2.119552013775422,2.119552013775422,2.6048025457221367,0.0,3.1347096108793364,1.4373202479541194,1.4373202479541194
food,2019-11,3,3.041379319282322,1.8473427117489378,1.8473427117489378,1.8473427117489378,1.9537554685235445,0.0,2.315326031969121,1.7474631262995797,1.7474631262995797
food,2019-11,6,5.133870661707194,1.9871584638249598,1.9871584638249598,1.9871584638249598,2.1999839773741723,0.0,2.589299455871294,1.9489677373321976,1.9489677373321976
food,2019-11,12,1.8893949359961855,2.0860724989216086,2.0860724989216086,2.0860724989216086,2.5117235260200337,0.0,3.5114912190174827,1.5869769907848161,1.5869769907848161
food,2019-12,3,3.1945928637973084,1.405494770177489,1.405494770177489,1.405494770177489,1.4597075110369038,0.0,1.2291292348362468,1.2001418209029273,1.2001418209029273
food,2019-12,6,3.890853291869202,1.8938268820363324,1.8938268820363324,1.8938268820363324,2.002252363755163,0.0,2.0993509782085686,1.63771037071311,1.63771037071311
food,2019-12,12,-0.09021200431379217,2.516655244048621,2.516655244048621,2.516655244048621,2.7335062074862817,0.0,3.196151261259791,1.8053610283256032,1.8053610283256032
