model,origin,h,target,yy_exante,yy_actual
FAST_FOOD_SA_AR,2024-03,7,2024-10,3.1005230313951953,2.8359216745442346
FAST_FOOD_SA_AR,2024-03,8,2024-11,3.183435624333338,2.834008097166013
FAST_FOOD_SA_AR,2024-03,9,2024-12,3.67042429435223,2.981029810298109
FAST_FOOD_SA_AR,2024-03,10,2025-01,3.223951707801616,2.8037383177569937
FAST_FOOD_SA_AR,2024-03,11,2025-02,3.240964668548195,2.729693741677764
FAST_FOOD_SA_AR,2024-03,12,2025-03,3.1069445799087894,2.659574468085101
FAST_FUEL_SA_AR,2024-03,0,2024-03,2.0120521307732444,1.9661016949152728
FAST_FUEL_SA_AR,2024-03,1,2024-04,2.4245114155069745,2.853260869565235
FAST_FUEL_SA_AR,2024-03,2,2024-05,2.504584891981017,2.574525745257463
FAST_FUEL_SA_AR,2024-03,3,2024-06,2.4938700971455923,1.958136394328148
FAST_FUEL_SA_AR,2024-03,4,2024-07,2.4418547288279804,2.150537634408578
FAST_FUEL_SA_AR,2024-03,5,2024-08,2.2823271013509014,2.213279678068404
FAST_FUEL_SA_AR,2024-03,6,2024-09,2.715696540114153,2.567567567567563
FAST_FUEL_SA_AR,2024-03,7,2024-10,3.0974437986722743,2.8359216745442346
FAST_FUEL_SA_AR,2024-03,8,2024-11,3.1756371844966296,2.834008097166013
FAST_FUEL_SA_AR,2024-03,9,2024-12,3.574138785237345,2.981029810298109
FAST_FUEL_SA_AR,2024-03,10,2025-01,3.1173855967715625,2.8037383177569937
FAST_FUEL_SA_AR,2024-03,11,2025-02,3.17223287791411,2.729693741677764
FAST_FUEL_SA_AR,2024-03,12,2025-03,3.1153744411451023,2.659574468085101
FAST_ADMINISTERED_SA_AR,2024-03,0,2024-03,2.0120521307732444,1.9661016949152728
FAST_ADMINISTERED_SA_AR,2024-03,1,2024-04,2.536540685864074,2.853260869565235
FAST_ADMINISTERED_SA_AR,2024-03,2,2024-05,2.591363103319332,2.574525745257463
FAST_ADMINISTERED_SA_AR,2024-03,3,2024-06,2.5517021514489096,1.958136394328148
FAST_ADMINISTERED_SA_AR,2024-03,4,2024-07,2.4915632161846033,2.150537634408578
FAST_ADMINISTERED_SA_AR,2024-03,5,2024-08,2.3738182624550954,2.213279678068404
FAST_ADMINISTERED_SA_AR,2024-03,6,2024-09,2.857542363352607,2.567567567567563
FAST_ADMINISTERED_SA_AR,2024-03,7,2024-10,2.792979172419667,2.8359216745442346
FAST_ADMINISTERED_SA_AR,2024-03,8,2024-11,2.8682195058828226,2.834008097166013
FAST_ADMINISTERED_SA_AR,2024-03,9,2024-12,3.384105772553508,2.981029810298109
FAST_ADMINISTERED_SA_AR,2024-03,10,2025-01,3.8792574647561056,2.8037383177569937
FAST_ADMINISTERED_SA_AR,2024-03,11,2025-02,3.9355416275861534,2.729693741677764
FAST_ADMINISTERED_SA_AR,2024-03,12,2025-03,3.859960710280641,2.659574468085101
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,0,2024-03,2.0120521307732444,1.9661016949152728
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,1,2024-04,2.4660130532285542,2.853260869565235
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,2,2024-05,2.520886442832419,2.574525745257463
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,3,2024-06,2.4472450675408255,1.958136394328148
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,4,2024-07,2.3708240390837703,2.150537634408578
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,5,2024-08,2.2365069201089893,2.213279678068404
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,6,2024-09,2.669729004467375,2.567567567567563
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,7,2024-10,2.989036872000189,2.8359216745442346
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,8,2024-11,3.076865648189613,2.834008097166013
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,9,2024-12,3.555941313229854,2.981029810298109
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,10,2025-01,3.1142646497308966,2.8037383177569937
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,11,2025-02,3.103308398757674,2.729693741677764
FAST_ALCOHOL_TOBACCO_SA_AR,2024-03,12,2025-03,2.9698418898428756,2.659574468085101
SELL_SIDE_PATH,2024-04,0,2024-04,2.721068524045247,2.853260869565235
SELL_SIDE_PATH,2024-04,1,2024-05,2.9196212741739296,2.574525745257463
SELL_SIDE_PATH,2024-04,2,2024-06,3.049956203333945,1.958136394328148
SELL_SIDE_PATH,2024-04,3,2024-07,3.1675780210082007,2.150537634408578
SELL_SIDE_PATH,2024-04,4,2024-08,3.1274419447674804,2.213279678068404
SELL_SIDE_PATH,2024-04,5,2024-09,3.6809577053333533,2.567567567567563
SELL_SIDE_PATH,2024-04,6,2024-10,3.7844925577441275,2.8359216745442346
SELL_SIDE_PATH,2024-04,7,2024-11,3.9569168878060625,2.834008097166013
SELL_SIDE_PATH,2024-04,8,2024-12,4.437943543279164,2.981029810298109
SELL_SIDE_PATH,2024-04,9,2025-01,5.041117605336338,2.8037383177569937
SELL_SIDE_PATH,2024-04,10,2025-02,5.199771941917327,2.729693741677764
SELL_SIDE_PATH,2024-04,11,2025-03,5.331079144611701,2.659574468085101
SELL_SIDE_PATH,2024-04,12,2025-04,5.138053286860062,1.8494055482166376
SELL_SIDE_TARGET_PATH,2024-04,0,2024-04,2.721068524045247,2.853260869565235
SELL_SIDE_TARGET_PATH,2024-04,1,2024-05,2.7942049619277367,2.574525745257463
SELL_SIDE_TARGET_PATH,2024-04,2,2024-06,2.7988251088373874,1.958136394328148
SELL_SIDE_TARGET_PATH,2024-04,3,2024-07,2.7901155606913375,2.150537634408578
SELL_SIDE_TARGET_PATH,2024-04,4,2024-08,2.624646474272178,2.213279678068404
SELL_SIDE_TARGET_PATH,2024-04,5,2024-09,3.049901681166945,2.567567567567563
SELL_SIDE_TARGET_PATH,2024-04,6,2024-10,3.026406773444911,2.8359216745442346
SELL_SIDE_TARGET_PATH,2024-04,7,2024-11,3.0717834434069826,2.834008097166013
SELL_SIDE_TARGET_PATH,2024-04,8,2024-12,3.4222278080078037,2.981029810298109
SELL_SIDE_TARGET_PATH,2024-04,9,2025-01,3.8944320056500383,2.8037383177569937
SELL_SIDE_TARGET_PATH,2024-04,10,2025-02,3.924351297506681,2.729693741677764
SELL_SIDE_TARGET_PATH,2024-04,11,2025-03,3.9274433473301755,2.659574468085101
SELL_SIDE_TARGET_PATH,2024-04,12,2025-04,3.6103664871568872,1.8494055482166376
FAST_CORE_SA_AR,2024-04,0,2024-04,2.721068524045247,2.853260869565235
FAST_CORE_SA_AR,2024-04,1,2024-05,2.898671692372535,2.574525745257463
FAST_CORE_SA_AR,2024-04,2,2024-06,2.9011929538378984,1.958136394328148
FAST_CORE_SA_AR,2024-04,3,2024-07,2.9698770457146235,2.150537634408578
FAST_CORE_SA_AR,2024-04,4,2024-08,2.9036814661791177,2.213279678068404
FAST_CORE_SA_AR,2024-04,5,2024-09,3.3977112851903484,2.567567567567563
FAST_CORE_SA_AR,2024-04,6,2024-10,3.817129898993985,2.8359216745442346
FAST_CORE_SA_AR,2024-04,7,2024-11,3.9826896338130906,2.834008097166013
FAST_CORE_SA_AR,2024-04,8,2024-12,4.520019980533906,2.981029810298109
FAST_CORE_SA_AR,2024-04,9,2025-01,4.172276529596961,2.8037383177569937
FAST_CORE_SA_AR,2024-04,10,2025-02,4.275119088347299,2.729693741677764
FAST_CORE_SA_AR,2024-04,11,2025-03,4.235883245714132,2.659574468085101
FAST_CORE_SA_AR,2024-04,12,2025-04,3.9993876531138346,1.8494055482166376
FAST_FOOD_SA_AR,2024-04,0,2024-04,2.721068524045247,2.853260869565235
FAST_FOOD_SA_AR,2024-04,1,2024-05,2.8561099964344616,2.574525745257463
FAST_FOOD_SA_AR,2024-04,2,2024-06,2.8411278698005287,1.958136394328148
FAST_FOOD_SA_AR,2024-04,3,2024-07,2.818230433691549,2.150537634408578
FAST_FOOD_SA_AR,2024-04,4,2024-08,2.7228686428105555,2.213279678068404
FAST_FOOD_SA_AR,2024-04,5,2024-09,3.2032788753368915,2.567567567567563
FAST_FOOD_SA_AR,2024-04,6,2024-10,3.5663007433341347,2.8359216745442346
FAST_FOOD_SA_AR,2024-04,7,2024-11,3.687224914369342,2.834008097166013
FAST_FOOD_SA_AR,2024-04,8,2024-12,4.214071128545541,2.981029810298109
FAST_FOOD_SA_AR,2024-04,9,2025-01,3.8020159276221577,2.8037383177569937
FAST_FOOD_SA_AR,2024-04,10,2025-02,3.8558623321154304,2.729693741677764
FAST_FOOD_SA_AR,2024-04,11,2025-03,3.7807018091896274,2.659574468085101
FAST_FOOD_SA_AR,2024-04,12,2025-04,3.5398881352286824,1.8494055482166376
FAST_FUEL_SA_AR,2024-04,0,2024-04,2.721068524045247,2.853260869565235
FAST_FUEL_SA_AR,2024-04,1,2024-05,2.839153542367181,2.574525745257463
FAST_FUEL_SA_AR,2024-04,2,2024-06,2.86355209282077,1.958136394328148
FAST_FUEL_SA_AR,2024-04,3,2024-07,2.8523142139751476,2.150537634408578
FAST_FUEL_SA_AR,2024-04,4,2024-08,2.730578809323618,2.213279678068404
FAST_FUEL_SA_AR,2024-04,5,2024-09,3.2056122284349264,2.567567567567563
FAST_FUEL_SA_AR,2024-04,6,2024-10,3.6292958453945277,2.8359216745442346
FAST_FUEL_SA_AR,2024-04,7,2024-11,3.7469700274528903,2.834008097166013
FAST_FUEL_SA_AR,2024-04,8,2024-12,4.18655643951001,2.981029810298109
FAST_FUEL_SA_AR,2024-04,9,2025-01,3.764949687582249,2.8037383177569937
FAST_FUEL_SA_AR,2024-04,10,2025-02,3.8577937697000415,2.729693741677764
FAST_FUEL_SA_AR,2024-04,11,2025-03,3.871391153130755,2.659574468085101
FAST_FUEL_SA_AR,2024-04,12,2025-04,3.6112879307999717,1.8494055482166376
FAST_ADMINISTERED_SA_AR,2024-04,0,2024-04,2.721068524045247,2.853260869565235
FAST_ADMINISTERED_SA_AR,2024-04,1,2024-05,2.8445164732444366,2.574525745257463
FAST_ADMINISTERED_SA_AR,2024-04,2,2024-06,2.8417108957159423,1.958136394328148
FAST_ADMINISTERED_SA_AR,2024-04,3,2024-07,2.8229025187776853,2.150537634408578
FAST_ADMINISTERED_SA_AR,2024-04,4,2024-08,2.7433623066776063,2.213279678068404
FAST_ADMINISTERED_SA_AR,2024-04,5,2024-09,3.268653350001643,2.567567567567563
FAST_ADMINISTERED_SA_AR,2024-04,6,2024-10,3.243988037115698,2.8359216745442346
FAST_ADMINISTERED_SA_AR,2024-04,7,2024-11,3.35849537927347,2.834008097166013
FAST_ADMINISTERED_SA_AR,2024-04,8,2024-12,3.915574362918645,2.981029810298109
FAST_ADMINISTERED_SA_AR,2024-04,9,2025-01,4.451020641193396,2.8037383177569937
FAST_ADMINISTERED_SA_AR,2024-04,10,2025-02,4.545516053976314,2.729693741677764
FAST_ADMINISTERED_SA_AR,2024-04,11,2025-03,4.544196702011723,2.659574468085101
FAST_ADMINISTERED_SA_AR,2024-04,12,2025-04,4.369372716236009,1.8494055482166376
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,0,2024-04,2.721068524045247,2.853260869565235
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,1,2024-05,2.8446053745969726,2.574525745257463
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,2,2024-06,2.807684743264349,1.958136394328148
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,3,2024-07,2.772481739030856,2.150537634408578
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,4,2024-08,2.6762040911045024,2.213279678068404
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,5,2024-09,3.1510841599742183,2.567567567567563
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,6,2024-10,3.5119992793098795,2.8359216745442346
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,7,2024-11,3.639312001094818,2.834008097166013
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,8,2024-12,4.159840987355457,2.981029810298109
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,9,2025-01,3.7534265147918973,2.8037383177569937
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,10,2025-02,3.7800506747976046,2.729693741677764
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,11,2025-03,3.7095240236634157,2.659574468085101
FAST_ALCOHOL_TOBACCO_SA_AR,2024-04,12,2025-04,3.4649215932541964,1.8494055482166376
SELL_SIDE_PATH,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
SELL_SIDE_PATH,2024-05,1,2024-06,2.82823178955771,1.958136394328148
SELL_SIDE_PATH,2024-05,2,2024-07,2.8331498146999174,2.150537634408578
SELL_SIDE_PATH,2024-05,3,2024-08,2.714118582537077,2.213279678068404
SELL_SIDE_PATH,2024-05,4,2024-09,3.229904558701071,2.567567567567563
SELL_SIDE_PATH,2024-05,5,2024-10,3.193403740474321,2.8359216745442346
SELL_SIDE_PATH,2024-05,6,2024-11,3.3197017303421554,2.834008097166013
SELL_SIDE_PATH,2024-05,7,2024-12,3.7662674672348873,2.981029810298109
SELL_SIDE_PATH,2024-05,8,2025-01,4.505297224440556,2.8037383177569937
SELL_SIDE_PATH,2024-05,9,2025-02,4.640464329833874,2.729693741677764
SELL_SIDE_PATH,2024-05,10,2025-03,4.769113962412644,2.659574468085101
SELL_SIDE_PATH,2024-05,11,2025-04,4.448042646248395,1.8494055482166376
SELL_SIDE_PATH,2024-05,12,2025-05,4.708438781625482,2.377807133421391
SELL_SIDE_TARGET_PATH,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
SELL_SIDE_TARGET_PATH,2024-05,1,2024-06,2.709921622308123,1.958136394328148
SELL_SIDE_TARGET_PATH,2024-05,2,2024-07,2.5960996142267945,2.150537634408578
SELL_SIDE_TARGET_PATH,2024-05,3,2024-08,2.3592151763618414,2.213279678068404
SELL_SIDE_TARGET_PATH,2024-05,4,2024-09,2.755060400062019,2.567567567567563
SELL_SIDE_TARGET_PATH,2024-05,5,2024-10,2.599784374738312,2.8359216745442346
SELL_SIDE_TARGET_PATH,2024-05,6,2024-11,2.607117255354557,2.834008097166013
SELL_SIDE_TARGET_PATH,2024-05,7,2024-12,2.9317338333776735,2.981029810298109
SELL_SIDE_TARGET_PATH,2024-05,8,2025-01,3.5472640670567044,2.8037383177569937
SELL_SIDE_TARGET_PATH,2024-05,9,2025-02,3.5616720482968387,2.729693741677764
SELL_SIDE_TARGET_PATH,2024-05,10,2025-03,3.5698417413204333,2.659574468085101
SELL_SIDE_TARGET_PATH,2024-05,11,2025-04,3.13344718719061,1.8494055482166376
SELL_SIDE_TARGET_PATH,2024-05,12,2025-05,3.271597669565958,2.377807133421391
FAST_CORE_SA_AR,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
FAST_CORE_SA_AR,2024-05,1,2024-06,2.534031516954065,1.958136394328148
FAST_CORE_SA_AR,2024-05,2,2024-07,2.4611211444290193,2.150537634408578
FAST_CORE_SA_AR,2024-05,3,2024-08,2.287120487300011,2.213279678068404
FAST_CORE_SA_AR,2024-05,4,2024-09,2.719430944305368,2.567567567567563
FAST_CORE_SA_AR,2024-05,5,2024-10,3.0519935695484017,2.8359216745442346
FAST_CORE_SA_AR,2024-05,6,2024-11,3.158863633282426,2.834008097166013
FAST_CORE_SA_AR,2024-05,7,2024-12,3.644494850012591,2.981029810298109
FAST_CORE_SA_AR,2024-05,8,2025-01,3.25597124983266,2.8037383177569937
FAST_CORE_SA_AR,2024-05,9,2025-02,3.3219341405945597,2.729693741677764
FAST_CORE_SA_AR,2024-05,10,2025-03,3.262671695900632,2.659574468085101
FAST_CORE_SA_AR,2024-05,11,2025-04,2.9135418046171475,1.8494055482166376
FAST_CORE_SA_AR,2024-05,12,2025-05,3.13307600825371,2.377807133421391
FAST_FOOD_SA_AR,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
FAST_FOOD_SA_AR,2024-05,1,2024-06,2.634453005153729,1.958136394328148
FAST_FOOD_SA_AR,2024-05,2,2024-07,2.5349822300982825,2.150537634408578
FAST_FOOD_SA_AR,2024-05,3,2024-08,2.374869175590567,2.213279678068404
FAST_FOOD_SA_AR,2024-05,4,2024-09,2.8120576420714927,2.567567567567563
FAST_FOOD_SA_AR,2024-05,5,2024-10,3.099372673949363,2.8359216745442346
FAST_FOOD_SA_AR,2024-05,6,2024-11,3.1590742747193112,2.834008097166013
FAST_FOOD_SA_AR,2024-05,7,2024-12,3.620010933407202,2.981029810298109
FAST_FOOD_SA_AR,2024-05,8,2025-01,3.146365416250373,2.8037383177569937
FAST_FOOD_SA_AR,2024-05,9,2025-02,3.1361539138055496,2.729693741677764
FAST_FOOD_SA_AR,2024-05,10,2025-03,3.0079519794399796,2.659574468085101
FAST_FOOD_SA_AR,2024-05,11,2025-04,2.595235635195407,1.8494055482166376
FAST_FOOD_SA_AR,2024-05,12,2025-05,2.7306130858262585,2.377807133421391
FAST_FUEL_SA_AR,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
FAST_FUEL_SA_AR,2024-05,1,2024-06,2.7238765460886945,1.958136394328148
FAST_FUEL_SA_AR,2024-05,2,2024-07,2.616798909936436,2.150537634408578
FAST_FUEL_SA_AR,2024-05,3,2024-08,2.4076913866511256,2.213279678068404
FAST_FUEL_SA_AR,2024-05,4,2024-09,2.826271726738176,2.567567567567563
FAST_FUEL_SA_AR,2024-05,5,2024-10,3.15805717122633,2.8359216745442346
FAST_FUEL_SA_AR,2024-05,6,2024-11,3.2014807418269156,2.834008097166013
FAST_FUEL_SA_AR,2024-05,7,2024-12,3.565704724796235,2.981029810298109
FAST_FUEL_SA_AR,2024-05,8,2025-01,3.074765745904799,2.8037383177569937
FAST_FUEL_SA_AR,2024-05,9,2025-02,3.0972693138823773,2.729693741677764
FAST_FUEL_SA_AR,2024-05,10,2025-03,3.0524883645720546,2.659574468085101
FAST_FUEL_SA_AR,2024-05,11,2025-04,2.6141182042940088,1.8494055482166376
FAST_FUEL_SA_AR,2024-05,12,2025-05,2.7724998524346756,2.377807133421391
FAST_ADMINISTERED_SA_AR,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
FAST_ADMINISTERED_SA_AR,2024-05,1,2024-06,2.598587835230048,1.958136394328148
FAST_ADMINISTERED_SA_AR,2024-05,2,2024-07,2.483319724669197,2.150537634408578
FAST_ADMINISTERED_SA_AR,2024-05,3,2024-08,2.3200793260982726,2.213279678068404
FAST_ADMINISTERED_SA_AR,2024-05,4,2024-09,2.797348767436822,2.567567567567563
FAST_ADMINISTERED_SA_AR,2024-05,5,2024-10,2.611342918435626,2.8359216745442346
FAST_ADMINISTERED_SA_AR,2024-05,6,2024-11,2.6511306299317767,2.834008097166013
FAST_ADMINISTERED_SA_AR,2024-05,7,2024-12,3.137860963701116,2.981029810298109
FAST_ADMINISTERED_SA_AR,2024-05,8,2025-01,3.772205701505106,2.8037383177569937
FAST_ADMINISTERED_SA_AR,2024-05,9,2025-02,3.8034353417831497,2.729693741677764
FAST_ADMINISTERED_SA_AR,2024-05,10,2025-03,3.757213929157794,2.659574468085101
FAST_ADMINISTERED_SA_AR,2024-05,11,2025-04,3.415198515123146,1.8494055482166376
FAST_ADMINISTERED_SA_AR,2024-05,12,2025-05,3.553068329745595,2.377807133421391
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,0,2024-05,2.7878613142395965,2.574525745257463
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,1,2024-06,2.557685231163086,1.958136394328148
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,2,2024-07,2.4232495446505657,2.150537634408578
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,3,2024-08,2.2387243096607277,2.213279678068404
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,4,2024-09,2.6563764079120893,2.567567567567563
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,5,2024-10,2.9252656846332803,2.8359216745442346
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,6,2024-11,2.978276670074811,2.834008097166013
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,7,2024-12,3.422583223937789,2.981029810298109
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,8,2025-01,2.9472972683106633,2.8037383177569937
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,9,2025-02,2.9040769438585525,2.729693741677764
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,10,2025-03,2.775975759682532,2.659574468085101
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,11,2025-04,2.33361666519141,1.8494055482166376
FAST_ALCOHOL_TOBACCO_SA_AR,2024-05,12,2025-05,2.4694566246927114,2.377807133421391
SELL_SIDE_PATH,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
SELL_SIDE_PATH,2024-06,1,2024-07,2.2484897900008365,2.150537634408578
SELL_SIDE_PATH,2024-06,2,2024-08,2.1187481068471743,2.213279678068404
SELL_SIDE_PATH,2024-06,3,2024-09,2.627661207440528,2.567567567567563
SELL_SIDE_PATH,2024-06,4,2024-10,2.5905172437326573,2.8359216745442346
SELL_SIDE_PATH,2024-06,5,2024-11,2.715859132234553,2.834008097166013
SELL_SIDE_PATH,2024-06,6,2024-12,3.1599597941583903,2.981029810298109
SELL_SIDE_PATH,2024-06,7,2025-01,3.8943483684804514,2.8037383177569937
SELL_SIDE_PATH,2024-06,8,2025-02,4.029115968368352,2.729693741677764
SELL_SIDE_PATH,2024-06,9,2025-03,4.157359076078202,2.659574468085101
SELL_SIDE_PATH,2024-06,10,2025-04,3.8385428695679304,1.8494055482166376
SELL_SIDE_PATH,2024-06,11,2025-05,4.336354025915269,2.377807133421391
SELL_SIDE_PATH,2024-06,12,2025-06,4.7552189977739285,2.913907284768222
SELL_SIDE_TARGET_PATH,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
SELL_SIDE_TARGET_PATH,2024-06,1,2024-07,2.130234720242876,2.150537634408578
SELL_SIDE_TARGET_PATH,2024-06,2,2024-08,1.8830307256179013,2.213279678068404
SELL_SIDE_TARGET_PATH,2024-06,3,2024-09,2.273137501839017,2.567567567567563
SELL_SIDE_TARGET_PATH,2024-06,4,2024-10,2.1177126766130434,2.8359216745442346
SELL_SIDE_TARGET_PATH,2024-06,5,2024-11,2.124769441751866,2.834008097166013
SELL_SIDE_TARGET_PATH,2024-06,6,2024-12,2.4479790536276984,2.981029810298109
SELL_SIDE_TARGET_PATH,2024-06,7,2025-01,3.0602707246043757,2.8037383177569937
SELL_SIDE_TARGET_PATH,2024-06,8,2025-02,3.0749730556714336,2.729693741677764
SELL_SIDE_TARGET_PATH,2024-06,9,2025-03,3.083420887402484,2.659574468085101
SELL_SIDE_TARGET_PATH,2024-06,10,2025-04,2.649426970692233,1.8494055482166376
SELL_SIDE_TARGET_PATH,2024-06,11,2025-05,3.0228558576112268,2.377807133421391
SELL_SIDE_TARGET_PATH,2024-06,12,2025-06,3.317256246764063,2.913907284768222
FAST_CORE_SA_AR,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
FAST_CORE_SA_AR,2024-06,1,2024-07,2.2354964914080333,2.150537634408578
FAST_CORE_SA_AR,2024-06,2,2024-08,2.0498271694912686,2.213279678068404
FAST_CORE_SA_AR,2024-06,3,2024-09,2.4752703805780385,2.567567567567563
FAST_CORE_SA_AR,2024-06,4,2024-10,2.800274920255855,2.8359216745442346
FAST_CORE_SA_AR,2024-06,5,2024-11,2.9035528570396285,2.834008097166013
FAST_CORE_SA_AR,2024-06,6,2024-12,3.3860983194077496,2.981029810298109
FAST_CORE_SA_AR,2024-06,7,2025-01,2.9971079900949653,2.8037383177569937
FAST_CORE_SA_AR,2024-06,8,2025-02,3.0621177939906197,2.729693741677764
FAST_CORE_SA_AR,2024-06,9,2025-03,3.0024633122784605,2.659574468085101
FAST_CORE_SA_AR,2024-06,10,2025-04,2.6539878366929655,1.8494055482166376
FAST_CORE_SA_AR,2024-06,11,2025-05,3.0944151731075893,2.377807133421391
FAST_CORE_SA_AR,2024-06,12,2025-06,3.39430209970778,2.913907284768222
FAST_FOOD_SA_AR,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
FAST_FOOD_SA_AR,2024-06,1,2024-07,2.1776237684730675,2.150537634408578
FAST_FOOD_SA_AR,2024-06,2,2024-08,1.993851708389593,2.213279678068404
FAST_FOOD_SA_AR,2024-06,3,2024-09,2.410650817219083,2.567567567567563
FAST_FOOD_SA_AR,2024-06,4,2024-10,2.680089138610394,2.8359216745442346
FAST_FOOD_SA_AR,2024-06,5,2024-11,2.7235955400412895,2.834008097166013
FAST_FOOD_SA_AR,2024-06,6,2024-12,3.1669704208415075,2.981029810298109
FAST_FOOD_SA_AR,2024-06,7,2025-01,2.6802213604138863,2.8037383177569937
FAST_FOOD_SA_AR,2024-06,8,2025-02,2.654977633372542,2.729693741677764
FAST_FOOD_SA_AR,2024-06,9,2025-03,2.512452375510117,2.659574468085101
FAST_FOOD_SA_AR,2024-06,10,2025-04,2.0869910161752205,1.8494055482166376
FAST_FOOD_SA_AR,2024-06,11,2025-05,2.4276253608411547,2.377807133421391
FAST_FOOD_SA_AR,2024-06,12,2025-06,2.6371663540882597,2.913907284768222
FAST_FUEL_SA_AR,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
FAST_FUEL_SA_AR,2024-06,1,2024-07,2.1380351697817703,2.150537634408578
FAST_FUEL_SA_AR,2024-06,2,2024-08,1.8996742838602334,2.213279678068404
FAST_FUEL_SA_AR,2024-06,3,2024-09,2.293824541352338,2.567567567567563
FAST_FUEL_SA_AR,2024-06,4,2024-10,2.601050422013564,2.8359216745442346
FAST_FUEL_SA_AR,2024-06,5,2024-11,2.625057353060305,2.834008097166013
FAST_FUEL_SA_AR,2024-06,6,2024-12,2.9695588851086088,2.981029810298109
FAST_FUEL_SA_AR,2024-06,7,2025-01,2.4645111068736516,2.8037383177569937
FAST_FUEL_SA_AR,2024-06,8,2025-02,2.4706335263308357,2.729693741677764
FAST_FUEL_SA_AR,2024-06,9,2025-03,2.4102988522257416,2.659574468085101
FAST_FUEL_SA_AR,2024-06,10,2025-04,1.9593003699786375,1.8494055482166376
FAST_FUEL_SA_AR,2024-06,11,2025-05,2.2994719710753566,2.377807133421391
FAST_FUEL_SA_AR,2024-06,12,2025-06,2.5708003012701095,2.913907284768222
FAST_ADMINISTERED_SA_AR,2024-06,0,2024-06,2.2788950357370785,1.958136394328148
FAST_ADMINISTERED_SA_AR,2024-06,1,2024-07,2.1780877924092357,2.150537634408578
FAST_ADMINISTERED_SA_AR,2024-06,2,2024-08,1.9877449091189867,2.213279678068404
FAST_ADMINISTERED_SA_AR,2024-06,3,2024-09,2.4418518339824944,2.567567567567563
FAST_ADMINISTERED_SA_AR,2024-06,4,2024-10,2.234125164602761,2.8359216745442346
FAST_ADMINISTERED_SA_AR,2024-06,5,2024-11,2.2547244405866853,2.834008097166013
FAST_ADMINISTERED_SA_AR,2024-06,6,2024-12,2.721947331437662,2.981029810298109
FAST_ADMINISTERED_SA_AR,2024-06,7,2025-01,3.3361771813310166,2.8037383177569937
FAST_ADMINISTERED_SA_AR,2024-06,8,2025-02,3.350862360043526,2.729693741677764
FAST_ADMINISTERED_SA_AR,2024-06,9,2025-03,3.288828402992762,2.659574468085101
FAST_ADMINISTERED_SA_AR,2024-06,10,2025-04,2.9328186736973594,1.8494055482166376
FAST_ADMINISTERED_SA_AR,2024-06,11,2025-05,3.298124624563141,2.377807133421391
FAST_ADMINISTERED_SA_AR,2024-06,12,2025-06,3.550672399435358,2.913907284768222
