origin,event_id,as_of,legal_known,treatment_known,national_candidate_eligible,reason,event_effective_from,h_effective
2019-07,CAP24_EXPIRY_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,54
2019-07,CAP23_FIXED,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,42
2019-07,ERU2020_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,6
2019-07,ERU2020_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,6
2019-07,ERU2021_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,18
2019-07,ERU2021_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,18
2019-07,ERU2022_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,30
2019-07,ERU2022_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,30
2019-07,ERU2023_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,42
2019-07,ERU2023_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,42
2019-07,ERU2024_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,54
2019-07,ERU2024_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,54
2019-07,ERU2025_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,66
2019-07,ERU2025_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,66
2019-07,ERU2026_ELECTRICITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-07,ERU2026_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-07,POZE24_CAPACITY,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,54
2019-07,POZE24_CEILING,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,54
2019-07,POZE26_ADOPT,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-07,ERU26_FINAL_AVG,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-07,CEZ26_D02,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-07,CEZ26_GAS,2019-08-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,78
2019-08,VAT21_START,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-11,27
2019-08,VAT21_EXPIRY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,29
2019-08,POZE22_ANNOUNCE,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,38
2019-08,POZE23_ADOPT,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,POZE24_EXPIRY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,SAVING22_LOW,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,38
2019-08,SAVING22_HIGH,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,38
2019-08,SAVING22_EXPIRY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,SAVING23_CANCEL,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,CAP23_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,CAP24_EXPIRY_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,CAP23_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,CAP24_EXPIRY_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,CAP23_FIXED,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,ERU2020_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,5
2019-08,ERU2020_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,5
2019-08,ERU2021_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,17
2019-08,ERU2021_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,17
2019-08,ERU2022_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,29
2019-08,ERU2022_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,29
2019-08,ERU2023_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,ERU2023_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,41
2019-08,ERU2024_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,ERU2024_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,ERU2025_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,65
2019-08,ERU2025_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,65
2019-08,ERU2026_ELECTRICITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-08,ERU2026_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-08,POZE24_CAPACITY,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,POZE24_CEILING,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,53
2019-08,POZE26_ADOPT,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-08,ERU26_FINAL_AVG,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-08,CEZ26_D02,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-08,CEZ26_GAS,2019-09-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,77
2019-09,VAT21_START,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-11,26
2019-09,VAT21_EXPIRY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,28
2019-09,POZE22_ANNOUNCE,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,37
2019-09,POZE23_ADOPT,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,POZE24_EXPIRY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,SAVING22_LOW,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,37
2019-09,SAVING22_HIGH,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,37
2019-09,SAVING22_EXPIRY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,SAVING23_CANCEL,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,CAP23_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,CAP24_EXPIRY_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,CAP23_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,CAP24_EXPIRY_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,CAP23_FIXED,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,ERU2020_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,4
2019-09,ERU2020_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,4
2019-09,ERU2021_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,16
2019-09,ERU2021_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,16
2019-09,ERU2022_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,28
2019-09,ERU2022_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,28
2019-09,ERU2023_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,ERU2023_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,40
2019-09,ERU2024_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,ERU2024_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,ERU2025_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,64
2019-09,ERU2025_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,64
2019-09,ERU2026_ELECTRICITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-09,ERU2026_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-09,POZE24_CAPACITY,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,POZE24_CEILING,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,52
2019-09,POZE26_ADOPT,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-09,ERU26_FINAL_AVG,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-09,CEZ26_D02,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-09,CEZ26_GAS,2019-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,76
2019-10,VAT21_START,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-11,25
2019-10,VAT21_EXPIRY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,27
2019-10,POZE22_ANNOUNCE,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,36
2019-10,POZE23_ADOPT,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,POZE24_EXPIRY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,SAVING22_LOW,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,36
2019-10,SAVING22_HIGH,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,36
2019-10,SAVING22_EXPIRY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,SAVING23_CANCEL,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,CAP23_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,CAP24_EXPIRY_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,CAP23_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,CAP24_EXPIRY_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,CAP23_FIXED,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,ERU2020_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,3
2019-10,ERU2020_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,3
2019-10,ERU2021_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,15
2019-10,ERU2021_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,15
2019-10,ERU2022_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,27
2019-10,ERU2022_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,27
2019-10,ERU2023_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,ERU2023_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,39
2019-10,ERU2024_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,ERU2024_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,ERU2025_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,63
2019-10,ERU2025_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,63
2019-10,ERU2026_ELECTRICITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-10,ERU2026_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-10,POZE24_CAPACITY,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,POZE24_CEILING,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,51
2019-10,POZE26_ADOPT,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-10,ERU26_FINAL_AVG,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-10,CEZ26_D02,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-10,CEZ26_GAS,2019-11-10T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,75
2019-11,VAT21_START,2019-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-11,24
2019-11,VAT21_EXPIRY,2019-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,26
2019-11,POZE22_ANNOUNCE,2019-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-10,35
2019-11,POZE23_ADOPT,2019-12-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,38
