week,petrol95,diesel,origin,model
2021-11-22,29.64205692831794,27.941436702503786,2021-03,FUEL_ANNUAL_LOW_R17
2021-11-29,29.59560280276247,27.892429061681483,2021-03,FUEL_ANNUAL_LOW_R17
2021-12-06,29.549486792169624,27.843772987954,2021-03,FUEL_ANNUAL_LOW_R17
2021-12-13,29.503698017508537,27.795460138644653,2021-03,FUEL_ANNUAL_LOW_R17
2021-12-20,29.458226937571766,27.747482872960198,2021-03,FUEL_ANNUAL_LOW_R17
2021-12-27,29.41306515904591,27.699834179771933,2021-03,FUEL_ANNUAL_LOW_R17
2022-01-03,29.36820527344466,27.652507612916292,2021-03,FUEL_ANNUAL_LOW_R17
2022-01-10,29.323640717199787,27.60549723323503,2021-03,FUEL_ANNUAL_LOW_R17
2022-01-17,29.279365651683758,27.558797556654486,2021-03,FUEL_ANNUAL_LOW_R17
2022-01-24,29.23537486036529,27.51240350767529,2021-03,FUEL_ANNUAL_LOW_R17
2022-01-31,29.19166366067798,27.466310377708904,2021-03,FUEL_ANNUAL_LOW_R17
2022-02-07,29.148227828514454,27.42051378775569,2021-03,FUEL_ANNUAL_LOW_R17
2022-02-14,29.105063533548385,27.375009654971823,2021-03,FUEL_ANNUAL_LOW_R17
2022-02-21,29.062167283838622,27.32979416271934,2021-03,FUEL_ANNUAL_LOW_R17
2022-02-28,29.01953587838771,27.284863733736046,2021-03,FUEL_ANNUAL_LOW_R17
2022-03-07,28.977166366514957,27.24021500609969,2021-03,FUEL_ANNUAL_LOW_R17
2022-03-14,28.935056013066628,27.19584481169492,2021-03,FUEL_ANNUAL_LOW_R17
2022-03-21,28.893202268625064,27.151750156921853,2021-03,FUEL_ANNUAL_LOW_R17
2022-03-28,28.851602743998452,27.107928205412378,2021-03,FUEL_ANNUAL_LOW_R17
2021-03-01,29.32100539000002,28.266047110000017,2021-03,FUEL_ANNUAL_HIGH_R17
2021-03-08,29.813962030000027,28.69388123000003,2021-03,FUEL_ANNUAL_HIGH_R17
2021-03-15,30.69295740000001,29.37597336000001,2021-03,FUEL_ANNUAL_HIGH_R17
2021-03-22,31.188046750000005,29.63397675000001,2021-03,FUEL_ANNUAL_HIGH_R17
2021-03-29,31.333918499999985,29.721975509999986,2021-03,FUEL_ANNUAL_HIGH_R17
2021-04-05,31.382968212524837,29.73553345393245,2021-03,FUEL_ANNUAL_HIGH_R17
2021-04-12,31.416965900394175,29.742055682870618,2021-03,FUEL_ANNUAL_HIGH_R17
2021-04-19,31.3995696039074,29.709135188778287,2021-03,FUEL_ANNUAL_HIGH_R17
2021-04-26,31.37513765588348,29.67722383155021,2021-03,FUEL_ANNUAL_HIGH_R17
2021-05-03,31.35320085575396,29.652109047670233,2021-03,FUEL_ANNUAL_HIGH_R17
2021-05-10,31.334681671299474,29.632504170891526,2021-03,FUEL_ANNUAL_HIGH_R17
2021-05-17,31.319939395212298,29.61750157216325,2021-03,FUEL_ANNUAL_HIGH_R17
2021-05-24,31.308996360406155,29.6064301213841,2021-03,FUEL_ANNUAL_HIGH_R17
2021-05-31,31.301682648119314,29.598770855343528,2021-03,FUEL_ANNUAL_HIGH_R17
2021-06-07,31.29772752484073,29.594106545441353,2021-03,FUEL_ANNUAL_HIGH_R17
2021-06-14,31.296816215017902,29.59209106673955,2021-03,FUEL_ANNUAL_HIGH_R17
2021-06-21,31.29862424975606,29.59243038474537,2021-03,FUEL_ANNUAL_HIGH_R17
2021-06-28,31.302837425066073,29.59487040422562,2021-03,FUEL_ANNUAL_HIGH_R17
2021-07-05,31.309162626403896,29.59918891153311,2021-03,FUEL_ANNUAL_HIGH_R17
2021-07-12,31.31733294551209,29.605189994420574,2021-03,FUEL_ANNUAL_HIGH_R17
2021-07-19,31.32710931051506,29.612699992178744,2021-03,FUEL_ANNUAL_HIGH_R17
2021-07-26,31.3382800586641,29.621564417523178,2021-03,FUEL_ANNUAL_HIGH_R17
2021-08-02,31.350659362617012,29.631645517777343,2021-03,FUEL_ANNUAL_HIGH_R17
2021-08-09,31.364085082721026,29.642820274807,2021-03,FUEL_ANNUAL_HIGH_R17
2021-08-16,31.378416397964088,29.654978720399626,2021-03,FUEL_ANNUAL_HIGH_R17
2021-08-23,31.393531426426424,29.668022489267365,2021-03,FUEL_ANNUAL_HIGH_R17
2021-08-30,31.409324955355746,29.68186355886628,2021-03,FUEL_ANNUAL_HIGH_R17
2021-09-06,31.425706343692386,29.696423141470262,2021-03,FUEL_ANNUAL_HIGH_R17
2021-09-13,31.44259762431185,29.711630703883817,2021-03,FUEL_ANNUAL_HIGH_R17
2021-09-20,31.459931811754004,29.7274230964184,2021-03,FUEL_ANNUAL_HIGH_R17
2021-09-27,31.477651408731024,29.743743776801526,2021-03,FUEL_ANNUAL_HIGH_R17
2021-10-04,31.495707097953204,29.760542117415394,2021-03,FUEL_ANNUAL_HIGH_R17
2021-10-11,31.514056602634454,29.777772786186144,2021-03,FUEL_ANNUAL_HIGH_R17
2021-10-18,31.53266369804469,29.795395192868448,2021-03,FUEL_ANNUAL_HIGH_R17
2021-10-25,31.551497356768717,29.813372993571022,2021-03,FUEL_ANNUAL_HIGH_R17
2021-11-01,31.570531011339042,29.831673647253947,2021-03,FUEL_ANNUAL_HIGH_R17
2021-11-08,31.58974191927557,29.85026801866336,2021-03,FUEL_ANNUAL_HIGH_R17
2021-11-15,31.60911061706642,29.86913002279308,2021-03,FUEL_ANNUAL_HIGH_R17
2021-11-22,31.62862045113026,29.888236306502243,2021-03,FUEL_ANNUAL_HIGH_R17
2021-11-29,31.648257175235614,29.907565963389814,2021-03,FUEL_ANNUAL_HIGH_R17
2021-12-06,31.66800860517842,29.927100278442623,2021-03,FUEL_ANNUAL_HIGH_R17
2021-12-13,31.687864322717562,29.946822499342588,2021-03,FUEL_ANNUAL_HIGH_R17
2021-12-20,31.70781542183716,29.966717631646702,2021-03,FUEL_ANNUAL_HIGH_R17
2021-12-27,31.727854291347178,29.986772255345905,2021-03,FUEL_ANNUAL_HIGH_R17
2022-01-03,31.747974428659916,30.006974360570325,2021-03,FUEL_ANNUAL_HIGH_R17
2022-01-10,31.768170280299216,30.0273132004419,2021-03,FUEL_ANNUAL_HIGH_R17
2022-01-17,31.788437105323034,30.047779159284346,2021-03,FUEL_ANNUAL_HIGH_R17
2022-01-24,31.808770858379717,30.068363634587513,2021-03,FUEL_ANNUAL_HIGH_R17
2022-01-31,31.829168089583465,30.08905893129047,2021-03,FUEL_ANNUAL_HIGH_R17
2022-02-07,31.84962585879537,30.109858167097677,2021-03,FUEL_ANNUAL_HIGH_R17
2022-02-14,31.870141662240876,30.130755187676687,2021-03,FUEL_ANNUAL_HIGH_R17
2022-02-21,31.890713369690634,30.151744490706143,2021-03,FUEL_ANNUAL_HIGH_R17
2022-02-28,31.911339170685668,30.172821157850347,2021-03,FUEL_ANNUAL_HIGH_R17
2022-03-07,31.93201752850573,30.193980793833248,2021-03,FUEL_ANNUAL_HIGH_R17
2022-03-14,31.952747140766647,30.21521947187084,2021-03,FUEL_ANNUAL_HIGH_R17
2022-03-21,31.973526905692324,30.2365336847984,2021-03,FUEL_ANNUAL_HIGH_R17
2022-03-28,31.994355893244673,30.257920301298306,2021-03,FUEL_ANNUAL_HIGH_R17
2021-04-05,31.333918499999985,29.721975509999986,2021-04,FUEL_SPOT_ECM_R17
2021-04-12,31.507922399999963,29.671955969999964,2021-04,FUEL_SPOT_ECM_R17
2021-04-19,31.540010859999967,29.663079479999972,2021-04,FUEL_SPOT_ECM_R17
2021-04-26,31.578993619999984,29.66308193999998,2021-04,FUEL_SPOT_ECM_R17
2021-05-03,31.598986650000004,29.674001280000002,2021-04,FUEL_SPOT_ECM_R17
2021-05-10,31.57983757153893,29.660324307737504,2021-04,FUEL_SPOT_ECM_R17
2021-05-17,31.52059654942524,29.6144820343775,2021-04,FUEL_SPOT_ECM_R17
2021-05-24,31.434086400795213,29.550782770840087,2021-04,FUEL_SPOT_ECM_R17
2021-05-31,31.35945053482295,29.501135619921868,2021-04,FUEL_SPOT_ECM_R17
2021-06-07,31.2952769279136,29.460933329815195,2021-04,FUEL_SPOT_ECM_R17
2021-06-14,31.24024124354476,29.427392463665534,2021-04,FUEL_SPOT_ECM_R17
2021-06-21,31.19313548979358,29.398787631359085,2021-04,FUEL_SPOT_ECM_R17
2021-06-28,31.15287828220326,29.374012317718357,2021-04,FUEL_SPOT_ECM_R17
2021-07-05,31.11851422524956,29.35232646154936,2021-04,FUEL_SPOT_ECM_R17
2021-07-12,31.089207195054414,29.33321088008069,2021-04,FUEL_SPOT_ECM_R17
2021-07-19,31.06423052594025,29.31628287575045,2021-04,FUEL_SPOT_ECM_R17
2021-07-26,31.042955948844803,29.3012469248941,2021-04,FUEL_SPOT_ECM_R17
2021-08-02,31.024842385769976,29.287865524551595,2021-04,FUEL_SPOT_ECM_R17
2021-08-09,31.009425229576816,29.275941659701388,2021-04,FUEL_SPOT_ECM_R17
2021-08-16,30.996306439114054,29.26530800257827,2021-04,FUEL_SPOT_ECM_R17
2021-08-23,30.985145594362372,29.255820041597083,2021-04,FUEL_SPOT_ECM_R17
2021-08-30,30.97565194457132,29.247351530012427,2021-04,FUEL_SPOT_ECM_R17
2021-09-06,30.9675774177699,29.239791326672474,2021-04,FUEL_SPOT_ECM_R17
2021-09-13,30.96071052524009,29.23304109179882,2021-04,FUEL_SPOT_ECM_R17
2021-09-20,30.954871078299938,29.227013524602718,2021-04,FUEL_SPOT_ECM_R17
2021-09-27,30.94990562977064,29.221630958119754,2021-04,FUEL_SPOT_ECM_R17
2021-10-04,30.945683554130532,29.216824200701645,2021-04,FUEL_SPOT_ECM_R17
2021-10-11,30.94209368562362,29.212531556453214,2021-04,FUEL_SPOT_ECM_R17
2021-10-18,30.939041440637148,29.208697981866774,2021-04,FUEL_SPOT_ECM_R17
2021-10-25,30.936446358357347,29.205274350602075,2021-04,FUEL_SPOT_ECM_R17
2021-11-01,30.934240001383337,29.20221680714282,2021-04,FUEL_SPOT_ECM_R17
2021-11-08,30.932364165248476,29.19948619542518,2021-04,FUEL_SPOT_ECM_R17
2021-11-15,30.930769352474254,29.197047551907705,2021-04,FUEL_SPOT_ECM_R17
2021-11-22,30.92941347278604,29.194869654756076,2021-04,FUEL_SPOT_ECM_R17
2021-11-29,30.928260736441736,29.192924622322373,2021-04,FUEL_SPOT_ECM_R17
2021-12-06,30.927280712293445,29.191187555179514,2021-04,FUEL_SPOT_ECM_R17
2021-12-13,30.92644752626693,29.18963621678626,2021-04,FUEL_SPOT_ECM_R17
2021-12-20,30.925739179462678,29.188250748499264,2021-04,FUEL_SPOT_ECM_R17
2021-12-27,30.925136968116114,29.18701341517264,2021-04,FUEL_SPOT_ECM_R17
2022-01-03,30.92462499026151,29.185908378024482,2021-04,FUEL_SPOT_ECM_R17
2022-01-10,30.92418972617875,29.18492149182658,2021-04,FUEL_SPOT_ECM_R17
2022-01-17,30.923819681614344,29.184040123800354,2021-04,FUEL_SPOT_ECM_R17
2022-01-24,30.923505084401622,29.18325299188887,2021-04,FUEL_SPOT_ECM_R17
2022-01-31,30.923237626499414,29.182550020327934,2021-04,FUEL_SPOT_ECM_R17
2022-02-07,30.923010244657206,29.1819222106636,2021-04,FUEL_SPOT_ECM_R17
2022-02-14,30.922816933928164,29.181361526562824,2021-04,FUEL_SPOT_ECM_R17
2022-02-21,30.922652589113827,29.18086079094152,2021-04,FUEL_SPOT_ECM_R17
2022-02-28,30.922512869959302,29.180413594092432,2021-04,FUEL_SPOT_ECM_R17
2022-03-07,30.922394086542702,29.180014211636497,2021-04,FUEL_SPOT_ECM_R17
2022-03-14,30.922293101834608,29.179657531247017,2021-04,FUEL_SPOT_ECM_R17
2022-03-21,30.922207248855965,29.17933898720872,2021-04,FUEL_SPOT_ECM_R17
2022-03-28,30.922134260247706,29.179054501973816,2021-04,FUEL_SPOT_ECM_R17
2022-04-04,30.922072208392805,29.178800433966973,2021-04,FUEL_SPOT_ECM_R17
2022-04-11,30.922019454509904,29.17857353097098,2021-04,FUEL_SPOT_ECM_R17
2022-04-18,30.92197460537444,29.178370888496477,2021-04,FUEL_SPOT_ECM_R17
2022-04-25,30.92193647652446,29.17818991260282,2021-04,FUEL_SPOT_ECM_R17
2021-04-05,31.333918499999985,29.721975509999986,2021-04,FUEL_ANNUAL_R17
2021-04-12,31.507922399999963,29.671955969999964,2021-04,FUEL_ANNUAL_R17
2021-04-19,31.540010859999967,29.663079479999972,2021-04,FUEL_ANNUAL_R17
2021-04-26,31.578993619999984,29.66308193999998,2021-04,FUEL_ANNUAL_R17
2021-05-03,31.598986650000004,29.674001280000002,2021-04,FUEL_ANNUAL_R17
2021-05-10,31.57983757153893,29.660324307737504,2021-04,FUEL_ANNUAL_R17
2021-05-17,31.520407529210075,29.61428277465545,2021-04,FUEL_ANNUAL_R17
2021-05-24,31.433093043161595,29.549786452852956,2021-04,FUEL_ANNUAL_R17
2021-05-31,31.356923301906548,29.498689990428748,2021-04,FUEL_ANNUAL_R17
2021-06-07,31.290722776288295,29.456621958301255,2021-04,FUEL_ANNUAL_R17
2021-06-14,31.233325337534616,29.4209383703805,2021-04,FUEL_ANNUAL_R17
2021-06-21,31.183629101243984,29.389997728903563,2021-04,FUEL_ANNUAL_R17
2021-06-28,31.140624076060565,29.362745221218304,2021-04,FUEL_ANNUAL_R17
2021-07-05,31.103403094250076,29.33847369633329,2021-04,FUEL_ANNUAL_R17
2021-07-12,31.071162771610833,29.31668578578359,2021-04,FUEL_ANNUAL_R17
2021-07-19,31.043198801901557,29.297013945530807,2021-04,FUEL_ANNUAL_R17
2021-07-26,31.018898297498126,29.279173712638347,2021-04,FUEL_ANNUAL_R17
2021-08-02,30.99773085323332,29.262936049800675,2021-04,FUEL_ANNUAL_R17
2021-08-09,30.97923934267349,29.248110695627847,2021-04,FUEL_ANNUAL_R17
2021-08-16,30.963031028919143,29.234535892948678,2021-04,FUEL_ANNUAL_R17
2021-08-23,30.94876930194788,29.22207184183789,2021-04,FUEL_ANNUAL_R17
2021-08-30,30.93616618660265,29.210596352998056,2021-04,FUEL_ANNUAL_R17
2021-09-06,30.92497566344879,29.20000182294636,2021-04,FUEL_ANNUAL_R17
2021-09-13,30.914987785195198,29.190193022205634,2021-04,FUEL_ANNUAL_R17
2021-09-20,30.906023538714763,29.18108539965727,2021-04,FUEL_ANNUAL_R17
2021-09-27,30.89793038682583,29.17260372795498,2021-04,FUEL_ANNUAL_R17
2021-10-04,30.890578418382283,29.164680985033957,2021-04,FUEL_ANNUAL_R17
2021-10-11,30.883857035669305,29.157257407342428,2021-04,FUEL_ANNUAL_R17
2021-10-18,30.87767211194411,29.15027967408254,2021-04,FUEL_ANNUAL_R17
2021-10-25,30.871943557520698,29.143700195684296,2021-04,FUEL_ANNUAL_R17
2021-11-01,30.866603239043382,29.137476488073982,2021-04,FUEL_ANNUAL_R17
2021-11-08,30.86159320291115,29.131570619397245,2021-04,FUEL_ANNUAL_R17
2021-11-15,30.85686415985207,29.12594871906978,2021-04,FUEL_ANNUAL_R17
2021-11-22,30.852374193222193,29.120580541131957,2021-04,FUEL_ANNUAL_R17
2021-11-29,30.848087658635677,29.115439075324424,2021-04,FUEL_ANNUAL_R17
2021-12-06,30.84397424700573,29.110500200338727,2021-04,FUEL_ANNUAL_R17
2021-12-13,30.840008187006642,29.105742374480144,2021-04,FUEL_ANNUAL_R17
2021-12-20,30.836167566394785,29.101146359597802,2021-04,FUEL_ANNUAL_R17
2021-12-27,30.83243375459621,29.09669497464243,2021-04,FUEL_ANNUAL_R17
2022-01-03,30.82879091153142,29.092372875636737,2021-04,FUEL_ANNUAL_R17
2022-01-10,30.82522556985089,29.088166359207353,2021-04,FUEL_ANNUAL_R17
2022-01-17,30.821726279644782,29.084063187143702,2021-04,FUEL_ANNUAL_R17
2022-01-24,30.818283306307613,29.080052429726873,2021-04,FUEL_ANNUAL_R17
2022-01-31,30.814888373620818,29.076124325816437,2021-04,FUEL_ANNUAL_R17
2022-02-07,30.811534445296157,29.07227015790069,2021-04,FUEL_ANNUAL_R17
2022-02-14,30.80821553922907,29.06848214050873,2021-04,FUEL_ANNUAL_R17
2022-02-21,30.804926569568867,29.064753320554768,2021-04,FUEL_ANNUAL_R17
2022-02-28,30.80166321244282,29.061077488338398,2021-04,FUEL_ANNUAL_R17
2022-03-07,30.79842179179354,29.057449098061124,2021-04,FUEL_ANNUAL_R17
2022-03-14,30.795199182318065,29.05386319684152,2021-04,FUEL_ANNUAL_R17
2022-03-21,30.791992726947658,29.05031536132021,2021-04,FUEL_ANNUAL_R17
2022-03-28,30.788800166690635,29.0468016410432,2021-04,FUEL_ANNUAL_R17
2022-04-04,30.78561958098631,29.043318507898658,2021-04,FUEL_ANNUAL_R17
2022-04-11,30.782449336995537,29.03986281095996,2021-04,FUEL_ANNUAL_R17
2022-04-18,30.77928804648911,29.036431736156995,2021-04,FUEL_ANNUAL_R17
2022-04-25,30.776134529195648,29.033022770259336,2021-04,FUEL_ANNUAL_R17
2021-04-05,31.333918499999985,29.721975509999986,2021-04,FUEL_ANNUAL_LOW_R17
2021-04-12,31.507922399999963,29.671955969999964,2021-04,FUEL_ANNUAL_LOW_R17
2021-04-19,31.540010859999967,29.663079479999972,2021-04,FUEL_ANNUAL_LOW_R17
2021-04-26,31.578993619999984,29.66308193999998,2021-04,FUEL_ANNUAL_LOW_R17
2021-05-03,31.598986650000004,29.674001280000002,2021-04,FUEL_ANNUAL_LOW_R17
2021-05-10,31.57983757153893,29.660324307737504,2021-04,FUEL_ANNUAL_LOW_R17
2021-05-17,31.518008783602056,29.611754085421346,2021-04,FUEL_ANNUAL_LOW_R17
2021-05-24,31.42050333210352,29.537160062780874,2021-04,FUEL_ANNUAL_LOW_R17
2021-05-31,31.324942454777702,29.46774522793758,2021-04,FUEL_ANNUAL_LOW_R17
2021-06-07,31.23319223877343,29.40216648395451,2021-04,FUEL_ANNUAL_LOW_R17
2021-06-14,31.14612132642066,29.339572187380828,2021-04,FUEL_ANNUAL_LOW_R17
2021-06-21,31.06399249305646,29.279400414191326,2021-04,FUEL_ANNUAL_LOW_R17
2021-06-28,30.986713869064427,29.221262760831962,2021-04,FUEL_ANNUAL_LOW_R17
2021-07-05,30.913998393227132,29.16487710914908,2021-04,FUEL_ANNUAL_LOW_R17
2021-07-12,30.84546350783789,29.11002845321085,2021-04,FUEL_ANNUAL_LOW_R17
2021-07-19,30.780692149433136,29.05654583812537,2021-04,FUEL_ANNUAL_LOW_R17
2021-07-26,30.719268852341973,29.004288575820414,2021-04,FUEL_ANNUAL_LOW_R17
2021-08-02,30.660800007016,28.953137825508737,2021-04,FUEL_ANNUAL_LOW_R17
2021-08-09,30.604924167903437,28.902991297001215,2021-04,FUEL_ANNUAL_LOW_R17
2021-08-16,30.551316234677174,28.85375979000111,2021-04,FUEL_ANNUAL_LOW_R17
2021-08-23,30.49968797066068,28.805364828698902,2021-04,FUEL_ANNUAL_LOW_R17
2021-08-30,30.449786431612075,28.75773696358666,2021-04,FUEL_ANNUAL_LOW_R17
2021-09-06,30.40139129673668,28.71081449151325,2021-04,FUEL_ANNUAL_LOW_R17
2021-09-13,30.354311716190065,28.66454244778652,2021-04,FUEL_ANNUAL_LOW_R17
2021-09-20,30.30838304555678,28.618871783268283,2021-04,FUEL_ANNUAL_LOW_R17
2021-09-27,30.26346368173066,28.57375867356957,2021-04,FUEL_ANNUAL_LOW_R17
2021-10-04,30.219432115867168,28.52916392730624,2021-04,FUEL_ANNUAL_LOW_R17
2021-10-11,30.176184257597452,28.48505247201807,2021-04,FUEL_ANNUAL_LOW_R17
2021-10-18,30.133631047319344,28.44139290327504,2021-04,FUEL_ANNUAL_LOW_R17
2021-10-25,30.09169635147555,28.398157086688865,2021-04,FUEL_ANNUAL_LOW_R17
2021-11-01,30.05031512364658,28.35531980515887,2021-04,FUEL_ANNUAL_LOW_R17
2021-11-08,30.009431808347163,28.312858445365293,2021-04,FUEL_ANNUAL_LOW_R17
2021-11-15,29.96899896223768,28.27075271865627,2021-04,FUEL_ANNUAL_LOW_R17
2021-11-22,29.928976067513847,28.228984412275782,2021-04,FUEL_ANNUAL_LOW_R17
2021-11-29,29.889328513542736,28.187537167473995,2021-04,FUEL_ANNUAL_LOW_R17
2021-12-06,29.85002672475841,28.146396281503208,2021-04,FUEL_ANNUAL_LOW_R17
2021-12-13,29.811045415037114,28.105548530875588,2021-04,FUEL_ANNUAL_LOW_R17
2021-12-20,29.77236295101554,28.064982013569374,2021-04,FUEL_ANNUAL_LOW_R17
2021-12-27,29.73396080896584,28.02468600813484,2021-04,FUEL_ANNUAL_LOW_R17
2022-01-03,29.69582311183011,27.98465084787992,2021-04,FUEL_ANNUAL_LOW_R17
2022-01-10,29.657936234814898,27.944867808515827,2021-04,FUEL_ANNUAL_LOW_R17
2022-01-17,29.620288469545496,27.90532900781927,2021-04,FUEL_ANNUAL_LOW_R17
2022-01-24,29.582869738186083,27.866027316023974,2021-04,FUEL_ANNUAL_LOW_R17
2022-01-31,29.54567135015867,27.826956275792984,2021-04,FUEL_ANNUAL_LOW_R17
2022-02-07,29.50868579515701,27.78811003074658,2021-04,FUEL_ANNUAL_LOW_R17
2022-02-14,29.471906567069695,27.749483261630623,2021-04,FUEL_ANNUAL_LOW_R17
2022-02-21,29.43532801421584,27.71107112930807,2021-04,FUEL_ANNUAL_LOW_R17
2022-02-28,29.398945211973615,27.67286922384412,2021-04,FUEL_ANNUAL_LOW_R17
2022-03-07,29.362753854461666,27.63487351903328,2021-04,FUEL_ANNUAL_LOW_R17
2022-03-14,29.326750162428596,27.597080331786493,2021-04,FUEL_ANNUAL_LOW_R17
2022-03-21,29.290930804928642,27.55948628585867,2021-04,FUEL_ANNUAL_LOW_R17
2022-03-28,29.255292832722176,27.522088279452568,2021-04,FUEL_ANNUAL_LOW_R17
2022-04-04,29.219833621647247,27.484883456284514,2021-04,FUEL_ANNUAL_LOW_R17
2022-04-11,29.18455082446988,27.447869179741847,2021-04,FUEL_ANNUAL_LOW_R17
2022-04-18,29.14944232994419,27.411043009801542,2021-04,FUEL_ANNUAL_LOW_R17
2022-04-25,29.114506228002607,27.37440268241478,2021-04,FUEL_ANNUAL_LOW_R17
2021-04-05,31.333918499999985,29.721975509999986,2021-04,FUEL_ANNUAL_HIGH_R17
2021-04-12,31.507922399999963,29.671955969999964,2021-04,FUEL_ANNUAL_HIGH_R17
2021-04-19,31.540010859999967,29.663079479999972,2021-04,FUEL_ANNUAL_HIGH_R17
2021-04-26,31.578993619999984,29.66308193999998,2021-04,FUEL_ANNUAL_HIGH_R17
2021-05-03,31.598986650000004,29.674001280000002,2021-04,FUEL_ANNUAL_HIGH_R17
2021-05-10,31.57983757153893,29.660324307737504,2021-04,FUEL_ANNUAL_HIGH_R17
2021-05-17,31.522372302814198,29.616353982975166,2021-04,FUEL_ANNUAL_HIGH_R17
2021-05-24,31.443427746856717,29.560152428107326,2021-04,FUEL_ANNUAL_HIGH_R17
2021-05-31,31.383243821354657,29.524162569384313,2021-04,FUEL_ANNUAL_HIGH_R17
2021-06-07,31.33820976094285,29.501582038670534,2021-04,FUEL_ANNUAL_HIGH_R17
2021-06-14,31.3055306165023,29.4883304981806,2021-04,FUEL_ANNUAL_HIGH_R17
2021-06-21,31.28301233086511,29.48190336365077,2021-04,FUEL_ANNUAL_HIGH_R17
2021-06-28,31.268910286044672,29.48071477735849,2021-04,FUEL_ANNUAL_HIGH_R17
2021-07-05,31.261821263106945,29.483720299142554,2021-04,FUEL_ANNUAL_HIGH_R17
2021-07-12,31.260605319998326,29.49019959659766,2021-04,FUEL_ANNUAL_HIGH_R17
2021-07-19,31.26432847274475,29.49963072330382,2021-04,FUEL_ANNUAL_HIGH_R17
2021-07-26,31.272219993707722,29.51161688548448,2021-04,FUEL_ANNUAL_HIGH_R17
2021-08-02,31.28364010294314,29.525843343634527,2021-04,FUEL_ANNUAL_HIGH_R17
2021-08-09,31.298055147725485,29.542051663699198,2021-04,FUEL_ANNUAL_HIGH_R17
2021-08-16,31.315018255212813,29.560023999781507,2021-04,FUEL_ANNUAL_HIGH_R17
2021-08-23,31.334154046419993,29.5795732151073,2021-04,FUEL_ANNUAL_HIGH_R17
2021-08-30,31.355146410844302,29.600536434346782,2021-04,FUEL_ANNUAL_HIGH_R17
2021-09-06,31.37772862330711,29.62277064207336,2021-04,FUEL_ANNUAL_HIGH_R17
2021-09-13,31.401675279880738,29.646149526868882,2021-04,FUEL_ANNUAL_HIGH_R17
2021-09-20,31.426795666239503,29.670561105589353,2021-04,FUEL_ANNUAL_HIGH_R17
2021-09-27,31.452928268199788,29.69590585455152,2021-04,FUEL_ANNUAL_HIGH_R17
2021-10-04,31.47993620320715,29.72209518500466,2021-04,FUEL_ANNUAL_HIGH_R17
2021-10-11,31.50770340157957,29.74905016413351,2021-04,FUEL_ANNUAL_HIGH_R17
2021-10-18,31.536131403165882,29.77670041995551,2021-04,FUEL_ANNUAL_HIGH_R17
2021-10-25,31.56513666262899,29.804983190237383,2021-04,FUEL_ANNUAL_HIGH_R17
2021-11-01,31.59464827748225,29.833842488485917,2021-04,FUEL_ANNUAL_HIGH_R17
2021-11-08,31.62460606913286,29.863228367899303,2021-04,FUEL_ANNUAL_HIGH_R17
2021-11-15,31.654958959796158,29.893096269037414,2021-04,FUEL_ANNUAL_HIGH_R17
2021-11-22,31.68566359813675,29.92340644010735,2021-04,FUEL_ANNUAL_HIGH_R17
2021-11-29,31.71668319450449,29.95412342087066,2021-04,FUEL_ANNUAL_HIGH_R17
2021-12-06,31.74798653312551,29.985215582667482,2021-04,FUEL_ANNUAL_HIGH_R17
2021-12-13,31.779547133915024,30.0166547181564,2021-04,FUEL_ANNUAL_HIGH_R17
2021-12-20,31.81134254095078,30.04841567522512,2021-04,FUEL_ANNUAL_HIGH_R17
2021-12-27,31.843353718268776,30.080476030218364,2021-04,FUEL_ANNUAL_HIGH_R17
2022-01-03,31.875564536662168,30.112815796204384,2021-04,FUEL_ANNUAL_HIGH_R17
2022-01-10,31.907961337689397,30.145417162490993,2021-04,FUEL_ANNUAL_HIGH_R17
