threshold,clock,report_date,origin,as_of_utc,model,quarter,actual_turn,model_turn,cnb_turn,model_hit,cnb_hit,model_false_call,fully_future,actual_before,actual_centre,actual_after,model_before,model_centre,model_after,cnb_before,cnb_centre,cnb_after
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.47884735179285,15.029285204351972,12.274794872837171,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.652042955016213,18.42840732542623,14.963018716625664,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.42840732542623,14.963018716625664,12.118072168018635,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.783468135506215,18.77995481349039,15.347124037938174,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.77995481349039,15.347124037938174,12.723591669367146,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.783468135506215,18.77995481349039,15.347124037938174,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.77995481349039,15.347124037938174,12.723591669367146,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.598669992973296,18.14410284451908,14.58316804592818,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.14410284451908,14.58316804592818,11.646330767530849,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_POOL_R17,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.69104277639708,18.46172831516513,14.96464630922317,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,PATH_POOL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.46172831516513,14.96464630922317,12.183880856652957,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,RF_RESIDUAL_R15,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.848170839519828,18.99166879902456,15.705287523429574,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,RF_RESIDUAL_R15,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.99166879902456,15.705287523429574,13.10752209064426,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.553929176967387,17.9823548504674,14.334188075468871,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,17.9823548504674,14.334188075468871,11.32397525765029,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.874786962592093,19.506356034774274,17.49569718186916,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,19.506356034774274,17.49569718186916,15.96965520142443,19.6557739,16.1682854,11.4594623
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STATE_FAST_R15,2022Q4,-1,1,0,False,False,True,True,17.578003612072624,15.699043922150208,16.393468660721574,17.643421750498852,18.306023230426096,14.83261558972412,19.4927708743343,19.6557739,16.1682854
0.25,report,2022-08-11,2022-07,2022-08-09 21:59:00+00:00,STATE_FAST_R15,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.306023230426096,14.83261558972412,11.969527021094242,19.6557739,16.1682854,11.4594623
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_ALL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.668546929516523,14.94457653357298,11.933517663058815,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_ALL_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.94457653357298,11.933517663058815,10.446159991751072,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.69582346536869,15.078728678606106,12.107562297299358,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.078728678606106,12.107562297299358,10.689264727717315,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.62074529530351,14.737328663928087,11.534884923629503,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.737328663928087,11.534884923629503,9.827323029304264,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_FAST_H0_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.69022448402112,15.026550955780795,11.962449152558214,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_FAST_H0_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.026550955780795,11.962449152558214,10.416919275959737,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_NEWS_H0_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.740894109897397,15.280971670176172,12.499009863630356,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_NEWS_H0_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.280971670176172,12.499009863630356,11.30202333657651,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_NEWS_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.71175876232851,15.169451965344678,12.30780346365618,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_NEWS_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.169451965344678,12.30780346365618,11.02806619218633,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_ROBUST_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.699786367768056,15.115865452874424,12.205486990999832,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,CORE_ROBUST_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.115865452874424,12.205486990999832,10.872190557711695,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,DAMPED_P95_Q001_R16,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.70025658960159,15.117573094797024,12.207925838180964,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,DAMPED_P95_Q001_R16,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.117573094797024,12.207925838180964,10.87472581540202,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.71370423904908,15.141138573665245,12.203368255141273,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.141138573665245,12.203368255141273,10.764205749514334,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.75220468778728,15.31139790482222,12.510700532355516,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.31139790482222,12.510700532355516,11.21648054253705,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_OWN_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.702455799019106,15.052493526475043,11.88330120211927,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_OWN_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.052493526475043,11.88330120211927,10.255793694899802,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_PERSISTENCE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.7907836785167,15.482248553119538,12.81949956166283,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_PERSISTENCE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.482248553119538,12.81949956166283,11.67174357037915,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_SEASONAL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.583455366504868,14.67979175492655,11.451495575472942,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_SEASONAL_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.67979175492655,11.451495575472942,9.744042204660888,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_SYMMETRIC_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.70166966252202,15.04375435618737,11.966231465710754,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FOOD_SYMMETRIC_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.04375435618737,11.966231465710754,10.352662566856466,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FUEL_ANNUAL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.567114717983216,14.565191484167636,11.277918300215552,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FUEL_ANNUAL_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.565191484167636,11.277918300215552,9.544984004519412,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FUEL_SPOT_ECM_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.574227225422757,14.629014817230152,11.408696158962846,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,FUEL_SPOT_ECM_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.629014817230152,11.408696158962846,9.746714802090324,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,INDEPENDENT_BRIDGE,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.77126206531081,15.571548746823744,13.824131022268046,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,INDEPENDENT_BRIDGE,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.571548746823744,13.824131022268046,13.545967705113776,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_AR_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.65212008817159,14.883182195673216,11.730893673691478,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_AR_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.883182195673216,11.730893673691478,10.105152165440847,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.65076469191937,14.876771613879567,11.71730607123008,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.876771613879567,11.71730607123008,10.07956783862209,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.6480894051168,14.865803537034996,11.701499419619791,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.865803537034996,11.701499419619791,10.056186261134156,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.649715573705624,14.873148237974863,11.715736690319067,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.873148237974863,11.715736690319067,10.098115631583928,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_OWN_CORE_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.64817145823968,14.86532500109466,11.700719338120996,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,MONTHLY_OWN_CORE_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.86532500109466,11.700719338120996,10.05786338043901,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_COMPONENT_HALF_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.65827998009705,14.907926433803576,11.820914798316322,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_COMPONENT_HALF_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.907926433803576,11.820914798316322,10.257528759533011,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.64801308123367,14.871281341186169,11.708406022858332,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.871281341186169,11.708406022858332,10.06914985596992,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.672300555627192,14.96710622798824,11.87475005220704,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.96710622798824,11.87475005220704,10.306651030216091,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_POOL_R17,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.661072442972987,14.932814291787544,11.833103301993388,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,PATH_POOL_R17,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,14.932814291787544,11.833103301993388,10.27004500032053,14.8665554,10.1921138,6.95297995
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,RF_RESIDUAL_R15,2023Q1,1,0,0,False,False,False,True,15.699043922150208,16.393468660721574,11.15840613352934,18.68162113058109,15.063451347488936,12.240251909799596,18.4131830570712,14.8665554,10.1921138
0.25,report,2022-11-10,2022-10,2022-11-09 22:59:00+00:00,RF_RESIDUAL_R15,2023Q2,0,0,0,False,False,False,True,16.393468660721574,11.15840613352934,8.048806481176504,15.063451347488936,12.240251909799596,11.027505757496312,14.8665554,10.1921138,6.95297995
