origin,stage,family,band,signal,config,predicted_change,status,as_of,current_z,projected_z
2006-08,signal,goods,2,goods,l1,,insufficient_history,2006-09-09 00:00:00,-2.7371196796131994,
2006-09,signal,goods,2,goods,l1,,insufficient_history,2006-10-09 00:00:00,-2.6343975339601955,
2006-10,signal,goods,2,goods,l1,,insufficient_history,2006-11-09 00:00:00,-2.4292692569044565,
2006-11,signal,goods,2,goods,l1,,insufficient_history,2006-12-09 00:00:00,-2.4292692569044565,
2006-12,signal,goods,2,goods,l1,,insufficient_history,2007-01-09 00:00:00,-2.326862693935431,
2007-01,signal,goods,2,goods,l1,,insufficient_history,2007-02-09 00:00:00,-2.1223636451626673,
2007-02,signal,goods,2,goods,l1,,insufficient_history,2007-03-09 00:00:00,-2.4292692569044565,
2007-03,signal,goods,2,goods,l1,,insufficient_history,2007-04-09 00:00:00,-2.6343975339601955,
2007-04,signal,goods,2,goods,l1,,insufficient_history,2007-05-09 00:00:00,-2.020270731751945,
2007-05,signal,goods,2,goods,l1,,insufficient_history,2007-06-09 00:00:00,-1.612938192988363,
2007-06,signal,goods,2,goods,l1,,insufficient_history,2007-07-09 00:00:00,-1.71461588349705,
2007-07,signal,goods,2,goods,l1,,insufficient_history,2007-08-09 00:00:00,-1.612938192988363,
2007-08,signal,goods,2,goods,l1,,insufficient_history,2007-09-09 00:00:00,-2.224560894731972,
2007-09,signal,goods,2,goods,l1,,insufficient_history,2007-10-09 00:00:00,-2.326862693935431,
2007-10,signal,goods,2,goods,l1,,insufficient_history,2007-11-09 00:00:00,-1.511363781004817,
2007-11,signal,goods,2,goods,l1,,insufficient_history,2007-12-09 00:00:00,-1.2072581234269237,
2007-12,signal,goods,2,goods,l1,,insufficient_history,2008-01-09 00:00:00,-1.106094735942494,
2008-01,signal,goods,2,goods,l1,,insufficient_history,2008-02-09 00:00:00,-1.0050335853501442,
2008-02,signal,goods,2,goods,l1,,insufficient_history,2008-03-09 00:00:00,-1.308523954865547,
2008-03,signal,goods,2,goods,l1,,insufficient_history,2008-04-09 00:00:00,-1.308523954865547,
2008-04,signal,goods,2,goods,l1,,insufficient_history,2008-05-09 00:00:00,-1.4098924379501634,
2008-05,signal,goods,2,goods,l1,,insufficient_history,2008-06-09 00:00:00,-1.106094735942494,
2008-06,signal,goods,2,goods,l1,,insufficient_history,2008-07-09 00:00:00,-1.106094735942494,
2008-07,signal,goods,2,goods,l1,,insufficient_history,2008-08-09 00:00:00,-1.4098924379501634,
2008-08,signal,goods,2,goods,l1,,insufficient_history,2008-09-09 00:00:00,-1.4098924379501634,
2008-09,signal,goods,2,goods,l1,,insufficient_history,2008-10-09 00:00:00,-1.4098924379501634,
2008-10,signal,goods,2,goods,l1,,insufficient_history,2008-11-09 00:00:00,-1.612938192988363,
2008-11,signal,goods,2,goods,l1,,insufficient_history,2008-12-09 00:00:00,-2.4292692569044565,
2008-12,signal,goods,2,goods,l1,,insufficient_history,2009-01-09 00:00:00,-2.8399474521697976,
2009-01,signal,goods,2,goods,l1,,insufficient_history,2009-02-09 00:00:00,-3.2523191705560035,
2009-02,signal,goods,2,goods,l1,,insufficient_history,2009-03-09 00:00:00,-3.149066709137082,
2009-03,signal,goods,2,goods,l1,,insufficient_history,2009-04-09 00:00:00,-3.459144476961906,
2009-04,signal,goods,2,goods,l1,,insufficient_history,2009-05-09 00:00:00,-3.3556783528842726,
2009-05,signal,goods,2,goods,l1,,insufficient_history,2009-06-09 00:00:00,-3.666398437159144,
2009-06,signal,goods,2,goods,l1,,insufficient_history,2009-07-09 00:00:00,-3.562717764315113,
2009-07,signal,goods,2,goods,l1,,insufficient_history,2009-08-09 00:00:00,-3.459144476961906,
2009-08,signal,goods,2,goods,l1,,insufficient_history,2009-09-09 00:00:00,-3.666398437159144,
2009-09,signal,goods,2,goods,l1,,insufficient_history,2009-10-09 00:00:00,-3.666398437159144,
2009-10,signal,goods,2,goods,l1,,insufficient_history,2009-11-09 00:00:00,-3.562717764315113,
2009-11,signal,goods,2,goods,l1,,insufficient_history,2009-12-09 00:00:00,-2.6343975339601955,
2009-12,signal,goods,2,goods,l1,,insufficient_history,2010-01-09 00:00:00,-2.326862693935431,
2010-01,signal,goods,2,goods,l1,,insufficient_history,2010-02-08 23:59:00,-2.4292692569044565,
2010-02,signal,goods,2,goods,l1,,insufficient_history,2010-03-08 23:59:00,-2.8399474521697976,
2010-03,signal,goods,2,goods,l1,,insufficient_history,2010-04-08 23:59:00,-3.3556783528842726,
2010-04,signal,goods,2,goods,l1,,insufficient_history,2010-05-09 23:59:00,-3.459144476961906,
2010-05,signal,goods,2,goods,l1,,insufficient_history,2010-06-08 23:59:00,-3.2523191705560035,
2010-06,signal,goods,2,goods,l1,,insufficient_history,2010-07-11 23:59:00,-3.3556783528842726,
2010-07,signal,goods,2,goods,l1,,insufficient_history,2010-08-08 23:59:00,-3.666398437159144,
2010-08,signal,goods,2,goods,l1,,insufficient_history,2010-09-08 23:59:00,-3.666398437159144,
2010-09,signal,goods,2,goods,l1,,insufficient_history,2010-10-10 23:59:00,-3.666398437159144,
2010-10,signal,goods,2,goods,l1,0.2623763947678497,estimated,2010-11-08 23:59:00,-3.562717764315113,-3.3003413695472634
2010-11,signal,goods,2,goods,l1,0.41721684153342886,estimated,2010-12-08 23:59:00,-3.77018671840115,-3.352969876867721
2010-12,signal,goods,2,goods,l1,0.6097567438262558,estimated,2011-01-09 23:59:00,-3.9780870011844565,-3.368330257358201
2011-01,signal,goods,2,goods,l1,0.5298210504906471,estimated,2011-02-08 23:59:00,-3.77018671840115,-3.2403656679105026
2011-02,signal,goods,2,goods,l1,0.19581232958966116,estimated,2011-03-08 23:59:00,-3.2523191705560035,-3.0565068409663425
2011-03,signal,goods,2,goods,l1,-0.0026345207227997836,estimated,2011-04-10 23:59:00,-3.045920748470855,-3.0485552691936544
2011-04,signal,goods,2,goods,l1,-0.0631108966779448,estimated,2011-05-09 23:59:00,-2.942881069081214,-3.0059919657591587
2011-05,signal,goods,2,goods,l1,-0.012276253229779996,estimated,2011-06-08 23:59:00,-2.7371196796131994,-2.7493959328429796
2011-06,signal,goods,2,goods,l1,0.12100039111911401,estimated,2011-07-11 23:59:00,-2.942881069081214,-2.8218806779621
2011-07,signal,goods,2,goods,l1,-0.042239861882287406,estimated,2011-08-08 23:59:00,-2.7371196796131994,-2.7793595414954866
2011-08,signal,goods,2,goods,l1,-0.10104002795337774,estimated,2011-09-08 23:59:00,-2.6343975339601955,-2.735437561913573
2011-09,signal,goods,2,goods,l1,-0.23569509377321185,estimated,2011-10-09 23:59:00,-2.5317807984289877,-2.7674758922021994
2011-10,signal,goods,2,goods,l1,-0.28805756228509016,estimated,2011-11-08 23:59:00,-2.4292692569044565,-2.7173268191895468
2011-11,signal,goods,2,goods,l1,-0.4714249643718017,estimated,2011-12-08 23:59:00,-1.918281941677397,-2.3897069060491987
2011-12,signal,goods,2,goods,l1,-0.3679849804431019,estimated,2012-01-08 23:59:00,-1.8163970627671167,-2.184382043210219
2012-01,signal,goods,2,goods,l1,-0.13445804465738267,estimated,2012-02-15 23:59:00,-2.1223636451626673,-2.25682168982005
2012-02,signal,goods,2,goods,l1,-0.13379301571366803,estimated,2012-03-08 23:59:00,-1.8163970627671167,-1.9501900784807846
2012-03,signal,goods,2,goods,l1,-0.35083917632406925,estimated,2012-04-09 23:59:00,-1.612938192988363,-1.9637773693124323
2012-04,signal,goods,2,goods,l1,-0.35226687277661467,estimated,2012-05-09 23:59:00,-1.8163970627671167,-2.1686639355437314
2012-05,signal,goods,2,goods,l1,-0.5362999073310204,estimated,2012-06-10 23:59:00,-1.612938192988363,-2.1492381003193834
2012-06,signal,goods,2,goods,l1,-0.44517548015708813,estimated,2012-07-10 23:59:00,-1.612938192988363,-2.058113673145451
2012-07,signal,goods,2,goods,l1,-0.2710568670407631,estimated,2012-08-08 23:59:00,-1.8163970627671167,-2.0874539298078796
2012-08,signal,goods,2,goods,l1,-0.2426371362683932,estimated,2012-09-09 23:59:00,-2.020270731751945,-2.262907868020338
2012-09,signal,goods,2,goods,l1,-0.22738029410695385,estimated,2012-10-08 23:59:00,-2.020270731751945,-2.247651025858899
2012-10,signal,goods,2,goods,l1,-0.20084665797187806,estimated,2012-11-08 23:59:00,-2.224560894731972,-2.42540755270385
2012-11,signal,goods,2,goods,l1,-0.09130849608610628,estimated,2012-12-09 23:59:00,-2.224560894731972,-2.315869390818078
2012-12,signal,goods,2,goods,l1,-0.11520179521507265,estimated,2013-01-08 23:59:00,-2.020270731751945,-2.1354725269670176
2013-01,signal,goods,2,goods,l1,-0.10023956960015969,estimated,2013-02-10 23:59:00,-2.020270731751945,-2.1205103013521045
2013-02,signal,goods,2,goods,l1,0.010890696805834823,estimated,2013-03-10 23:59:00,-2.020270731751945,-2.00938003494611
2013-03,signal,goods,2,goods,l1,-0.18333087578933,estimated,2013-04-08 23:59:00,-1.8163970627671167,-1.9997279385564466
2013-04,signal,goods,2,goods,l1,-0.19313125087213828,estimated,2013-05-09 23:59:00,-1.71461588349705,-1.9077471343691883
2013-05,signal,goods,2,goods,l1,-0.4116284985052778,estimated,2013-06-09 23:59:00,-1.4098924379501634,-1.8215209364554412
2013-06,signal,goods,2,goods,l1,-0.3518412846996651,estimated,2013-07-08 23:59:00,-1.511363781004817,-1.863205065704482
2013-07,signal,goods,2,goods,l0.1,-0.9658567800169104,estimated,2013-08-08 23:59:00,-1.106094735942494,-2.0719515159594044
2013-08,signal,goods,2,goods,l0.1,-0.9686819950495016,estimated,2013-09-08 23:59:00,-0.803217169726426,-1.7718991647759275
2013-09,signal,goods,2,goods,l0.1,-0.9029922332898879,estimated,2013-10-08 23:59:00,-0.9040744652149064,-1.8070666985047943
2013-10,signal,goods,2,goods,l0.1,-0.7274778376381984,estimated,2013-11-10 23:59:00,-1.0050335853501442,-1.7325114229883427
2013-11,signal,goods,2,goods,l0.1,-1.1914178725980584,estimated,2013-12-08 23:59:00,-0.702461493696446,-1.8938793662945044
2013-12,signal,goods,2,goods,l0.1,-0.224740363397041,estimated,2014-01-08 23:59:00,-1.2072581234269237,-1.4319984868239648
2014-01,signal,goods,2,goods,l0.1,-0.23892352405389686,estimated,2014-02-11 23:59:00,-0.803217169726426,-1.0421406937803228
2014-02,signal,goods,2,goods,l0.1,-0.43600578927514005,estimated,2014-03-09 23:59:00,-0.40080213975388185,-0.8368079290290219
2014-03,signal,goods,2,goods,l10,-0.1137226139102155,estimated,2014-04-08 23:59:00,-0.40080213975388185,-0.5145247536640973
2014-04,signal,goods,2,goods,l10,-0.11734973404304533,estimated,2014-05-11 23:59:00,-0.40080213975388185,-0.5181518737969272
2014-05,signal,goods,2,goods,l10,-0.08656038507958023,estimated,2014-06-08 23:59:00,-0.5012541823544282,-0.5878145674340084
2014-06,signal,goods,2,goods,l10,-0.09807176105253454,estimated,2014-07-08 23:59:00,-0.20020026706730776,-0.2982720281198423
2014-07,signal,goods,2,goods,l10,-0.1029457883441153,estimated,2014-08-10 23:59:00,0.19980026626730563,0.09685447792319032
2014-08,signal,goods,2,goods,l10,-0.09042310861254843,estimated,2014-09-08 23:59:00,0.19980026626730563,0.1093771576547572
2014-09,signal,goods,2,goods,l10,-0.08189871956686227,estimated,2014-10-08 23:59:00,0.2995508979798479,0.21765217841298562
2014-10,signal,goods,2,goods,l10,-0.09082718358465582,estimated,2014-11-09 23:59:00,0.2995508979798479,0.2087237143951921
2014-11,signal,goods,2,goods,l10,-0.0661154235494391,estimated,2014-12-08 23:59:00,0.0,-0.0661154235494391
2014-12,signal,goods,2,goods,l10,-0.08747880878684594,estimated,2015-01-08 23:59:00,0.19980026626730563,0.11232145748045969
2015-01,signal,goods,2,goods,l10,-0.08817619112240968,estimated,2015-02-08 23:59:00,0.49875415110390736,0.4105779599814977
2015-02,signal,goods,2,goods,l10,-0.06345167708739761,estimated,2015-03-08 23:59:00,0.39920212695374535,0.3357504498663477
2015-03,signal,goods,2,goods,l10,-0.05850194443881622,estimated,2015-04-08 23:59:00,0.39920212695374535,0.3407001825149291
2015-04,signal,goods,2,goods,l10,-0.04092991668817777,estimated,2015-05-11 23:59:00,0.2995508979798479,0.25862098129167016
2015-05,signal,goods,2,goods,l10,-0.041734134756804715,estimated,2015-06-08 23:59:00,0.39920212695374535,0.35746799219694064
2015-06,signal,goods,2,goods,l10,-0.038956905158884045,estimated,2015-07-08 23:59:00,0.49875415110390736,0.4597972459450233
2015-07,signal,goods,2,goods,l10,-0.028032419172105087,estimated,2015-08-09 23:59:00,0.19980026626730563,0.17176784709520054
2015-08,signal,goods,2,goods,l10,-0.0473868050290787,estimated,2015-09-08 23:59:00,0.2995508979798479,0.2521640929507692
2015-09,signal,goods,2,goods,l10,-0.03714734516675933,estimated,2015-10-08 23:59:00,0.2995508979798479,0.2624035528130886
2015-10,signal,goods,2,goods,l10,-0.03485866926111274,estimated,2015-11-08 23:59:00,0.5982071677547464,0.5633484984936337
2015-11,signal,goods,2,goods,l10,-0.03374313694698494,estimated,2015-12-08 23:59:00,0.6975613736425241,0.6638182366955392
2015-12,signal,goods,2,goods,l10,-0.029817314464355885,estimated,2016-01-11 23:59:00,0.6975613736425241,0.6677440591781683
2016-01,signal,goods,2,goods,l10,-0.029419772314666418,estimated,2016-02-11 23:59:00,0.7968169649176874,0.767397192603021
2016-02,signal,goods,2,goods,l10,-0.012231127209073399,estimated,2016-03-08 23:59:00,0.5982071677547464,0.585976040545673
2016-03,signal,goods,2,goods,l10,-0.005374558767068194,estimated,2016-04-10 23:59:00,0.7968169649176874,0.7914424061506192
2016-04,signal,goods,2,goods,l10,-0.0011873046712317674,estimated,2016-05-09 23:59:00,0.8959741371471904,0.8947868324759587
2016-05,signal,goods,2,goods,l10,0.002327297039858786,estimated,2016-06-08 23:59:00,0.5982071677547464,0.6005344647946051
2016-06,signal,goods,2,goods,l10,0.0022745060412174916,estimated,2016-07-11 23:59:00,0.5982071677547464,0.6004816737959638
2016-07,signal,goods,2,goods,l10,0.002989520334653015,estimated,2016-08-08 23:59:00,0.5982071677547464,0.6011966880893994
2016-08,signal,goods,2,goods,l10,0.0004944344031808297,estimated,2016-09-08 23:59:00,0.7968169649176874,0.7973113993208683
2016-09,signal,goods,2,goods,l10,0.0011600162526253202,estimated,2016-10-09 23:59:00,0.5982071677547464,0.5993671840073717
2016-10,signal,goods,2,goods,l10,0.0052764579623576,estimated,2016-11-08 23:59:00,0.39920212695374535,0.40447858491610295
2016-11,signal,goods,2,goods,l10,0.013808150407614392,estimated,2016-12-08 23:59:00,0.5982071677547464,0.6120153181623608
2016-12,signal,goods,2,goods,l10,0.011022830979393687,estimated,2017-01-09 23:59:00,0.8959741371471904,0.9069969681265841
2017-01,signal,goods,2,goods,l10,0.026352690957857448,estimated,2017-02-09 23:59:00,0.2995508979798479,0.3259035889377054
2017-02,signal,goods,2,goods,l10,0.010419261774048385,estimated,2017-03-08 23:59:00,0.6975613736425241,0.7079806354165725
2017-03,signal,goods,2,goods,l10,0.016941089529569592,estimated,2017-04-09 23:59:00,0.49875415110390736,0.5156952406334769
2017-04,signal,goods,2,goods,l10,0.009559124726287688,estimated,2017-05-09 23:59:00,0.5982071677547464,0.6077662924810341
2017-05,signal,goods,2,goods,l10,-0.01389875892246615,estimated,2017-06-08 23:59:00,0.8959741371471904,0.8820753782247243
2017-06,signal,goods,2,goods,l10,-0.02112828265898712,estimated,2017-07-11 23:59:00,0.8959741371471904,0.8748458544882033
2017-07,signal,goods,2,goods,l10,-0.01569942659241216,estimated,2017-08-08 23:59:00,0.5982071677547464,0.5825077411623342
2017-08,signal,goods,2,goods,l10,-0.004341183442625825,estimated,2017-09-10 23:59:00,0.6975613736425241,0.6932201901998983
2017-09,signal,goods,2,goods,l10,0.004791969356413697,estimated,2017-10-08 23:59:00,0.6975613736425241,0.7023533429989378
2017-10,signal,goods,2,goods,l10,0.006731126409089805,estimated,2017-11-08 23:59:00,0.8959741371471904,0.9027052635562802
2017-11,signal,goods,2,goods,l10,-0.0005805532739869565,estimated,2017-12-10 23:59:00,0.7968169649176874,0.7962364116437004
2017-12,signal,goods,2,goods,l10,-0.00620668496110179,estimated,2018-01-09 23:59:00,0.6975613736425241,0.6913546886814224
2018-01,signal,goods,2,goods,l10,-0.003979771403339309,estimated,2018-02-13 23:59:00,0.49875415110390736,0.49477437970056803
2018-02,signal,goods,2,goods,l10,0.01396221745641583,estimated,2018-03-08 23:59:00,-0.3004509020298722,-0.28648868457345633
2018-03,signal,goods,2,goods,l10,0.004539145741419582,estimated,2018-04-09 23:59:00,0.09995003330835331,0.1044891790497729
2018-04,signal,goods,2,goods,l10,0.0018605640089709313,estimated,2018-05-09 23:59:00,0.09995003330835331,0.10181059731732424
