a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage,frequency,seasonal_adjustment
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2002-09,166395.3,level,t_plus_31d,2002-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2002-10,169953.5,level,t_plus_31d,2002-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2002-11,174532.5,level,t_plus_31d,2002-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2002-12,181413.6,level,t_plus_31d,2003-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-01,185014.9,level,t_plus_31d,2003-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-02,187145.1,level,t_plus_31d,2003-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-03,190292.0,level,t_plus_31d,2003-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-04,194209.0,level,t_plus_31d,2003-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-05,196716.4,level,t_plus_31d,2003-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-06,200819.4,level,t_plus_31d,2003-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-07,206999.1,level,t_plus_31d,2003-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-08,212412.0,level,t_plus_31d,2003-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-09,214033.3,level,t_plus_31d,2003-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-10,222910.4,level,t_plus_31d,2003-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-11,225894.3,level,t_plus_31d,2003-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2003-12,237412.9,level,t_plus_31d,2004-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-01,242782.7,level,t_plus_31d,2004-03-02,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-02,242958.4,level,t_plus_31d,2004-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-03,246047.1,level,t_plus_31d,2004-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-04,252221.4,level,t_plus_31d,2004-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-05,258887.4,level,t_plus_31d,2004-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-06,266647.0,level,t_plus_31d,2004-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-07,270410.7,level,t_plus_31d,2004-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-08,277326.0,level,t_plus_31d,2004-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-09,284778.1,level,t_plus_31d,2004-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-10,292600.5,level,t_plus_31d,2004-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-11,300470.6,level,t_plus_31d,2004-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2004-12,313689.1,level,t_plus_31d,2005-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-01,315877.6,level,t_plus_31d,2005-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-02,319064.0,level,t_plus_31d,2005-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-03,326410.6,level,t_plus_31d,2005-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-04,333833.7,level,t_plus_31d,2005-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-05,342652.3,level,t_plus_31d,2005-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-06,352854.1,level,t_plus_31d,2005-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-07,359844.2,level,t_plus_31d,2005-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-08,369236.4,level,t_plus_31d,2005-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-09,378054.7,level,t_plus_31d,2005-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-10,388771.7,level,t_plus_31d,2005-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-11,399435.2,level,t_plus_31d,2005-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2005-12,414913.9,level,t_plus_31d,2006-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-01,419476.9,level,t_plus_31d,2006-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-02,424832.2,level,t_plus_31d,2006-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-03,434507.1,level,t_plus_31d,2006-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-04,441494.3,level,t_plus_31d,2006-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-05,452651.2,level,t_plus_31d,2006-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-06,464891.4,level,t_plus_31d,2006-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-07,475546.5,level,t_plus_31d,2006-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-08,486453.0,level,t_plus_31d,2006-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-09,498290.5,level,t_plus_31d,2006-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-10,508469.9,level,t_plus_31d,2006-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-11,520498.4,level,t_plus_31d,2006-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2006-12,536390.9,level,t_plus_31d,2007-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-01,544022.6,level,t_plus_31d,2007-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-02,553009.3,level,t_plus_31d,2007-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-03,567521.3,level,t_plus_31d,2007-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-04,580301.6,level,t_plus_31d,2007-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-05,595576.6,level,t_plus_31d,2007-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-06,612093.1,level,t_plus_31d,2007-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-07,627215.5,level,t_plus_31d,2007-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-08,643483.9,level,t_plus_31d,2007-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-09,656928.9,level,t_plus_31d,2007-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-10,673922.2,level,t_plus_31d,2007-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-11,693342.4,level,t_plus_31d,2007-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2007-12,720915.9,level,t_plus_31d,2008-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-01,730041.0,level,t_plus_31d,2008-03-02,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-02,739375.7,level,t_plus_31d,2008-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-03,751006.5,level,t_plus_31d,2008-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-04,764663.7,level,t_plus_31d,2008-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-05,778290.6,level,t_plus_31d,2008-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-06,793345.3,level,t_plus_31d,2008-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-07,809214.0,level,t_plus_31d,2008-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-08,821705.5,level,t_plus_31d,2008-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-09,835811.6,level,t_plus_31d,2008-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-10,846988.3,level,t_plus_31d,2008-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-11,858774.8,level,t_plus_31d,2008-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2008-12,873373.9,level,t_plus_31d,2009-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-01,877506.0,level,t_plus_31d,2009-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-02,889508.0,level,t_plus_31d,2009-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-03,899472.0,level,t_plus_31d,2009-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-04,908531.2,level,t_plus_31d,2009-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-05,915466.9,level,t_plus_31d,2009-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-06,925700.1,level,t_plus_31d,2009-07-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-07,935208.6,level,t_plus_31d,2009-08-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-08,942979.6,level,t_plus_31d,2009-10-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-09,950551.0,level,t_plus_31d,2009-10-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-10,958320.8,level,t_plus_31d,2009-12-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-11,963957.9,level,t_plus_31d,2009-12-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2009-12,974750.9,level,t_plus_31d,2010-01-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-01,976648.4,level,t_plus_31d,2010-03-03,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-02,979398.0,level,t_plus_31d,2010-03-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-03,983970.6,level,t_plus_31d,2010-05-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-04,987905.5,level,t_plus_31d,2010-05-31,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-05,994011.2,level,t_plus_31d,2010-07-01,"current, downloaded 2026-09-12",M,
59,,cnb_arad:SUCM102211XXX101101,data\paper_replication\official_cnb_arad_20260912\raw\arad_a6_candidates_14codes.json,2010-06,1000558.3,level,t_plus_31d,2010-07-31,"current, downloaded 2026-09-12",M,
