a6_number,column,ticker,statistic,period,value,available_from_assumed,candidate_lane_status,validation_verdicts
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-01,9.6,2018-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-02,12.6,2018-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-03,16.2,2018-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-04,13.0,2018-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-05,11.5,2018-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-06,15.2,2018-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-07,18.1,2018-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-08,14.0,2018-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-09,11.2,2018-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-10,6.8,2018-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-11,3.6,2018-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2018-12,6.0,2019-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-01,4.4,2019-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-02,7.1,2019-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-03,-0.9,2019-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-04,6.2,2019-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-05,0.2,2019-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-06,-1.5,2019-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-07,-20.1,2019-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-08,-19.8,2019-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-09,-21.7,2019-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-10,-13.1,2019-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-11,-7.5,2019-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2019-12,-13.8,2020-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-01,-17.5,2020-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-02,-14.0,2020-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-03,-12.7,2020-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-04,-33.9,2020-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-05,-62.9,2020-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-06,-62.7,2020-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-07,-28.0,2020-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-08,-6.1,2020-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-09,9.1,2020-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-10,3.2,2020-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-11,9.2,2020-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2020-12,2.5,2021-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-01,8.7,2021-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-02,-4.4,2021-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-03,-7.2,2021-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-04,3.2,2021-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-05,5.5,2021-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-06,8.0,2021-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-07,-0.5,2021-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-08,-0.2,2021-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-09,-8.1,2021-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-10,-11.3,2021-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-11,-18.2,2021-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2021-12,9.4,2022-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-01,7.3,2022-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-02,3.0,2022-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-03,4.3,2022-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-04,2.0,2022-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-05,2.4,2022-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-06,13.0,2022-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-07,17.4,2022-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-08,10.8,2022-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-09,-2.0,2022-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-10,4.6,2022-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-11,-1.2,2022-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2022-12,-8.9,2023-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-01,-7.7,2023-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-02,-7.5,2023-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-03,5.3,2023-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-04,8.2,2023-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-05,-9.8,2023-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-06,-14.4,2023-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-07,-0.3,2023-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-08,-12.3,2023-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-09,0.2,2023-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-10,-8.4,2023-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-11,-1.3,2023-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2023-12,-3.1,2024-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-01,1.3,2024-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-02,-3.4,2024-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-03,-2.5,2024-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-04,-3.9,2024-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-05,4.6,2024-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-06,-3.8,2024-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-07,-9.4,2024-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-08,-3.6,2024-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-09,6.1,2024-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-10,3.7,2024-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-11,4.7,2024-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2024-12,7.5,2025-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-01,8.8,2025-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-02,10.4,2025-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-03,0.3,2025-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-04,3.8,2025-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-05,9.3,2025-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-06,15.1,2025-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-07,6.3,2025-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-08,9.7,2025-09-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-09,-5.6,2025-10-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-10,5.0,2025-11-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-11,14.3,2025-12-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2025-12,8.8,2026-01-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-01,-0.9,2026-02-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-02,9.2,2026-03-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-03,15.5,2026-04-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-04,13.3,2026-05-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-05,11.6,2026-06-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-06,11.8,2026-07-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-07,19.0,2026-08-01,identical_mirror,identical_SA
1,bbg__production_observed_past3m__as_reported,EUI6CZ Index,as_reported,2026-08,15.6,2026-09-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-01,27.9,2000-02-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-02,30.9,2000-03-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-03,35.4,2000-04-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-04,8.9,2000-05-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-05,45.9,2000-06-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-06,55.8,2000-07-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-07,45.2,2000-08-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-08,33.3,2000-09-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-09,36.8,2000-10-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-10,38.7,2000-11-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-11,18.9,2000-12-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2000-12,23.4,2001-01-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-01,32.9,2001-02-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-02,39.8,2001-03-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-03,36.4,2001-04-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-04,23.9,2001-05-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-05,27.1,2001-06-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-06,13.5,2001-07-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-07,19.8,2001-08-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-08,35.4,2001-09-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-09,23.6,2001-10-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-10,23.6,2001-11-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-11,7.2,2001-12-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2001-12,10.5,2002-01-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-01,22.0,2002-02-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-02,29.2,2002-03-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-03,33.8,2002-04-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-04,30.9,2002-05-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-05,19.2,2002-06-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-06,27.8,2002-07-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-07,29.4,2002-08-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-08,18.9,2002-09-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-09,16.5,2002-10-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-10,22.5,2002-11-01,identical_mirror,identical_SA
2,bbg__production_expected_next3m__as_reported,EUI1CZ Index,as_reported,2002-11,18.6,2002-12-01,identical_mirror,identical_SA
