a6_number,component,source_id,source_file,period,value,value_kind,availability_rule,available_from_assumed,vintage
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2006-12,35.5,balance,ec_bcs_next_month,2007-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-01,30.7,balance,ec_bcs_next_month,2007-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-02,32.9,balance,ec_bcs_next_month,2007-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-03,38.0,balance,ec_bcs_next_month,2007-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-04,29.7,balance,ec_bcs_next_month,2007-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-05,27.1,balance,ec_bcs_next_month,2007-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-06,22.7,balance,ec_bcs_next_month,2007-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-07,29.6,balance,ec_bcs_next_month,2007-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-08,25.4,balance,ec_bcs_next_month,2007-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-09,22.6,balance,ec_bcs_next_month,2007-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-10,17.4,balance,ec_bcs_next_month,2007-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-11,24.4,balance,ec_bcs_next_month,2007-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2007-12,34.2,balance,ec_bcs_next_month,2008-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-01,32.4,balance,ec_bcs_next_month,2008-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-02,24.3,balance,ec_bcs_next_month,2008-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-03,19.8,balance,ec_bcs_next_month,2008-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-04,22.9,balance,ec_bcs_next_month,2008-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-05,15.6,balance,ec_bcs_next_month,2008-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-06,16.5,balance,ec_bcs_next_month,2008-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-07,9.2,balance,ec_bcs_next_month,2008-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-08,-0.8,balance,ec_bcs_next_month,2008-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-09,-9.1,balance,ec_bcs_next_month,2008-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-10,-16.1,balance,ec_bcs_next_month,2008-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-11,-29.6,balance,ec_bcs_next_month,2008-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2008-12,-39.6,balance,ec_bcs_next_month,2009-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-01,-42.3,balance,ec_bcs_next_month,2009-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-02,-49.7,balance,ec_bcs_next_month,2009-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-03,-40.4,balance,ec_bcs_next_month,2009-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-04,-27.1,balance,ec_bcs_next_month,2009-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-05,-20.7,balance,ec_bcs_next_month,2009-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-06,-19.5,balance,ec_bcs_next_month,2009-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-07,-13.7,balance,ec_bcs_next_month,2009-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-08,-2.1,balance,ec_bcs_next_month,2009-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-09,6.7,balance,ec_bcs_next_month,2009-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-10,8.2,balance,ec_bcs_next_month,2009-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-11,2.0,balance,ec_bcs_next_month,2009-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2009-12,1.3,balance,ec_bcs_next_month,2010-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-01,2.7,balance,ec_bcs_next_month,2010-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-02,4.0,balance,ec_bcs_next_month,2010-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-03,9.2,balance,ec_bcs_next_month,2010-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-04,18.3,balance,ec_bcs_next_month,2010-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-05,22.5,balance,ec_bcs_next_month,2010-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-06,23.1,balance,ec_bcs_next_month,2010-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-07,24.7,balance,ec_bcs_next_month,2010-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-08,19.4,balance,ec_bcs_next_month,2010-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-09,21.2,balance,ec_bcs_next_month,2010-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-10,25.1,balance,ec_bcs_next_month,2010-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-11,22.0,balance,ec_bcs_next_month,2010-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2010-12,26.1,balance,ec_bcs_next_month,2011-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-01,24.4,balance,ec_bcs_next_month,2011-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-02,23.4,balance,ec_bcs_next_month,2011-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-03,17.4,balance,ec_bcs_next_month,2011-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-04,10.7,balance,ec_bcs_next_month,2011-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-05,6.4,balance,ec_bcs_next_month,2011-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-06,5.8,balance,ec_bcs_next_month,2011-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-07,6.1,balance,ec_bcs_next_month,2011-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-08,7.5,balance,ec_bcs_next_month,2011-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-09,-4.8,balance,ec_bcs_next_month,2011-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-10,-8.5,balance,ec_bcs_next_month,2011-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-11,-1.5,balance,ec_bcs_next_month,2011-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2011-12,0.6,balance,ec_bcs_next_month,2012-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-01,-0.6,balance,ec_bcs_next_month,2012-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-02,2.6,balance,ec_bcs_next_month,2012-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-03,3.4,balance,ec_bcs_next_month,2012-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-04,0.1,balance,ec_bcs_next_month,2012-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-05,-0.4,balance,ec_bcs_next_month,2012-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-06,-2.8,balance,ec_bcs_next_month,2012-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-07,-7.3,balance,ec_bcs_next_month,2012-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-08,-10.1,balance,ec_bcs_next_month,2012-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-09,-10.2,balance,ec_bcs_next_month,2012-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-10,-7.1,balance,ec_bcs_next_month,2012-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-11,0.6,balance,ec_bcs_next_month,2012-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2012-12,-6.1,balance,ec_bcs_next_month,2013-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-01,-6.2,balance,ec_bcs_next_month,2013-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-02,-10.3,balance,ec_bcs_next_month,2013-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-03,-8.3,balance,ec_bcs_next_month,2013-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-04,-7.2,balance,ec_bcs_next_month,2013-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-05,-3.0,balance,ec_bcs_next_month,2013-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-06,1.0,balance,ec_bcs_next_month,2013-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-07,-6.1,balance,ec_bcs_next_month,2013-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-08,-0.6,balance,ec_bcs_next_month,2013-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-09,5.8,balance,ec_bcs_next_month,2013-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-10,1.0,balance,ec_bcs_next_month,2013-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-11,7.1,balance,ec_bcs_next_month,2013-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2013-12,9.5,balance,ec_bcs_next_month,2014-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-01,3.7,balance,ec_bcs_next_month,2014-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-02,14.5,balance,ec_bcs_next_month,2014-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-03,12.9,balance,ec_bcs_next_month,2014-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-04,11.1,balance,ec_bcs_next_month,2014-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-05,8.9,balance,ec_bcs_next_month,2014-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-06,8.3,balance,ec_bcs_next_month,2014-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-07,9.1,balance,ec_bcs_next_month,2014-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-08,9.4,balance,ec_bcs_next_month,2014-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-09,11.0,balance,ec_bcs_next_month,2014-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-10,13.0,balance,ec_bcs_next_month,2014-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-11,7.4,balance,ec_bcs_next_month,2014-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2014-12,8.9,balance,ec_bcs_next_month,2015-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-01,11.7,balance,ec_bcs_next_month,2015-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-02,9.5,balance,ec_bcs_next_month,2015-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-03,7.8,balance,ec_bcs_next_month,2015-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-04,11.3,balance,ec_bcs_next_month,2015-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-05,7.5,balance,ec_bcs_next_month,2015-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-06,6.8,balance,ec_bcs_next_month,2015-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-07,15.3,balance,ec_bcs_next_month,2015-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-08,15.8,balance,ec_bcs_next_month,2015-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-09,9.5,balance,ec_bcs_next_month,2015-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-10,8.0,balance,ec_bcs_next_month,2015-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-11,13.7,balance,ec_bcs_next_month,2015-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2015-12,7.1,balance,ec_bcs_next_month,2016-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-01,11.8,balance,ec_bcs_next_month,2016-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-02,9.6,balance,ec_bcs_next_month,2016-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-03,12.5,balance,ec_bcs_next_month,2016-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-04,15.9,balance,ec_bcs_next_month,2016-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-05,17.3,balance,ec_bcs_next_month,2016-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-06,15.0,balance,ec_bcs_next_month,2016-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-07,5.8,balance,ec_bcs_next_month,2016-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-08,3.2,balance,ec_bcs_next_month,2016-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-09,7.5,balance,ec_bcs_next_month,2016-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-10,8.8,balance,ec_bcs_next_month,2016-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-11,5.8,balance,ec_bcs_next_month,2016-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2016-12,9.6,balance,ec_bcs_next_month,2017-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-01,6.7,balance,ec_bcs_next_month,2017-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-02,6.4,balance,ec_bcs_next_month,2017-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-03,4.9,balance,ec_bcs_next_month,2017-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-04,10.5,balance,ec_bcs_next_month,2017-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-05,7.8,balance,ec_bcs_next_month,2017-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-06,9.9,balance,ec_bcs_next_month,2017-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-07,11.2,balance,ec_bcs_next_month,2017-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-08,6.3,balance,ec_bcs_next_month,2017-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-09,10.9,balance,ec_bcs_next_month,2017-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-10,14.6,balance,ec_bcs_next_month,2017-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-11,13.3,balance,ec_bcs_next_month,2017-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2017-12,15.7,balance,ec_bcs_next_month,2018-01-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-01,9.6,balance,ec_bcs_next_month,2018-02-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-02,12.6,balance,ec_bcs_next_month,2018-03-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-03,16.2,balance,ec_bcs_next_month,2018-04-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-04,13.0,balance,ec_bcs_next_month,2018-05-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-05,11.5,balance,ec_bcs_next_month,2018-06-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-06,15.2,balance,ec_bcs_next_month,2018-07-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-07,18.1,balance,ec_bcs_next_month,2018-08-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-08,14.0,balance,ec_bcs_next_month,2018-09-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-09,11.2,balance,ec_bcs_next_month,2018-10-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-10,6.8,balance,ec_bcs_next_month,2018-11-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-11,3.6,balance,ec_bcs_next_month,2018-12-01,current
1,,eurostat:ei_bsin_m_r2:BS-IPT:SA:CZ,official_eurostat_20260912/tidy/ei_bsin_m_r2.csv,2018-12,6.0,balance,ec_bcs_next_month,2019-01-01,current
