origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-12,CORE_PANEL_SHRINK_FOODNORM_R25,2,2020-06,1.5764286850720386,4.732153549226932
2019-12,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-09,1.831096972936535,2.814539646352922
2019-12,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-12,1.9029028134312354,1.8496520032720627
2019-12,CORE_PANEL_SHRINK_R25,1,2020-03,1.5856903108292624,4.517403982943836
2019-12,CORE_PANEL_SHRINK_R25,2,2020-06,1.5764286850720386,4.732153549226932
2019-12,CORE_PANEL_SHRINK_R25,3,2020-09,1.831096972936535,2.814539646352922
2019-12,CORE_PANEL_SHRINK_R25,4,2020-12,1.9029028134312354,1.8496520032720627
2019-12,CORE_PANEL_STATE_R25,1,2020-03,1.5895896424315445,4.517403982943836
2019-12,CORE_PANEL_STATE_R25,2,2020-06,1.583030535133874,4.732153549226932
2019-12,CORE_PANEL_STATE_R25,3,2020-09,1.8347452670307733,2.814539646352922
2019-12,CORE_PANEL_STATE_R25,4,2020-12,1.915219273998892,1.8496520032720627
