period,as_of,model,block,prediction,weight,contribution
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,catering,0.3247943689325062,0.060074047,0.019511712184586714
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,accommodation,1.1292022029384676,0.008090192,0.009135462628595166
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,package_holidays,3.9966215923137463,0.018543302,0.07411056116599468
2026-06,2026-07-06 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.033968451787102893,1.0,0.033968451787102893
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.4532724037703679,0.034497805,0.015636902997151418
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.5278141122005372,0.119295072,0.06296562251757916
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3247943689325062,0.060074047,0.019511712184586714
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,accommodation,1.1292022029384676,0.008090192,0.009135462628595166
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,3.9966215923137463,0.018543302,0.07411056116599468
2026-06,2026-07-06 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.018384395768141312,1.0,0.018384395768141312
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,actual_rent,0.6241735205213812,0.034497805,0.021532616397110106
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,imputed_rent,0.27071250433103883,0.119295072,0.03229466769547159
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,catering,0.3416975163562255,0.060074047,0.020527152657367157
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,accommodation,0.8504489595309797,0.008090192,0.006880295368805855
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,package_holidays,22.161883872087444,0.018543302,0.4109545055290469
2026-07,2026-08-04 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.012166291439437857,1.0,0.012166291439437857
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,actual_rent,0.6241735205213812,0.034497805,0.021532616397110106
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,imputed_rent,0.27071250433103883,0.119295072,0.03229466769547159
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,catering,0.3416975163562255,0.060074047,0.020527152657367157
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,accommodation,0.8504489595309797,0.008090192,0.006880295368805855
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,package_holidays,22.161883872087444,0.018543302,0.4109545055290469
2026-07,2026-08-04 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.011823275134503639,1.0,0.011823275134503639
