origin,model,h,log_rate
2023-10,FOOD_NORM_REFIT_R24,7,0.6022319214652501
2023-10,FOOD_NORM_REFIT_R24,8,-0.023146616039978862
2023-10,FOOD_NORM_REFIT_R24,9,-0.42264401864069606
2023-10,FOOD_NORM_REFIT_R24,10,-0.5210231414399701
2023-10,FOOD_NORM_REFIT_R24,11,-0.6064050128560562
2023-10,FOOD_NORM_REFIT_R24,12,0.4967877794839646
2023-11,FOOD_STABLE_PIPELINE_R14B,1,-0.20872926983179546
2023-11,FOOD_STABLE_PIPELINE_R14B,2,1.8779670370848895
2023-11,FOOD_STABLE_PIPELINE_R14B,3,0.1588307915455558
2023-11,FOOD_STABLE_PIPELINE_R14B,4,-0.07009375164209503
2023-11,FOOD_STABLE_PIPELINE_R14B,5,0.03996802218421305
2023-11,FOOD_STABLE_PIPELINE_R14B,6,0.7306042622642142
2023-11,FOOD_STABLE_PIPELINE_R14B,7,0.11381764859611293
2023-11,FOOD_STABLE_PIPELINE_R14B,8,-0.2806251902444553
2023-11,FOOD_STABLE_PIPELINE_R14B,9,-0.37424783130643313
2023-11,FOOD_STABLE_PIPELINE_R14B,10,-0.456251679675682
2023-11,FOOD_STABLE_PIPELINE_R14B,11,0.7901201279852288
2023-11,FOOD_STABLE_PIPELINE_R14B,12,0.5102005090410514
2023-11,FOOD_ZERO_DRIFT_R24,1,-0.6184111161733675
2023-11,FOOD_ZERO_DRIFT_R24,2,1.4682851907433174
2023-11,FOOD_ZERO_DRIFT_R24,3,-0.25085105479601627
2023-11,FOOD_ZERO_DRIFT_R24,4,-0.4797755979836671
2023-11,FOOD_ZERO_DRIFT_R24,5,-0.369713824157359
2023-11,FOOD_ZERO_DRIFT_R24,6,0.3209224159226421
2023-11,FOOD_ZERO_DRIFT_R24,7,-0.29586419774545913
2023-11,FOOD_ZERO_DRIFT_R24,8,-0.6903070365860273
2023-11,FOOD_ZERO_DRIFT_R24,9,-0.7839296776480051
2023-11,FOOD_ZERO_DRIFT_R24,10,-0.865933526017254
2023-11,FOOD_ZERO_DRIFT_R24,11,0.38043828164365673
2023-11,FOOD_ZERO_DRIFT_R24,12,0.10051866269947934
2023-11,FOOD_ROBUST_WINDOW_R24,1,-0.28237559103189497
2023-11,FOOD_ROBUST_WINDOW_R24,2,1.80432071588479
2023-11,FOOD_ROBUST_WINDOW_R24,3,0.08518447034545629
2023-11,FOOD_ROBUST_WINDOW_R24,4,-0.14374007284219453
2023-11,FOOD_ROBUST_WINDOW_R24,5,-0.033678299015886426
2023-11,FOOD_ROBUST_WINDOW_R24,6,0.6569579410641146
2023-11,FOOD_ROBUST_WINDOW_R24,7,0.04017132739601342
2023-11,FOOD_ROBUST_WINDOW_R24,8,-0.35427151144455477
2023-11,FOOD_ROBUST_WINDOW_R24,9,-0.4478941525065326
2023-11,FOOD_ROBUST_WINDOW_R24,10,-0.5298980008757814
2023-11,FOOD_ROBUST_WINDOW_R24,11,0.7164738067851293
2023-11,FOOD_ROBUST_WINDOW_R24,12,0.4365541878409519
2023-11,FOOD_NORM_SHIFT_R24,1,-0.3830510135617404
2023-11,FOOD_NORM_SHIFT_R24,2,1.7036452933549444
2023-11,FOOD_NORM_SHIFT_R24,3,-0.0154909521843892
2023-11,FOOD_NORM_SHIFT_R24,4,-0.24441549537204002
2023-11,FOOD_NORM_SHIFT_R24,5,-0.1343537215457319
2023-11,FOOD_NORM_SHIFT_R24,6,0.5562825185342691
2023-11,FOOD_NORM_SHIFT_R24,7,-0.060504095133832064
2023-11,FOOD_NORM_SHIFT_R24,8,-0.4549469339744002
2023-11,FOOD_NORM_SHIFT_R24,9,-0.548569575036378
2023-11,FOOD_NORM_SHIFT_R24,10,-0.6305734234056269
2023-11,FOOD_NORM_SHIFT_R24,11,0.6157983842552838
2023-11,FOOD_NORM_SHIFT_R24,12,0.3358787653111064
2023-11,FOOD_NORM_REFIT_R24,1,-0.3668537417713541
2023-11,FOOD_NORM_REFIT_R24,2,1.7131460882060123
2023-11,FOOD_NORM_REFIT_R24,3,-0.01526588554214725
2023-11,FOOD_NORM_REFIT_R24,4,-0.24669105691515614
2023-11,FOOD_NORM_REFIT_R24,5,-0.13991795608030436
2023-11,FOOD_NORM_REFIT_R24,6,0.5495653926673596
2023-11,FOOD_NORM_REFIT_R24,7,-0.06639089861866336
2023-11,FOOD_NORM_REFIT_R24,8,-0.4602089611098408
2023-11,FOOD_NORM_REFIT_R24,9,-0.5530639899620534
2023-11,FOOD_NORM_REFIT_R24,10,-0.6343073645040862
2023-11,FOOD_NORM_REFIT_R24,11,0.6127333458132687
2023-11,FOOD_NORM_REFIT_R24,12,0.3334363718412392
2023-12,FOOD_STABLE_PIPELINE_R14B,1,1.9940937980344204
2023-12,FOOD_STABLE_PIPELINE_R14B,2,0.263110461139233
2023-12,FOOD_STABLE_PIPELINE_R14B,3,0.02600280354202114
2023-12,FOOD_STABLE_PIPELINE_R14B,4,0.11490976124990761
2023-12,FOOD_STABLE_PIPELINE_R14B,5,0.804704272572156
2023-12,FOOD_STABLE_PIPELINE_R14B,6,0.16897483572798414
2023-12,FOOD_STABLE_PIPELINE_R14B,7,-0.23708079552902775
2023-12,FOOD_STABLE_PIPELINE_R14B,8,-0.33925600679601725
2023-12,FOOD_STABLE_PIPELINE_R14B,9,-0.4287772203551218
2023-12,FOOD_STABLE_PIPELINE_R14B,10,0.8119277721632229
2023-12,FOOD_STABLE_PIPELINE_R14B,11,0.5645798015299733
2023-12,FOOD_STABLE_PIPELINE_R14B,12,0.24152435358439373
2023-12,FOOD_ZERO_DRIFT_R24,1,1.5812958257957037
2023-12,FOOD_ZERO_DRIFT_R24,2,-0.14968751109948375
2023-12,FOOD_ZERO_DRIFT_R24,3,-0.3867951686966956
2023-12,FOOD_ZERO_DRIFT_R24,4,-0.29788821098880913
2023-12,FOOD_ZERO_DRIFT_R24,5,0.3919063003334393
2023-12,FOOD_ZERO_DRIFT_R24,6,-0.2438231365107326
2023-12,FOOD_ZERO_DRIFT_R24,7,-0.6498787677677444
2023-12,FOOD_ZERO_DRIFT_R24,8,-0.752053979034734
2023-12,FOOD_ZERO_DRIFT_R24,9,-0.8415751925938385
2023-12,FOOD_ZERO_DRIFT_R24,10,0.39912979992450615
2023-12,FOOD_ZERO_DRIFT_R24,11,0.1517818292912566
2023-12,FOOD_ZERO_DRIFT_R24,12,-0.171273618654323
2023-12,FOOD_ROBUST_WINDOW_R24,1,1.9173313509371763
2023-12,FOOD_ROBUST_WINDOW_R24,2,0.1863480140419888
2023-12,FOOD_ROBUST_WINDOW_R24,3,-0.050759643555223055
2023-12,FOOD_ROBUST_WINDOW_R24,4,0.038147314152663425
2023-12,FOOD_ROBUST_WINDOW_R24,5,0.7279418254749119
2023-12,FOOD_ROBUST_WINDOW_R24,6,0.09221238863073997
2023-12,FOOD_ROBUST_WINDOW_R24,7,-0.3138432426262719
2023-12,FOOD_ROBUST_WINDOW_R24,8,-0.4160184538932615
2023-12,FOOD_ROBUST_WINDOW_R24,9,-0.505539667452366
2023-12,FOOD_ROBUST_WINDOW_R24,10,0.7351653250659786
2023-12,FOOD_ROBUST_WINDOW_R24,11,0.48781735443272917
2023-12,FOOD_ROBUST_WINDOW_R24,12,0.16476190648714956
2023-12,FOOD_NORM_SHIFT_R24,1,1.815479272925031
2023-12,FOOD_NORM_SHIFT_R24,2,0.08449593602984354
2023-12,FOOD_NORM_SHIFT_R24,3,-0.15261172156736832
2023-12,FOOD_NORM_SHIFT_R24,4,-0.06370476385948184
2023-12,FOOD_NORM_SHIFT_R24,5,0.6260897474627666
2023-12,FOOD_NORM_SHIFT_R24,6,-0.009639689381405303
2023-12,FOOD_NORM_SHIFT_R24,7,-0.4156953206384172
2023-12,FOOD_NORM_SHIFT_R24,8,-0.5178705319054068
2023-12,FOOD_NORM_SHIFT_R24,9,-0.6073917454645112
2023-12,FOOD_NORM_SHIFT_R24,10,0.6333132470538334
2023-12,FOOD_NORM_SHIFT_R24,11,0.38596527642058387
2023-12,FOOD_NORM_SHIFT_R24,12,0.06290982847500429
2023-12,FOOD_NORM_REFIT_R24,1,1.8265650279348957
2023-12,FOOD_NORM_REFIT_R24,2,0.09047788986355795
2023-12,FOOD_NORM_REFIT_R24,3,-0.15373622099271358
2023-12,FOOD_NORM_REFIT_R24,4,-0.06408206840408412
2023-12,FOOD_NORM_REFIT_R24,5,0.6207637305309552
2023-12,FOOD_NORM_REFIT_R24,6,-0.013349433270152367
2023-12,FOOD_NORM_REFIT_R24,7,-0.41887463989457235
2023-12,FOOD_NORM_REFIT_R24,8,-0.5207297705929597
2023-12,FOOD_NORM_REFIT_R24,9,-0.6096126443978244
2023-12,FOOD_NORM_REFIT_R24,10,0.6314384191112121
2023-12,FOOD_NORM_REFIT_R24,11,0.38452185295442215
2023-12,FOOD_NORM_REFIT_R24,12,0.06178837275727786
2024-01,FOOD_STABLE_PIPELINE_R14B,1,0.16609973552862606
2024-01,FOOD_STABLE_PIPELINE_R14B,2,-0.1248860050262881
2024-01,FOOD_STABLE_PIPELINE_R14B,3,0.05072691141944358
2024-01,FOOD_STABLE_PIPELINE_R14B,4,0.7214506219378122
2024-01,FOOD_STABLE_PIPELINE_R14B,5,0.12408883484710406
2024-01,FOOD_STABLE_PIPELINE_R14B,6,-0.26580720064359215
2024-01,FOOD_STABLE_PIPELINE_R14B,7,-0.3643594007091958
2024-01,FOOD_STABLE_PIPELINE_R14B,8,-0.4457477138761275
2024-01,FOOD_STABLE_PIPELINE_R14B,9,0.7985057733581009
2024-01,FOOD_STABLE_PIPELINE_R14B,10,0.5547786026313247
2024-01,FOOD_STABLE_PIPELINE_R14B,11,0.16843814277293845
2024-01,FOOD_STABLE_PIPELINE_R14B,12,2.219146402843907
2024-01,FOOD_ZERO_DRIFT_R24,1,-0.24120961068051827
2024-01,FOOD_ZERO_DRIFT_R24,2,-0.5321953512354325
2024-01,FOOD_ZERO_DRIFT_R24,3,-0.35658243478970075
2024-01,FOOD_ZERO_DRIFT_R24,4,0.31414127572866785
2024-01,FOOD_ZERO_DRIFT_R24,5,-0.2832205113620403
2024-01,FOOD_ZERO_DRIFT_R24,6,-0.6731165468527365
2024-01,FOOD_ZERO_DRIFT_R24,7,-0.7716687469183401
2024-01,FOOD_ZERO_DRIFT_R24,8,-0.8530570600852718
2024-01,FOOD_ZERO_DRIFT_R24,9,0.3911964271489566
2024-01,FOOD_ZERO_DRIFT_R24,10,0.1474692564221804
2024-01,FOOD_ZERO_DRIFT_R24,11,-0.23887120343620588
2024-01,FOOD_ZERO_DRIFT_R24,12,1.8118370566347626
2024-01,FOOD_ROBUST_WINDOW_R24,1,0.09482591446095429
2024-01,FOOD_ROBUST_WINDOW_R24,2,-0.19615982609395993
2024-01,FOOD_ROBUST_WINDOW_R24,3,-0.020546909648228195
2024-01,FOOD_ROBUST_WINDOW_R24,4,0.6501768008701404
2024-01,FOOD_ROBUST_WINDOW_R24,5,0.05281501377943226
2024-01,FOOD_ROBUST_WINDOW_R24,6,-0.3370810217112639
2024-01,FOOD_ROBUST_WINDOW_R24,7,-0.43563322177686753
2024-01,FOOD_ROBUST_WINDOW_R24,8,-0.5170215349437992
2024-01,FOOD_ROBUST_WINDOW_R24,9,0.7272319522904291
2024-01,FOOD_ROBUST_WINDOW_R24,10,0.48350478156365295
2024-01,FOOD_ROBUST_WINDOW_R24,11,0.09716432170526668
2024-01,FOOD_ROBUST_WINDOW_R24,12,2.147872581776235
2024-01,FOOD_NORM_SHIFT_R24,1,-0.008202819033490738
2024-01,FOOD_NORM_SHIFT_R24,2,-0.29918855958840496
2024-01,FOOD_NORM_SHIFT_R24,3,-0.12357564314267322
2024-01,FOOD_NORM_SHIFT_R24,4,0.5471480673756954
2024-01,FOOD_NORM_SHIFT_R24,5,-0.05021371971501276
2024-01,FOOD_NORM_SHIFT_R24,6,-0.44010975520570894
2024-01,FOOD_NORM_SHIFT_R24,7,-0.5386619552713126
2024-01,FOOD_NORM_SHIFT_R24,8,-0.6200502684382443
2024-01,FOOD_NORM_SHIFT_R24,9,0.6242032187959841
2024-01,FOOD_NORM_SHIFT_R24,10,0.38047604806920793
2024-01,FOOD_NORM_SHIFT_R24,11,-0.005864411789178348
2024-01,FOOD_NORM_SHIFT_R24,12,2.04484384828179
2024-01,FOOD_NORM_REFIT_R24,1,-0.013401926536756537
2024-01,FOOD_NORM_REFIT_R24,2,-0.30071075557183724
2024-01,FOOD_NORM_REFIT_R24,3,-0.13338691195314112
2024-01,FOOD_NORM_REFIT_R24,4,0.5385356330125222
2024-01,FOOD_NORM_REFIT_R24,5,-0.06004273544722062
2024-01,FOOD_NORM_REFIT_R24,6,-0.4470445129357169
2024-01,FOOD_NORM_REFIT_R24,7,-0.5438674538760189
2024-01,FOOD_NORM_REFIT_R24,8,-0.6244536787855933
2024-01,FOOD_NORM_REFIT_R24,9,0.6208823107404258
2024-01,FOOD_NORM_REFIT_R24,10,0.3778899290140189
2024-01,FOOD_NORM_REFIT_R24,11,-0.0078018746312706055
2024-01,FOOD_NORM_REFIT_R24,12,2.0433911116148105
2024-02,FOOD_STABLE_PIPELINE_R14B,1,-0.18344307568446705
2024-02,FOOD_STABLE_PIPELINE_R14B,2,-0.0654353525008074
2024-02,FOOD_STABLE_PIPELINE_R14B,3,0.6756493586950749
2024-02,FOOD_STABLE_PIPELINE_R14B,4,0.06383435091065401
2024-02,FOOD_STABLE_PIPELINE_R14B,5,-0.2876643858218968
2024-02,FOOD_STABLE_PIPELINE_R14B,6,-0.3777858585477943
2024-02,FOOD_STABLE_PIPELINE_R14B,7,-0.45837003632025164
2024-02,FOOD_STABLE_PIPELINE_R14B,8,0.7909678862812126
2024-02,FOOD_STABLE_PIPELINE_R14B,9,0.5490909110024617
2024-02,FOOD_STABLE_PIPELINE_R14B,10,0.16474509701873624
2024-02,FOOD_STABLE_PIPELINE_R14B,11,2.059839075648107
2024-02,FOOD_STABLE_PIPELINE_R14B,12,0.4525628215551704
2024-02,FOOD_ZERO_DRIFT_R24,1,-0.5776909796741122
2024-02,FOOD_ZERO_DRIFT_R24,2,-0.45968325649045255
2024-02,FOOD_ZERO_DRIFT_R24,3,0.28140145470542977
2024-02,FOOD_ZERO_DRIFT_R24,4,-0.3304135530789911
2024-02,FOOD_ZERO_DRIFT_R24,5,-0.681912289811542
2024-02,FOOD_ZERO_DRIFT_R24,6,-0.7720337625374394
2024-02,FOOD_ZERO_DRIFT_R24,7,-0.8526179403098968
2024-02,FOOD_ZERO_DRIFT_R24,8,0.39671998229156746
2024-02,FOOD_ZERO_DRIFT_R24,9,0.1548430070128165
2024-02,FOOD_ZERO_DRIFT_R24,10,-0.2295028069709089
2024-02,FOOD_ZERO_DRIFT_R24,11,1.665591171658462
2024-02,FOOD_ZERO_DRIFT_R24,12,0.05831491756552526
2024-02,FOOD_ROBUST_WINDOW_R24,1,-0.24165545453263965
2024-02,FOOD_ROBUST_WINDOW_R24,2,-0.12364773134898
2024-02,FOOD_ROBUST_WINDOW_R24,3,0.6174369798469024
2024-02,FOOD_ROBUST_WINDOW_R24,4,0.0056219720624814395
2024-02,FOOD_ROBUST_WINDOW_R24,5,-0.3458767646700694
2024-02,FOOD_ROBUST_WINDOW_R24,6,-0.4359982373959668
2024-02,FOOD_ROBUST_WINDOW_R24,7,-0.5165824151684242
2024-02,FOOD_ROBUST_WINDOW_R24,8,0.7327555074330401
2024-02,FOOD_ROBUST_WINDOW_R24,9,0.49087853215428906
2024-02,FOOD_ROBUST_WINDOW_R24,10,0.10653271817056365
2024-02,FOOD_ROBUST_WINDOW_R24,11,2.0016266967999345
2024-02,FOOD_ROBUST_WINDOW_R24,12,0.3943504427069978
2024-02,FOOD_NORM_SHIFT_R24,1,-0.34490096669611225
2024-02,FOOD_NORM_SHIFT_R24,2,-0.22689324351245263
2024-02,FOOD_NORM_SHIFT_R24,3,0.5141914676834297
2024-02,FOOD_NORM_SHIFT_R24,4,-0.0976235401009912
2024-02,FOOD_NORM_SHIFT_R24,5,-0.449122276833542
2024-02,FOOD_NORM_SHIFT_R24,6,-0.5392437495594394
2024-02,FOOD_NORM_SHIFT_R24,7,-0.6198279273318968
2024-02,FOOD_NORM_SHIFT_R24,8,0.6295099952695674
2024-02,FOOD_NORM_SHIFT_R24,9,0.38763301999081645
2024-02,FOOD_NORM_SHIFT_R24,10,0.003287206007091009
2024-02,FOOD_NORM_SHIFT_R24,11,1.8983811846364618
2024-02,FOOD_NORM_SHIFT_R24,12,0.29110493054352515
2024-02,FOOD_NORM_REFIT_R24,1,-0.36106359846029223
2024-02,FOOD_NORM_REFIT_R24,2,-0.2359605368591358
2024-02,FOOD_NORM_REFIT_R24,3,0.4996263822050516
2024-02,FOOD_NORM_REFIT_R24,4,-0.11010298042752037
2024-02,FOOD_NORM_REFIT_R24,5,-0.46153647675711196
2024-02,FOOD_NORM_REFIT_R24,6,-0.5472246599316115
2024-02,FOOD_NORM_REFIT_R24,7,-0.6258435664911581
2024-02,FOOD_NORM_REFIT_R24,8,0.6247206603851198
2024-02,FOOD_NORM_REFIT_R24,9,0.3840826706430407
2024-02,FOOD_NORM_REFIT_R24,10,0.0006104584785449271
2024-02,FOOD_NORM_REFIT_R24,11,1.8964570585404719
2024-02,FOOD_NORM_REFIT_R24,12,0.28968159278649075
2024-03,FOOD_STABLE_PIPELINE_R14B,1,-0.04000050519149184
2024-03,FOOD_STABLE_PIPELINE_R14B,2,0.6983187745305239
2024-03,FOOD_STABLE_PIPELINE_R14B,3,0.08699783823583657
2024-03,FOOD_STABLE_PIPELINE_R14B,4,-0.27019336410000105
2024-03,FOOD_STABLE_PIPELINE_R14B,5,-0.356527663810473
2024-03,FOOD_STABLE_PIPELINE_R14B,6,-0.4436061336951404
2024-03,FOOD_STABLE_PIPELINE_R14B,7,0.8024257670389038
2024-03,FOOD_STABLE_PIPELINE_R14B,8,0.5582869435582989
2024-03,FOOD_STABLE_PIPELINE_R14B,9,0.17195198545708396
2024-03,FOOD_STABLE_PIPELINE_R14B,10,2.0655174159762075
2024-03,FOOD_STABLE_PIPELINE_R14B,11,0.3843764035873134
2024-03,FOOD_STABLE_PIPELINE_R14B,12,0.14979816585898525
2024-03,FOOD_ZERO_DRIFT_R24,1,-0.42820392736354745
2024-03,FOOD_ZERO_DRIFT_R24,2,0.3101153523584683
2024-03,FOOD_ZERO_DRIFT_R24,3,-0.30120558393621905
2024-03,FOOD_ZERO_DRIFT_R24,4,-0.6583967862720567
2024-03,FOOD_ZERO_DRIFT_R24,5,-0.7447310859825287
2024-03,FOOD_ZERO_DRIFT_R24,6,-0.8318095558671961
2024-03,FOOD_ZERO_DRIFT_R24,7,0.41422234486684817
2024-03,FOOD_ZERO_DRIFT_R24,8,0.17008352138624327
2024-03,FOOD_ZERO_DRIFT_R24,9,-0.21625143671497166
2024-03,FOOD_ZERO_DRIFT_R24,10,1.677313993804152
2024-03,FOOD_ZERO_DRIFT_R24,11,-0.0038270185847422145
2024-03,FOOD_ZERO_DRIFT_R24,12,-0.23840525631307036
2024-03,FOOD_ROBUST_WINDOW_R24,1,-0.0921684022220749
2024-03,FOOD_ROBUST_WINDOW_R24,2,0.6461508774999409
2024-03,FOOD_ROBUST_WINDOW_R24,3,0.03482994120525351
2024-03,FOOD_ROBUST_WINDOW_R24,4,-0.3223612611305841
2024-03,FOOD_ROBUST_WINDOW_R24,5,-0.4086955608410561
2024-03,FOOD_ROBUST_WINDOW_R24,6,-0.4957740307257235
2024-03,FOOD_ROBUST_WINDOW_R24,7,0.7502578700083207
2024-03,FOOD_ROBUST_WINDOW_R24,8,0.5061190465277159
2024-03,FOOD_ROBUST_WINDOW_R24,9,0.1197840884265009
2024-03,FOOD_ROBUST_WINDOW_R24,10,2.0133495189456245
2024-03,FOOD_ROBUST_WINDOW_R24,11,0.33220850655673034
2024-03,FOOD_ROBUST_WINDOW_R24,12,0.0976302688284022
2024-03,FOOD_NORM_SHIFT_R24,1,-0.19563069305457517
2024-03,FOOD_NORM_SHIFT_R24,2,0.5426885866674406
2024-03,FOOD_NORM_SHIFT_R24,3,-0.06863234962724676
2024-03,FOOD_NORM_SHIFT_R24,4,-0.4258235519630844
2024-03,FOOD_NORM_SHIFT_R24,5,-0.5121578516735564
2024-03,FOOD_NORM_SHIFT_R24,6,-0.5992363215582238
2024-03,FOOD_NORM_SHIFT_R24,7,0.6467955791758204
2024-03,FOOD_NORM_SHIFT_R24,8,0.40265675569521553
2024-03,FOOD_NORM_SHIFT_R24,9,0.016321797594000625
2024-03,FOOD_NORM_SHIFT_R24,10,1.9098872281131243
2024-03,FOOD_NORM_SHIFT_R24,11,0.22874621572423007
2024-03,FOOD_NORM_SHIFT_R24,12,-0.005832022004098075
2024-03,FOOD_NORM_REFIT_R24,1,-0.20097982752109758
2024-03,FOOD_NORM_REFIT_R24,2,0.5388203717255988
2024-03,FOOD_NORM_REFIT_R24,3,-0.07669418069865114
2024-03,FOOD_NORM_REFIT_R24,4,-0.43222605033583417
2024-03,FOOD_NORM_REFIT_R24,5,-0.5186040046092926
2024-03,FOOD_NORM_REFIT_R24,6,-0.6039260112498293
2024-03,FOOD_NORM_REFIT_R24,7,0.6432685780341364
2024-03,FOOD_NORM_REFIT_R24,8,0.3999352138306506
2024-03,FOOD_NORM_REFIT_R24,9,0.014305073676125182
2024-03,FOOD_NORM_REFIT_R24,10,1.908408964476843
2024-03,FOOD_NORM_REFIT_R24,11,0.22767284286193082
2024-03,FOOD_NORM_REFIT_R24,12,-0.006620454841883526
2024-04,FOOD_STABLE_PIPELINE_R14B,1,0.6999421715625264
2024-04,FOOD_STABLE_PIPELINE_R14B,2,0.06049538564264448
2024-04,FOOD_STABLE_PIPELINE_R14B,3,-0.2651649709449584
2024-04,FOOD_STABLE_PIPELINE_R14B,4,-0.3610821561748337
2024-04,FOOD_STABLE_PIPELINE_R14B,5,-0.4372169057121322
2024-04,FOOD_STABLE_PIPELINE_R14B,6,0.8127471000778197
2024-04,FOOD_STABLE_PIPELINE_R14B,7,0.5658756296600225
2024-04,FOOD_STABLE_PIPELINE_R14B,8,0.17935821532705973
2024-04,FOOD_STABLE_PIPELINE_R14B,9,2.0714129020509424
2024-04,FOOD_STABLE_PIPELINE_R14B,10,0.389403534679786
2024-04,FOOD_STABLE_PIPELINE_R14B,11,0.05807662291279513
2024-04,FOOD_STABLE_PIPELINE_R14B,12,0.22927104929140338
2024-04,FOOD_ZERO_DRIFT_R24,1,0.3197264729739904
2024-04,FOOD_ZERO_DRIFT_R24,2,-0.3197203129458914
2024-04,FOOD_ZERO_DRIFT_R24,3,-0.6453806695334943
2024-04,FOOD_ZERO_DRIFT_R24,4,-0.7412978547633696
2024-04,FOOD_ZERO_DRIFT_R24,5,-0.8174326043006681
2024-04,FOOD_ZERO_DRIFT_R24,6,0.43253140148928376
2024-04,FOOD_ZERO_DRIFT_R24,7,0.18565993107148654
2024-04,FOOD_ZERO_DRIFT_R24,8,-0.2008574832614762
2024-04,FOOD_ZERO_DRIFT_R24,9,1.6911972034624065
2024-04,FOOD_ZERO_DRIFT_R24,10,0.009187836091250068
2024-04,FOOD_ZERO_DRIFT_R24,11,-0.3221390756757408
2024-04,FOOD_ZERO_DRIFT_R24,12,-0.15094464929713255
2024-04,FOOD_ROBUST_WINDOW_R24,1,0.6514819143225717
2024-04,FOOD_ROBUST_WINDOW_R24,2,0.012035128402689887
2024-04,FOOD_ROBUST_WINDOW_R24,3,-0.31362522818491295
2024-04,FOOD_ROBUST_WINDOW_R24,4,-0.4095424134147883
2024-04,FOOD_ROBUST_WINDOW_R24,5,-0.4856771629520868
2024-04,FOOD_ROBUST_WINDOW_R24,6,0.7642868428378651
2024-04,FOOD_ROBUST_WINDOW_R24,7,0.5174153724200679
2024-04,FOOD_ROBUST_WINDOW_R24,8,0.1308979580871051
2024-04,FOOD_ROBUST_WINDOW_R24,9,2.022952644810988
2024-04,FOOD_ROBUST_WINDOW_R24,10,0.3409432774398314
2024-04,FOOD_ROBUST_WINDOW_R24,11,0.009616365672840521
2024-04,FOOD_ROBUST_WINDOW_R24,12,0.18081079205144876
2024-04,FOOD_NORM_SHIFT_R24,1,0.5479543602884815
2024-04,FOOD_NORM_SHIFT_R24,2,-0.09149242563140025
2024-04,FOOD_NORM_SHIFT_R24,3,-0.4171527822190031
2024-04,FOOD_NORM_SHIFT_R24,4,-0.5130699674488785
2024-04,FOOD_NORM_SHIFT_R24,5,-0.5892047169861769
2024-04,FOOD_NORM_SHIFT_R24,6,0.660759288803775
2024-04,FOOD_NORM_SHIFT_R24,7,0.4138878183859777
2024-04,FOOD_NORM_SHIFT_R24,8,0.02737040405301497
2024-04,FOOD_NORM_SHIFT_R24,9,1.9194250907768977
2024-04,FOOD_NORM_SHIFT_R24,10,0.23741572340574124
2024-04,FOOD_NORM_SHIFT_R24,11,-0.09391118836124962
2024-04,FOOD_NORM_SHIFT_R24,12,0.07728323801735862
2024-04,FOOD_NORM_REFIT_R24,1,0.5424601047915016
2024-04,FOOD_NORM_REFIT_R24,2,-0.09447703607795574
2024-04,FOOD_NORM_REFIT_R24,3,-0.4247205160190013
2024-04,FOOD_NORM_REFIT_R24,4,-0.5181318097294334
2024-04,FOOD_NORM_REFIT_R24,5,-0.5956580969101627
2024-04,FOOD_NORM_REFIT_R24,6,0.6559214820929508
2024-04,FOOD_NORM_REFIT_R24,7,0.41050096847892154
2024-04,FOOD_NORM_REFIT_R24,8,0.024687925241630042
2024-04,FOOD_NORM_REFIT_R24,9,1.9175330185332953
2024-04,FOOD_NORM_REFIT_R24,10,0.23600859109278766
2024-04,FOOD_NORM_REFIT_R24,11,-0.0949148944558884
2024-04,FOOD_NORM_REFIT_R24,12,0.07658095994413731
2024-05,FOOD_STABLE_PIPELINE_R14B,1,-0.07750749315716324
2024-05,FOOD_STABLE_PIPELINE_R14B,2,-0.3380095911270311
2024-05,FOOD_STABLE_PIPELINE_R14B,3,-0.4746193681616735
2024-05,FOOD_STABLE_PIPELINE_R14B,4,-0.5067154357455916
2024-05,FOOD_STABLE_PIPELINE_R14B,5,0.7269356967511724
2024-05,FOOD_STABLE_PIPELINE_R14B,6,0.4955888643795452
2024-05,FOOD_STABLE_PIPELINE_R14B,7,0.1262861831728151
2024-05,FOOD_STABLE_PIPELINE_R14B,8,2.0285038404965423
2024-05,FOOD_STABLE_PIPELINE_R14B,9,0.3563773490683993
2024-05,FOOD_STABLE_PIPELINE_R14B,10,0.03216525980980177
2024-05,FOOD_STABLE_PIPELINE_R14B,11,0.3798254294997748
2024-05,FOOD_STABLE_PIPELINE_R14B,12,0.8620750386518687
2024-05,FOOD_ZERO_DRIFT_R24,1,-0.47192720816934053
2024-05,FOOD_ZERO_DRIFT_R24,2,-0.7324293061392084
2024-05,FOOD_ZERO_DRIFT_R24,3,-0.8690390831738508
2024-05,FOOD_ZERO_DRIFT_R24,4,-0.901135150757769
2024-05,FOOD_ZERO_DRIFT_R24,5,0.3325159817389951
2024-05,FOOD_ZERO_DRIFT_R24,6,0.10116914936736787
2024-05,FOOD_ZERO_DRIFT_R24,7,-0.2681335318393622
2024-05,FOOD_ZERO_DRIFT_R24,8,1.634084125484365
2024-05,FOOD_ZERO_DRIFT_R24,9,-0.03804236594377802
2024-05,FOOD_ZERO_DRIFT_R24,10,-0.36225445520237554
2024-05,FOOD_ZERO_DRIFT_R24,11,-0.014594285512402494
2024-05,FOOD_ZERO_DRIFT_R24,12,0.4676553236396914
2024-05,FOOD_ROBUST_WINDOW_R24,1,-0.15092306206953976
2024-05,FOOD_ROBUST_WINDOW_R24,2,-0.41142516003940766
2024-05,FOOD_ROBUST_WINDOW_R24,3,-0.54803493707405
2024-05,FOOD_ROBUST_WINDOW_R24,4,-0.5801310046579682
