model,target,old_origin,new_origin,old_h,new_h,monthly_revision,annual_revision,revision_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
STATE_FAST_R15,2021-05,2020-11,2020-12,6,5,0.0016414102724069402,-0.06245198985002265,reconciled,0.0006264782952102449,0.001049489894787467,-1.8849773231230382e-05,0.0,-1.346864544876647e-16,-1.5708144359360965e-05
STATE_FAST_R15,2021-05,2020-12,2021-01,5,4,-0.03947664019869118,-0.6021839326625364,reconciled,-0.03486473654237435,-0.004631489425222846,1.0683146676014263e-05,0.0,0.0,8.902622230001767e-06
STATE_FAST_R15,2021-05,2021-01,2021-02,4,3,0.06852681265670596,1.0029920291573104,reconciled,0.06749952248809378,0.0012708171352354275,-0.00013283289088524865,0.0,-2.503426029816236e-16,-0.00011069407573769535
STATE_FAST_R15,2021-05,2021-02,2021-03,3,2,-0.03613724670706403,-0.22575725071468433,reconciled,-0.03188826061728693,-0.00440905662318955,8.731120004286906e-05,0.0,5.102003589601001e-16,7.275933336905321e-05
STATE_FAST_R15,2021-05,2021-03,2021-04,2,1,-0.01490402215415082,-0.05791167379411233,reconciled,-0.036467509338938664,0.013899344179745893,-2.4045560429494794e-05,0.0,0.007708226532496035,-2.0037967024592873e-05
STATE_FAST_R15,2021-06,2020-06,2020-07,12,11,0.0684783544377714,0.3184238499245664,reconciled,0.027282677385054327,-0.02216713287040193,0.007347749966021564,0.04506419731603091,3.8027148097086186e-16,0.010950862641066155
STATE_FAST_R15,2021-06,2020-07,2020-08,11,10,0.049055815273619685,0.4590811575834026,reconciled,0.042403472757853694,-1.9766868639238717e-05,0.0028594754504592673,0.0,2.503426029816236e-16,0.003812633933945696
STATE_FAST_R15,2021-06,2020-08,2020-09,10,9,-0.08316532677845179,-1.256736905559169,reconciled,-0.08314768381419954,-1.7642964251867593e-05,0.0,0.0,-3.755139044724354e-16,0.0
STATE_FAST_R15,2021-06,2020-09,2020-10,9,8,-0.0782430086095553,-1.1385211983706696,reconciled,-0.07467830087947822,-0.00029473229662633745,-0.001401418042907731,0.0,6.353716604509119e-16,-0.0018685573905436459
STATE_FAST_R15,2021-06,2020-10,2020-11,8,7,0.02520910875339505,0.2625504964167886,reconciled,0.027783692795821185,9.108767913731551e-05,-0.0011424307378126866,0.0,-5.149579354585266e-16,-0.001523240983750243
STATE_FAST_R15,2021-06,2020-11,2020-12,7,6,0.0007503391799576209,-0.06141284871096886,reconciled,0.0006374165266082032,0.00013491405545265622,-9.424886615615191e-06,0.0,-1.204137249923853e-16,-1.2566515487488078e-05
STATE_FAST_R15,2021-06,2020-12,2021-01,6,5,-0.032961155067269515,-0.6329404200436131,reconciled,-0.03414093398264566,0.0011673152442541156,5.3415733380071315e-06,0.0,0.0,7.122097784003148e-06
STATE_FAST_R15,2021-06,2021-01,2021-02,5,4,0.07290392891589764,1.0728604146133736,reconciled,0.06587420604134227,0.007184694580588022,-6.641644544262432e-05,0.0,1.251713014908118e-16,-8.855526059015767e-05
STATE_FAST_R15,2021-06,2021-02,2021-03,4,3,-0.03189017546904438,-0.2574154825861217,reconciled,-0.030979304554269865,-0.0010127339814909194,4.365560002143453e-05,0.0,-2.5510017948005005e-16,5.8207466695240836e-05
STATE_FAST_R15,2021-06,2021-03,2021-04,3,2,-0.02123836160878881,-0.07933372861939647,reconciled,-0.035064687688958346,0.013854379234004082,-1.2022780214747397e-05,0.0,-1.251713014908118e-16,-1.6030373619666666e-05
STATE_FAST_R15,2021-06,2021-04,2021-05,2,1,0.011557710371880053,0.6052738373063637,reconciled,-0.010013472375801441,-0.0026477970629208043,3.5020480321316765e-05,0.0,0.024137265356519215,4.669397376175742e-05
STATE_FAST_R15,2021-07,2020-07,2020-08,12,11,-0.00037398782213932114,0.5006606143958785,reconciled,0.05432614190127222,-0.042971868735193534,0.0028594754504592673,0.0014255012708404395,0.0,-0.016013237709517722
STATE_FAST_R15,2021-07,2020-08,2020-09,11,10,-0.08283788036940704,-1.3409136582564787,reconciled,-0.08281567068624368,-2.2209683163368354e-05,0.0,0.0,0.0,0.0
STATE_FAST_R15,2021-07,2020-09,2020-10,10,9,-0.07075148535649117,-1.2086333822232602,reconciled,-0.06403991614758497,-0.0001716183420034656,-0.001401418042907731,0.0,0.0,-0.005138532823995012
STATE_FAST_R15,2021-07,2020-10,2020-11,9,8,0.030570939855735724,0.29307704517598787,reconciled,0.035886668385087694,1.561491377392865e-05,-0.0011424307378126866,0.0,0.0,-0.004188912705313175
STATE_FAST_R15,2021-07,2020-11,2020-12,8,7,0.0007227983201772981,-0.060563300141715404,reconciled,0.0007061564536918752,6.062467069158084e-05,-9.424886615615191e-06,0.0,0.0,-3.455791759057747e-05
STATE_FAST_R15,2021-07,2020-12,2021-01,7,6,-0.03395153163774295,-0.6660634101732377,reconciled,-0.03369730195759252,-0.000279157022394394,5.3415733380071315e-06,0.0,0.0,1.9585768905993478e-05
STATE_FAST_R15,2021-07,2021-01,2021-02,6,5,0.06347527101957956,1.135307633359668,reconciled,0.06517970105057247,-0.0013944866189273541,-6.641644544262432e-05,0.0,0.0,-0.00024352696662293533
STATE_FAST_R15,2021-07,2021-02,2021-03,5,4,-0.03331704761582932,-0.29094257924052824,reconciled,-0.030612952895923584,-0.0029078208533390992,4.365560002143453e-05,0.0,0.0,0.00016007053341191013
STATE_FAST_R15,2021-07,2021-03,2021-04,4,3,-0.025365579858670606,-0.10499571468187385,reconciled,-0.03397149329187943,0.008662019740877644,-1.2022780214747397e-05,0.0,0.0,-4.408352745407032e-05
STATE_FAST_R15,2021-07,2021-04,2021-05,3,2,-0.003935998679472474,0.59994240930701,reconciled,-0.009912074552476557,0.005812646964837936,3.5020480321316765e-05,0.0,0.0,0.000128408427844829
STATE_FAST_R15,2021-07,2021-05,2021-06,2,1,0.10220456648822984,-0.14958288022594735,reconciled,0.06131435897203524,0.009954454907159849,1.5207165386390067e-05,0.0,0.03086478583723161,5.575960641677688e-05
STATE_FAST_R15,2021-08,2020-08,2020-09,12,11,-0.09182165559185593,-1.4029014732028173,reconciled,-0.10182310120513141,-0.0005535913822262983,0.0,0.0032133538456922527,3.755139044724354e-16,0.0073416831498091355
STATE_FAST_R15,2021-08,2020-09,2020-10,11,10,-0.07649025810690335,-1.2871862854722482,reconciled,-0.07646280709920883,-2.7451007694009877e-05,0.0,0.0,-5.054427824616737e-16,0.0
STATE_FAST_R15,2021-08,2020-10,2020-11,10,9,0.024647971029203193,0.3181763732582754,reconciled,0.024631591384311764,1.637964489077659e-05,0.0,0.0,6.401292369493384e-16,0.0
STATE_FAST_R15,2021-08,2020-11,2020-12,9,8,0.0006365407184378141,-0.059921677357565706,reconciled,0.0006116821776943199,2.4858540743646906e-05,0.0,0.0,-1.346864544876647e-16,0.0
STATE_FAST_R15,2021-08,2020-12,2021-01,8,7,-0.03354915761285389,-0.7001172934939239,reconciled,-0.03300374976861965,-0.0005454078442342358,0.0,0.0,0.0,0.0
STATE_FAST_R15,2021-08,2021-01,2021-02,7,6,0.06398121448069824,1.200580091432309,reconciled,0.06311198319203429,0.0008692312886641879,0.0,0.0,-2.503426029816236e-16,0.0
STATE_FAST_R15,2021-08,2021-02,2021-03,6,5,-0.029689799321263866,-0.3213810848582739,reconciled,-0.029419311543011334,-0.0002704877782530174,0.0,0.0,5.102003589601001e-16,0.0
STATE_FAST_R15,2021-08,2021-03,2021-04,5,4,-0.025900507746906304,-0.13142717749737187,reconciled,-0.03302210822713073,0.007121600480224172,0.0,0.0,2.503426029816236e-16,0.0
STATE_FAST_R15,2021-08,2021-04,2021-05,4,3,-0.009646112978875548,0.5899696512600854,reconciled,-0.009220217073778778,-0.0004258959050960215,0.0,0.0,-7.605429619417237e-16,0.0
STATE_FAST_R15,2021-08,2021-05,2021-06,3,2,0.0545805634018135,-0.09363339925638581,reconciled,0.05884718591927051,-0.004266622517457255,0.0,0.0,2.503426029816236e-16,0.0
STATE_FAST_R15,2021-08,2021-06,2021-07,2,1,0.15960496015869502,0.6861782044889111,reconciled,0.12245541060439001,0.006990572929588587,0.0,0.0,0.03015897662471639,0.0
STATE_FAST_R15,2021-09,2020-09,2020-10,12,11,-0.16753397439728146,-1.2135984063840315,reconciled,-0.12242590131615896,-0.043440678840532695,-0.002802836085815462,0.007230678628743058,6.353716604509119e-16,-0.006095236783518067
STATE_FAST_R15,2021-09,2020-10,2020-11,11,10,0.012567408804598362,0.3322270002015446,reconciled,0.010666576674945472,-3.219100034370162e-06,-0.0022848614756253733,0.0,-5.149579354585266e-16,0.004188912705313172
STATE_FAST_R15,2021-09,2020-11,2020-12,10,9,0.0005189960755376533,-0.059613897351918244,reconciled,0.0004942950277543878,8.992903424012016e-06,-1.8849773231230382e-05,0.0,-1.204137249923853e-16,3.455791759059135e-05
STATE_FAST_R15,2021-09,2020-12,2021-01,9,8,-0.032308403357818594,-0.7356570845875825,reconciled,-0.0323591805937396,5.967985815102852e-05,1.0683146676014263e-05,0.0,0.0,-1.9585768906010825e-05
STATE_FAST_R15,2021-09,2021-01,2021-02,8,7,0.06197704677826871,1.268579698293503,reconciled,0.061046442240401344,0.0008199104621295196,-0.00013283289088524865,0.0,1.251713014908118e-16,0.00024352696662293533
STATE_FAST_R15,2021-09,2021-02,2021-03,7,6,-0.028814998190259317,-0.3522916562699683,reconciled,-0.02821901142620714,-0.0005232274306828594,8.731120004286906e-05,0.0,-2.5510017948005005e-16,-0.00016007053341191013
STATE_FAST_R15,2021-09,2021-03,2021-04,6,5,-0.028531786996196823,-0.16120129352000045,reconciled,-0.032251066930832684,0.0036992419676113914,-2.4045560429494794e-05,0.0,-1.251713014908118e-16,4.408352745407379e-05
STATE_FAST_R15,2021-09,2021-04,2021-05,5,4,-0.005658800050411972,0.5861787494822424,reconciled,-0.008499082238597966,0.0028986496553878366,7.004096064263353e-05,0.0,3.8027148097086186e-16,-0.00012840842784483247
STATE_FAST_R15,2021-09,2021-05,2021-06,4,3,0.06545104411745667,-0.026459675221143453,reconciled,0.056832320243256434,0.008644069149844325,3.0414330772780135e-05,0.0,-1.251713014908118e-16,-5.575960641677341e-05
STATE_FAST_R15,2021-09,2021-06,2021-07,3,2,0.115812578931553,0.809201813526125,reconciled,0.11705416329172352,-0.0012463112683017696,-5.672289757350027e-06,0.0,1.251713014908118e-16,1.0399197888477651e-05
STATE_FAST_R15,2021-09,2021-07,2021-08,2,1,0.11081689550042048,0.5586727141315819,reconciled,0.11594725568813401,-0.006535720781905834,-0.0007421173756376083,0.0,0.0007869294478276417,0.0013605485220022778
STATE_FAST_R15,2021-10,2020-10,2020-11,12,11,0.04309420447278406,0.3815525126808139,reconciled,0.041798247387096116,0.004796975585841176,0.0,-0.014227325940019641,0.0,0.010726307439866394
STATE_FAST_R15,2021-10,2020-11,2020-12,11,10,0.0006256518984955051,-0.059067002071048424,reconciled,0.0006715152058905383,1.0686012298630199e-05,0.0,0.0,0.0,-5.65493196936957e-05
STATE_FAST_R15,2021-10,2020-12,2021-01,10,9,-0.032499399817822516,-0.7697533589165366,reconciled,-0.03244583846961924,-8.561078823128565e-05,0.0,0.0,0.0,3.2049440028034115e-05
STATE_FAST_R15,2021-10,2021-01,2021-02,9,8,0.06176309028463084,1.333547212774023,reconciled,0.062109200165091916,5.2388792194629774e-05,0.0,0.0,0.0,-0.00039849867265573846
STATE_FAST_R15,2021-10,2021-02,2021-03,8,7,-0.028960564823545698,-0.38257249754846256,reconciled,-0.02887679879571431,-0.00034569962795996667,0.0,0.0,0.0,0.00026193360012860545
STATE_FAST_R15,2021-10,2021-03,2021-04,7,6,-0.029991811764036425,-0.19209010429517237,reconciled,-0.03174740513638119,0.0018277300536332919,0.0,0.0,0.0,-7.213668128848905e-05
STATE_FAST_R15,2021-10,2021-04,2021-05,6,5,-0.009512203026159627,0.5771416227224213,reconciled,-0.00902237899779415,-0.0006999469102934447,0.0,0.0,0.0,0.00021012288192790351
STATE_FAST_R15,2021-10,2021-05,2021-06,5,4,0.053559960727889155,0.028523198836390318,reconciled,0.055585994852830695,-0.0021172771172598415,0.0,0.0,0.0,9.124299231834387e-05
STATE_FAST_R15,2021-10,2021-06,2021-07,4,3,0.11939617408748926,0.9341742985430574,reconciled,0.11444188890025403,0.004971302056507268,0.0,0.0,0.0,-1.7016869272047262e-05
STATE_FAST_R15,2021-10,2021-07,2021-08,3,2,0.11847817160363416,0.6835968249824003,reconciled,0.11923675263916755,0.0014677710913793829,0.0,0.0,0.0,-0.0022263521269128236
STATE_FAST_R15,2021-10,2021-08,2021-09,2,1,0.0782961263583134,0.4241966518360263,reconciled,0.0718417611253599,-0.010402779359721115,0.0,0.0,0.01635927309640113,0.0004978714962735238
STATE_FAST_R15,2021-11,2020-11,2020-12,12,11,-0.017417371836010248,0.05953992178788825,reconciled,-0.01120606428171108,-0.011839388768498667,0.0,0.0056858672104472445,-1.346864544876647e-16,-5.778599624761335e-05
STATE_FAST_R15,2021-11,2020-12,2021-01,11,10,-0.0319495753309357,-0.8027693012689463,reconciled,-0.032009618280427976,5.826242504627238e-05,0.0,0.0,0.0,1.780524446002088e-06
STATE_FAST_R15,2021-11,2021-01,2021-02,10,9,0.06084450797924083,1.3967182642268177,reconciled,0.0606769141775569,0.00018973261683172954,0.0,0.0,-2.503426029816236e-16,-2.2138815147539417e-05
STATE_FAST_R15,2021-11,2021-02,2021-03,9,8,-0.028178242265027284,-0.4118692402995783,reconciled,-0.02804272846253206,-0.00015006566916955094,0.0,0.0,5.102003589601001e-16,1.4551866673810643e-05
STATE_FAST_R15,2021-11,2021-03,2021-04,8,7,-0.030186940194703193,-0.22315290057172232,reconciled,-0.03125221196189287,0.0010692793605943385,0.0,0.0,2.503426029816236e-16,-4.007593404915799e-06
STATE_FAST_R15,2021-11,2021-04,2021-05,7,6,-0.008252998182631206,0.5688578871482215,reconciled,-0.008515646236523271,0.00025097456045239386,0.0,0.0,-7.605429619417237e-16,1.1673493440438054e-05
STATE_FAST_R15,2021-11,2021-05,2021-06,6,5,0.058171971723103046,0.08849073540221353,reconciled,0.0542889304206501,0.003877972247323891,0.0,0.0,2.503426029816236e-16,5.069055128799002e-06
STATE_FAST_R15,2021-11,2021-06,2021-07,5,4,0.10989462922113653,1.049294599427368,reconciled,0.1109334902037638,-0.0010379156010007842,0.0,0.0,-2.503426029816236e-16,-9.453816262258719e-07
STATE_FAST_R15,2021-11,2021-07,2021-08,4,3,0.10713525256390952,0.7971100207692849,reconciled,0.11177855210566867,-0.004519613312486237,0.0,0.0,0.0,-0.0001236862292729353
STATE_FAST_R15,2021-11,2021-08,2021-09,3,2,0.07226104197609429,0.501447486403996,reconciled,0.06947085686116769,0.00276252558735586,0.0,0.0,0.0,2.7659527570750297e-05
STATE_FAST_R15,2021-11,2021-09,2021-10,2,1,0.15472776687196488,0.536526429795126,reconciled,0.00969297468834196,0.00541737072707682,0.0,0.0,0.1395965876724775,2.0833784068637756e-05
STATE_FAST_R15,2021-12,2020-12,2021-01,12,11,-0.0861423752755754,-0.5308495641376436,reconciled,-0.04874693291810216,-0.05086635944463645,0.0,0.013162048515782423,0.0,0.00030886857138077636
STATE_FAST_R15,2021-12,2021-01,2021-02,11,10,0.06052191327833602,1.46261550359836,reconciled,0.060543902631769966,1.4946171346397197e-07,0.0,0.0,1.251713014908118e-16,-2.2138815147541152e-05
STATE_FAST_R15,2021-12,2021-02,2021-03,10,9,-0.028065726823763015,-0.44199373398282926,reconciled,-0.027979185133155032,-0.0001010935572815369,0.0,0.0,-2.5510017948005005e-16,1.4551866673812378e-05
STATE_FAST_R15,2021-12,2021-03,2021-04,9,8,-0.030344893444528523,-0.2549235370932297,reconciled,-0.03089473154505143,0.0005538456939279436,0.0,0.0,-1.251713014908118e-16,-4.007593404915799e-06
STATE_FAST_R15,2021-12,2021-04,2021-05,8,7,-0.008197438317933459,0.5617750901966594,reconciled,-0.008521255556384777,0.0003121437450105055,0.0,0.0,3.8027148097086186e-16,1.1673493440438054e-05
STATE_FAST_R15,2021-12,2021-05,2021-06,7,6,0.0543698724687534,0.1448881386245633,reconciled,0.05337866461052003,0.0009861388031046914,0.0,0.0,-1.251713014908118e-16,5.069055128797267e-06
STATE_FAST_R15,2021-12,2021-06,2021-07,6,5,0.1107582501884688,1.1679584663356506,reconciled,0.10874297285338559,0.002016222716709301,0.0,0.0,1.251713014908118e-16,-9.453816262258719e-07
STATE_FAST_R15,2021-12,2021-07,2021-08,5,4,0.11033371080318868,0.9163669669560717,reconciled,0.11028419780854357,0.0001731992239180427,0.0,0.0,0.0,-0.00012368622927293356
STATE_FAST_R15,2021-12,2021-08,2021-09,4,3,0.06254344253249716,0.5701160208333524,reconciled,0.0670764402410961,-0.004560657236169649,0.0,0.0,0.0,2.7659527570752032e-05
STATE_FAST_R15,2021-12,2021-09,2021-10,3,2,-0.0004547004544353528,0.5391192635580477,reconciled,0.009106701542277662,-0.009582235780781687,0.0,0.0,0.0,2.083378406863602e-05
STATE_FAST_R15,2021-12,2021-10,2021-11,2,1,0.055771304503891506,0.53536493625319,reconciled,0.04234592332216042,0.01943608998797471,0.0,0.0,-0.006021029763839039,1.03209575954364e-05
STATE_FAST_R15,2022-01,2021-01,2021-02,12,11,0.06629103296401673,1.008359456726537,reconciled,0.07946409404742655,0.05034838442064005,-0.07778842924279525,0.005792785643030346,-2.503426029816236e-16,0.008474198095715117
STATE_FAST_R15,2022-01,2021-02,2021-03,11,10,-0.02741679241790762,-0.46821708855845623,reconciled,-0.02808733440351685,-4.2499481407998196e-05,0.0007858008003858163,0.0,5.102003589601001e-16,-7.275933336908097e-05
STATE_FAST_R15,2022-01,2021-03,2021-04,10,9,-0.03057087858666252,-0.28490325553021334,reconciled,-0.03061693407314417,0.00024242756332226723,-0.00021641004386543927,0.0,2.503426029816236e-16,2.003796702457379e-05
STATE_FAST_R15,2022-01,2021-04,2021-05,9,8,-0.008112602520119916,0.551092157486925,reconciled,-0.008634250932036042,-5.035276666465194e-05,0.0006303686457836966,0.0,-7.605429619417237e-16,-5.836746720219027e-05
STATE_FAST_R15,2022-01,2021-05,2021-06,8,7,0.052840731652042505,0.19820086827195915,reconciled,0.05267893083719688,-8.658288646568035e-05,0.00027372897695501774,0.0,2.503426029816236e-16,-2.534527564395858e-05
STATE_FAST_R15,2022-01,2021-06,2021-07,7,6,0.10776588963784528,1.2747219077154095,reconciled,0.10714088265191751,0.0006713306856130918,-5.105060781615545e-05,0.0,-2.503426029816236e-16,4.726908131118951e-06
STATE_FAST_R15,2022-01,2021-07,2021-08,6,5,0.10257829673144037,1.020645751016481,reconciled,0.11026084576506506,-0.0016219237992509128,-0.006679056380738457,0.0,0.0,0.000618431146364673
STATE_FAST_R15,2022-01,2021-08,2021-09,5,4,0.06735892903497187,0.63963581583692,reconciled,0.065016253947427,0.0009873582365781397,0.0014936144888205716,0.0,0.0,-0.00013829763785378098
STATE_FAST_R15,2022-01,2021-09,2021-10,4,3,0.008755017444561863,0.5477337910163245,reconciled,0.008475640709066035,-0.0007414786838674248,0.0011250243397063764,0.0,0.0,-0.0001041689203431697
STATE_FAST_R15,2022-01,2021-10,2021-11,3,2,3.174717531119054,3.8927830024720826,reconciled,0.040633621418491805,0.004336525323585971,3.129798989164953,0.0,0.0,-5.160478797716639e-05
STATE_FAST_R15,2022-01,2021-11,2021-12,2,1,0.0621231729587457,-0.14595667000057588,reconciled,0.09865120047615417,0.017448959697360378,-0.010786520055400484,0.0,-0.044189219016349326,0.000998751856981497
STATE_FAST_R15,2022-02,2021-02,2021-03,12,11,-0.04120994626771929,-0.2516592580080701,reconciled,-0.023642947385792368,-0.009831923574341157,8.731120004286906e-05,0.0007702448943158885,-2.5510017948005005e-16,-0.008592631401944249
STATE_FAST_R15,2022-02,2021-03,2021-04,11,10,-0.030326799134760385,-0.31613015487552554,reconciled,-0.030375073683050396,9.636566914912603e-05,-2.4045560429494794e-05,0.0,-1.251713014908118e-16,-2.4045560429498264e-05
STATE_FAST_R15,2022-02,2021-04,2021-05,10,9,-0.008280835678364462,0.5429120697002308,reconciled,-0.008495265050803058,7.434745115292296e-05,7.004096064263353e-05,0.0,3.8027148097086186e-16,7.004096064263873e-05
STATE_FAST_R15,2022-02,2021-05,2021-06,9,8,0.05280987474958204,0.252631989512059,reconciled,0.0520530527762853,0.000695993311751332,3.0414330772780135e-05,0.0,-1.251713014908118e-16,3.0414330772787074e-05
STATE_FAST_R15,2022-02,2021-06,2021-07,8,7,0.10550236194734036,1.3859199599342196,reconciled,0.1055275262291144,-1.3819702259477984e-05,-5.672289757350027e-06,0.0,1.251713014908118e-16,-5.672289757351762e-06
STATE_FAST_R15,2022-02,2021-07,2021-08,7,6,0.10550151337504332,1.133730902838729,reconciled,0.10775521699157481,-0.0007694688652562995,-0.0007421173756376083,0.0,0.0,-0.0007421173756376083
STATE_FAST_R15,2022-02,2021-08,2021-09,6,5,0.062087052010030674,0.7073371114938212,reconciled,0.0636595766777534,-0.0019044389985717197,0.00016595716542451046,0.0,0.0,0.00016595716542449138
STATE_FAST_R15,2022-02,2021-09,2021-10,5,4,0.0044046608881468385,0.5544761065642057,reconciled,0.008309840411672709,-0.004155184932349482,0.0001250027044118196,0.0,0.0,0.00012500270441183695
STATE_FAST_R15,2022-02,2021-10,2021-11,4,3,0.04673333147724523,3.9590983284729386,reconciled,0.03932347639147882,0.007286003594621157,6.192574557261667e-05,0.0,0.0,6.192574557262534e-05
STATE_FAST_R15,2022-02,2021-11,2021-12,3,2,0.11039717789193937,-0.02503450949252617,reconciled,0.09428026340514484,0.018513918943550138,-0.001198502228377812,0.0,0.0,-0.0011985022283778242
STATE_FAST_R15,2022-02,2021-12,2022-01,2,1,-0.005115753163516534,-0.4915293410255739,reconciled,-0.04705102902667513,0.012200973823289982,4.3493085386338975e-05,0.0,0.029647315869095893,4.3493085386335506e-05
STATE_FAST_R15,2022-03,2021-03,2021-04,12,11,-0.0471671212201938,-0.3886426730418666,reconciled,-0.053876874911193376,-0.0006751753865171903,-2.4045560429494794e-05,0.002186473086785483,0.0,0.005222501551160774
STATE_FAST_R15,2022-03,2021-04,2021-05,11,10,-0.00815702748464904,0.5335642077071001,reconciled,-0.008102067042668866,-1.4937035898666441e-05,7.004096064263353e-05,0.0,0.0,-0.00011006436672413716
STATE_FAST_R15,2022-03,2021-05,2021-06,10,9,0.051383585478438625,0.305079728909218,reconciled,0.05147695348832119,-7.598839229810582e-05,3.0414330772780135e-05,0.0,0.0,-4.779394835723039e-05
STATE_FAST_R15,2022-03,2021-06,2021-07,9,8,0.10420652383286141,1.492808906638766,reconciled,0.10384314007857352,0.0003601424458550928,-5.672289757350027e-06,0.0,0.0,8.91359819011478e-06
STATE_FAST_R15,2022-03,2021-07,2021-08,8,7,0.10309080521144365,1.2421421251144578,reconciled,0.10270304266540731,-3.63045257565902e-05,-0.0007421173756376083,0.0,0.0,0.0011661844474305377
STATE_FAST_R15,2022-03,2021-08,2021-09,7,6,0.06207389405696423,0.7737731269064598,reconciled,0.06294775812215528,-0.0007790313992341756,0.00016595716542451046,0.0,0.0,-0.0002607898313813778
STATE_FAST_R15,2022-03,2021-09,2021-10,6,5,0.008603905804079826,0.564403725983869,reconciled,0.008597716595559746,7.761932532682507e-05,0.0001250027044118196,0.0,0.0,-0.00019643282121857564
STATE_FAST_R15,2022-03,2021-10,2021-11,5,4,0.04074856295163132,4.0098502198933765,reconciled,0.03836202122438226,0.0024219278675763276,6.192574557261667e-05,0.0,0.0,-9.731188589982842e-05
STATE_FAST_R15,2022-03,2021-11,2021-12,4,3,0.09713693089764713,0.08243991503487713,reconciled,0.08615025741153332,0.010301815069897921,-0.001198502228377812,0.0,0.0,0.0018833606445937054
STATE_FAST_R15,2022-03,2021-12,2022-01,3,2,-0.031553802673690734,-0.5276776698772387,reconciled,-0.044930586316021426,0.013401636833980008,4.3493085386338975e-05,0.0,0.0,-6.834627703566909e-05
STATE_FAST_R15,2022-03,2022-01,2022-02,2,1,0.24450462186117483,0.5113335251725921,reconciled,0.10794331564779791,0.019011400516192024,0.0,-1.7725495320919382e-05,0.11756763119250578,0.0
STATE_FAST_R15,2022-04,2021-04,2021-05,12,11,0.02479693705356062,0.28161527506336004,reconciled,-0.02120141263499109,0.027855768841823562,7.004096064263353e-05,0.020557257063343114,0.0,-0.002484717177257607
STATE_FAST_R15,2022-04,2021-05,2021-06,11,10,0.051373739688614806,0.35681093728657975,reconciled,0.05118138341173345,0.00013587251973187808,3.0414330772780135e-05,0.0,0.0,2.6069426376673643e-05
STATE_FAST_R15,2022-04,2021-06,2021-07,10,9,0.10331588975249878,1.596485765393088,reconciled,0.10335550472952576,-2.908072462044645e-05,-5.672289757350027e-06,0.0,0.0,-4.861962649159706e-06
STATE_FAST_R15,2022-04,2021-07,2021-08,9,8,0.10358933221799266,1.349288675788694,reconciled,0.1052963109308776,-0.0003287607295579487,-0.0007421173756376083,0.0,0.0,-0.0006361006076893772
STATE_FAST_R15,2022-04,2021-08,2021-09,8,7,0.06192223708230771,0.83904942468188,reconciled,0.061569086813496154,4.494410445174456e-05,0.00016595716542451046,0.0,0.0,0.00014224899893528885
STATE_FAST_R15,2022-04,2021-09,2021-10,7,6,0.00789333644166823,0.5729068353273776,reconciled,0.007913737175574198,-0.00025254861352789495,0.0001250027044118196,0.0,0.0,0.00010714517521013536
STATE_FAST_R15,2022-04,2021-10,2021-11,6,5,0.041333984547669456,4.056515550898998,reconciled,0.037407661815085924,0.003811317776520068,6.192574557261667e-05,0.0,0.0,5.3079210490816764e-05
STATE_FAST_R15,2022-04,2021-11,2021-12,5,4,0.09621044607397455,0.18891382314084382,reconciled,0.08973581111368223,0.008700424812994028,-0.001198502228377812,0.0,0.0,-0.0010272876243238409
STATE_FAST_R15,2022-04,2021-12,2022-01,4,3,-0.0360537205020276,-0.5682188299366242,reconciled,-0.04392861427452677,0.0077941208996387314,4.3493085386338975e-05,0.0,0.0,3.727978747400211e-05
STATE_FAST_R15,2022-04,2022-01,2022-02,3,2,0.1366825619757409,0.6631391100540878,reconciled,0.10500909751489207,0.03167891850897325,0.0,-5.454048124353683e-06,0.0,0.0
STATE_FAST_R15,2022-04,2022-02,2022-03,2,1,-0.05676967951030376,0.7369570159103773,reconciled,-0.08306953762704605,0.0285098520637541,0.0,0.0,-0.0022099939470118846,0.0
STATE_FAST_R15,2022-05,2021-05,2021-06,12,11,0.01546928592176311,0.7736205983824207,reconciled,0.06092091260213073,-0.03817959176518003,3.0414330772780135e-05,-0.010289268276712851,2.503426029816236e-16,0.0029868190307521837
STATE_FAST_R15,2022-05,2021-06,2021-07,11,10,0.10240240261823819,1.704544904903905,reconciled,0.10235082751094113,6.29196868120463e-05,-5.672289757350027e-06,0.0,-2.503426029816236e-16,-5.672289757351762e-06
STATE_FAST_R15,2022-05,2021-07,2021-08,10,9,0.10109044054508454,1.458509581481767,reconciled,0.10260665980795863,-3.1984511598873167e-05,-0.0007421173756376083,0.0,0.0,-0.0007421173756376083
STATE_FAST_R15,2022-05,2021-08,2021-09,9,8,0.06106904526858903,0.906433363104612,reconciled,0.06105102795117301,-0.0003138970134330815,0.00016595716542451046,0.0,0.0,0.00016595716542449138
STATE_FAST_R15,2022-05,2021-09,2021-10,8,7,0.007767018019218752,0.5832180370583888,reconciled,0.008024225276964614,-0.0005072126665694177,0.0001250027044118196,0.0,0.0,0.00012500270441183
STATE_FAST_R15,2022-05,2021-10,2021-11,7,6,0.03837004107544184,4.113614142123654,reconciled,0.036780379164615684,0.0014658104196808852,6.192574557261667e-05,0.0,0.0,6.192574557262881e-05
STATE_FAST_R15,2022-05,2021-11,2021-12,6,5,0.08699799219720683,0.2863860653568526,reconciled,0.08536112848475869,0.0040338681692038275,-0.001198502228377812,0.0,0.0,-0.0011985022283778173
