dataset,freq,indic,s_adj,geo,time,value,status
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2024-09,31.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2024-10,31.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2024-11,32.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2024-12,31.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-01,32.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-02,31.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-03,30.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-04,32.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-05,31.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-06,30.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-07,30.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-08,30.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-09,29.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-10,30.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-11,29.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,EA20,2025-12,30.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-02,23.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-03,23.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-04,21.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-05,20.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-06,27.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-07,26.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-08,25.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-09,28.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-10,33.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-11,29.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1993-12,32.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-01,34.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-02,31.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-03,32.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-04,31.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-05,33.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-06,34.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-07,31.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-08,32.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-09,35.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-10,26.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-11,28.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1994-12,30.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-01,28.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-02,29.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-03,29.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-04,27.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-05,27.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-06,27.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-07,31.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-08,25.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-09,27.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-10,23.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-11,22.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1995-12,23.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-01,22.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-02,29.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-03,22.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-04,21.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-05,21.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-06,23.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-07,20.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-08,21.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-09,19.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-10,20.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-11,21.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1996-12,18.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-01,20.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-02,18.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-03,28.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-04,25.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-05,28.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-06,30.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-07,28.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-08,26.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-09,32.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-10,26.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-11,30.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1997-12,29.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-01,33.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-02,31.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-03,26.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-04,32.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-05,32.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-06,32.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-07,34.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-08,31.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-09,35.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-10,33.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-11,32.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1998-12,32.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-01,34.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-02,34.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-03,32.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-04,35.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-05,39.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-06,39.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-07,39.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-08,36.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-09,39.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-10,42.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-11,35.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,1999-12,43.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-01,35.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-02,31.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-03,42.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-04,38.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-05,39.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-06,41.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-07,41.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-08,41.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-09,37.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-10,37.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-11,43.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2000-12,38.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-01,37.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-02,37.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-03,33.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-04,41.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-05,38.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-06,43.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-07,44.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-08,48.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-09,37.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-10,39.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-11,40.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2001-12,38.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-01,35.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-02,37.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-03,37.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-04,41.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-05,38.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-06,38.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-07,44.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-08,43.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-09,40.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-10,38.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-11,36.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2002-12,34.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-01,31.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-02,32.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-03,37.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-04,40.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-05,44.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-06,36.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-07,45.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-08,35.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-09,39.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-10,43.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-11,37.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2003-12,41.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-01,37.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-02,45.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-03,38.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-04,39.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-05,36.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-06,34.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-07,42.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-08,43.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-09,41.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-10,35.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-11,40.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2004-12,36.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-01,39.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-02,39.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-03,38.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-04,41.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-05,45.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-06,40.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-07,37.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-08,41.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-09,36.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-10,28.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-11,27.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2005-12,31.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-01,35.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-02,26.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-03,30.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-04,35.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-05,32.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-06,30.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-07,29.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-08,29.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-09,28.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-10,27.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-11,26.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2006-12,26.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-01,27.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-02,30.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-03,28.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-04,27.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-05,29.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-06,30.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-07,28.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-08,29.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-09,27.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-10,27.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-11,29.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2007-12,29.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-01,26.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-02,28.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-03,27.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-04,29.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-05,29.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-06,25.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-07,30.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-08,31.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-09,31.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-10,35.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-11,37.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2008-12,34.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-01,43.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-02,44.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-03,47.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-04,50.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-05,53.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-06,54.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-07,54.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-08,56.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-09,57.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-10,57.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-11,57.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2009-12,58.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-01,58.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-02,54.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-03,55.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-04,58.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-05,55.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-06,55.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-07,54.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-08,54.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-09,56.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-10,57.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-11,59.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2010-12,58.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-01,56.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-02,57.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-03,57.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-04,65.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-05,66.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-06,69.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-07,67.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-08,68.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-09,68.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-10,69.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-11,62.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2011-12,68.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-01,69.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-02,66.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-03,68.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-04,65.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-05,69.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-06,69.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-07,69.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-08,71.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-09,71.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-10,71.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-11,71.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2012-12,69.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-01,78.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-02,80.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-03,71.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-04,72.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-05,74.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-06,73.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-07,74.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-08,73.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-09,80.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-10,79.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-11,79.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2013-12,81.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-01,79.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-02,80.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-03,79.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-04,79.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-05,79.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-06,77.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-07,74.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-08,75.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-09,69.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-10,69.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-11,69.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2014-12,68.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-01,68.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-02,66.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-03,69.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-04,63.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-05,60.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-06,59.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-07,59.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-08,59.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-09,57.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-10,57.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-11,58.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2015-12,58.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-01,57.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-02,58.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-03,59.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-04,60.7,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-05,61.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-06,60.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-07,58.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-08,60.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-09,57.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-10,59.5,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-11,56.1,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2016-12,55.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-01,55.2,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-02,56.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-03,54.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-04,54.8,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-05,54.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-06,52.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-07,51.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-08,49.4,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-09,47.0,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-10,50.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-11,46.9,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2017-12,46.3,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2018-01,47.6,
ei_bsbu_m_r2,M,BS-FLBA2-PC,SA,CZ,2018-02,40.0,
