"Ukazatel","IndicatorType","Území","Uz0","Měsíce, jejich kumulace, měsíce klouzavých průměrů, čtvrtletí, roky","CASMKMQRZEM1","Klasifikace API","APIZ","Typ indexu","TYPUDAJEZEM3","Hodnota"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Konzumní brambory","051000","Podíl klouzavých průměrů","KP","141.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Brambory rané","0511101610","Podíl klouzavých průměrů","KP","137.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Brambory pozdní konzumní","0512101620","Podíl klouzavých průměrů","KP","144.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Sadba brambor","052000","Podíl klouzavých průměrů","KP","117.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Sadba brambor","0521101640","Podíl klouzavých průměrů","KP","117.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Ostatní brambory","059000","Podíl klouzavých průměrů","KP","110.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Brambory průmyslové","0591101630","Podíl klouzavých průměrů","KP","110.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Ovoce","060000","Podíl klouzavých průměrů","KP","93.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Jablka","061100","Podíl klouzavých průměrů","KP","89.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Konzumní jablka","0611102011","Podíl klouzavých průměrů","KP","90.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Průmyslová jablka","0611202012","Podíl klouzavých průměrů","KP","88.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Stolní hrušky","061200","Podíl klouzavých průměrů","KP","94.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Hrušky","0612102020","Podíl klouzavých průměrů","KP","94.7"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Broskve","061300","Podíl klouzavých průměrů","KP","102.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Broskve","0613102030","Podíl klouzavých průměrů","KP","102.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Ostatní ovoce","061900","Podíl klouzavých průměrů","KP","97.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Třešně","0619102060","Podíl klouzavých průměrů","KP","136.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Švestky","0619202050","Podíl klouzavých průměrů","KP","95.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Jahody","0619302111","Podíl klouzavých průměrů","KP","95.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Meruňky","0619902040","Podíl klouzavých průměrů","KP","173.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Višně","0619902070","Podíl klouzavých průměrů","KP","80.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Víno","070000","Podíl klouzavých průměrů","KP","96.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Čerstvé vinné hrozny","0721101710","Podíl klouzavých průměrů","KP","96.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Živočišná výroba","130000","Podíl klouzavých průměrů","KP","122.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Hospodářská zvířata","110000","Podíl klouzavých průměrů","KP","123.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Skot","111000","Podíl klouzavých průměrů","KP","110.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Skot bez telat","111100","Podíl klouzavých průměrů","KP","110.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Býci jateční v živém","1111104110","Podíl klouzavých průměrů","KP","109.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Jalovice jatečné v živém","1111204210","Podíl klouzavých průměrů","KP","111"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Krávy jatečné v živém","1111304310","Podíl klouzavých průměrů","KP","111"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Telata","111200","Podíl klouzavých průměrů","KP","120.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Telata jatečná v živém","1112104410","Podíl klouzavých průměrů","KP","120.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Prasata a selata","112000","Podíl klouzavých průměrů","KP","138"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Prasata jatečná v živém","1121104610","Podíl klouzavých průměrů","KP","138.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Odstavená selata v živém","1121205610","Podíl klouzavých průměrů","KP","130"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Drůbež","115000","Podíl klouzavých průměrů","KP","121.2"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Kuřata","115100","Podíl klouzavých průměrů","KP","120.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Kuřata jatečná v živém I.tř.j","1151105011","Podíl klouzavých průměrů","KP","120.8"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Ostatní drůbež","115900","Podíl klouzavých průměrů","KP","123.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Krůty brojlerové v živém","1159105031","Podíl klouzavých průměrů","KP","125.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Kachny jatečné v živém","1159105041","Podíl klouzavých průměrů","KP","118.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Živočišné výrobky","120000","Podíl klouzavých průměrů","KP","121.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Mléko","121000","Podíl klouzavých průměrů","KP","118.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Mléko kravské Q. tř. j.","1211104911","Podíl klouzavých průměrů","KP","118.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Vejce","122000","Podíl klouzavých průměrů","KP","151.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Vejce slepičí konzumní tříděná","1221105512","Podíl klouzavých průměrů","KP","151.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Ryby","200000","Podíl klouzavých průměrů","KP","118.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Kapr tř. I. v živém","2111115812","Podíl klouzavých průměrů","KP","119.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","srpen 2023","2023-12M08","Pstruh v živém","2111115823","Podíl klouzavých průměrů","KP","108.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Zemědělská výroba včetně ryb","000000","Podíl klouzavých průměrů","KP","105.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Zemědělská výroba","140000","Podíl klouzavých průměrů","KP","105.3"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Zemědělská výroba (bez ovoce a zeleniny)","141000","Podíl klouzavých průměrů","KP","104.4"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Rostlinná výroba","100000","Podíl klouzavých průměrů","KP","97.6"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Rostlinná výroba (bez ovoce a zeleniny)","101000","Podíl klouzavých průměrů","KP","95.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Ovoce a zelenina","102000","Podíl klouzavých průměrů","KP","116.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Obiloviny","010000","Podíl klouzavých průměrů","KP","96.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Pšenice","011000","Podíl klouzavých průměrů","KP","93.1"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Pšenice potravinářská","0111101011","Podíl klouzavých průměrů","KP","92.5"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Pšenice krmná","0111101012","Podíl klouzavých průměrů","KP","93.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Žito","012000","Podíl klouzavých průměrů","KP","106.9"
"Index cen zemědělských výrobců","6145","Česko","CZ","září 2023","2023-12M09","Žito potravinářské","0121101031","Podíl klouzavých průměrů","KP","106.9"
